it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286607E+09  0.54286607E+09  0.00000000E+00  0.12164324E+08  0.75073242E-04  0.11600281E+00  0.10000000E+12  0.60468750E-01  0.90468750E-01  0.67652857E+05  0.88806152E-03  0.11654114E+00 -0.82161884E+07 -0.23199996E+06  0.12000000E+00  0.00000000E+00  0.37533223E+07  0.10034180E-02  0.11754639E+00  0.00000000E+00       67264  0.36621094E-05 10
     1  0.10000000E-08  0.23549406E-11  0.84546360E+06  0.38013172E+11  0.26722343E+11 -0.36360380E+10  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.34260231E+20  0.18310547E-05  0.11524841E+00  0.40408324E+05  0.52917480E-03  0.11616028E+00 -0.68177007E+07 -0.23199996E+06  0.11494263E+00  0.11683960E+00  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.10224434E+02       72448  0.36621094E-05 10
     2  0.20000000E-08  0.24175977E-11  0.12377930E+07  0.99703949E+11  0.71741796E+11 -0.71188909E+10  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.32782405E+20  0.14648437E-04  0.11573730E+00  0.27361941E+05  0.48339844E-03  0.11465332E+00 -0.55361601E+07 -0.23199996E+06  0.11367554E+00  0.11684326E+00  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.20004049E+02       72064  0.36621094E-05 10
     3  0.30000000E-08  0.24045112E-11  0.12854004E+07  0.16317711E+12  0.11890695E+12 -0.10390950E+11  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32350080E+20  0.14648437E-04  0.11573730E+00  0.91014646E+05  0.80566406E-03  0.11406738E+00 -0.55318664E+07 -0.23199996E+06  0.11237915E+00  0.11696045E+00  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.30021877E+02       78592  0.36621094E-05 10
     4  0.40000000E-08  0.23834697E-11  0.13623047E+07  0.23531941E+12  0.17364704E+12 -0.13652478E+11  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.32238126E+20  0.18310547E-05  0.11138489E+00  0.14677868E+06  0.10107422E-02  0.11371582E+00 -0.56441170E+07 -0.23199996E+06  0.11100220E+00  0.11696777E+00  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.40555287E+02       83584  0.36621094E-05 10
     5  0.50000000E-08  0.23602420E-11  0.14611816E+07  0.32049419E+12  0.23942384E+12 -0.16994442E+11  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.33836573E+20  0.18310547E-05  0.10993103E+00  0.19301966E+06  0.11572266E-02  0.11342285E+00 -0.57485919E+07 -0.23199996E+06  0.10953003E+00  0.11696777E+00  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.51515306E+02       89152  0.36621094E-05 10
     6  0.60000000E-08  0.23398011E-11  0.15637207E+07  0.42229767E+12  0.31920254E+12 -0.20454042E+11  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.35293104E+20  0.18310547E-05  0.10837097E+00  0.23860717E+06  0.12597656E-02  0.11329102E+00 -0.58617739E+07 -0.23199996E+06  0.10794800E+00  0.11696777E+00  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.63126607E+02       94720  0.36621094E-05 10
     7  0.70000000E-08  0.23409637E-11  0.16589355E+07  0.54302043E+12  0.41491739E+12 -0.23913042E+11  0.10892221E+08  0.18310547E-05  0.10659119E+00  0.35093715E+20  0.18310547E-05  0.10671936E+00  0.29325226E+06  0.13476562E-02  0.11314453E+00 -0.59230497E+07 -0.22142173E+06  0.10627808E+00  0.11707764E+00  0.10892221E+08  0.18310547E-05  0.10659119E+00  0.75264885E+02      101632  0.36621094E-05 10
     8  0.80000000E-08  0.24177387E-11  0.15747070E+07  0.65713785E+12  0.50568853E+12 -0.26451102E+11  0.10278522E+08  0.18310547E-05  0.10501648E+00  0.32856851E+20  0.29296875E-04  0.10719727E+00  0.38167076E+06  0.14648438E-02  0.11314453E+00 -0.57319452E+07 -0.19555013E+06  0.10471069E+00  0.11707764E+00  0.10278522E+08  0.18310547E-05  0.10501648E+00  0.87238868E+02       93952  0.36621094E-05 10
     9  0.90000000E-08  0.26040990E-11  0.13916016E+07  0.74928976E+12  0.57987292E+12 -0.28624502E+11  0.97097816E+07  0.18310547E-05  0.10362488E+00  0.32330598E+20  0.58593750E-04  0.10716797E+00  0.44269915E+06  0.14648438E-02  0.11314453E+00 -0.54510466E+07 -0.17863439E+06  0.10333374E+00  0.11707764E+00  0.97097816E+07  0.18310547E-05  0.10362488E+00  0.97999561E+02       85696  0.36621094E-05 10
    10  0.10000000E-07  0.62451447E-11  0.12432875E+07  0.82262268E+12  0.64021757E+12 -0.30653974E+11  0.92833742E+07  0.36621094E-05  0.10238159E+00  0.32005870E+20  0.58593750E-04  0.10716797E+00  0.45739113E+06  0.15820312E-02  0.11314453E+00 -0.51925395E+07 -0.16699507E+06  0.10210327E+00  0.11707764E+00  0.92833742E+07  0.36621094E-05  0.10238159E+00  0.10391691E+03       78784  0.73242187E-05  9
    11  0.11000000E-07  0.63995184E-11  0.11279297E+07  0.88190900E+12  0.69041830E+12 -0.32606303E+11  0.89606945E+07  0.36621094E-05  0.10125366E+00  0.31677362E+20  0.58593750E-04  0.10716797E+00  0.48725937E+06  0.15820312E-02  0.11302734E+00 -0.49793515E+07 -0.15861945E+06  0.10098267E+00  0.11707764E+00  0.89606945E+07  0.36621094E-05  0.10125366E+00  0.10788830E+03       76480  0.73242187E-05  9
    12  0.12000000E-07  0.65212959E-11  0.10546875E+07  0.93079696E+12  0.73322950E+12 -0.34505414E+11  0.87254873E+07  0.36621094E-05  0.10019897E+00  0.31345831E+20  0.58593750E-04  0.10716797E+00  0.49050394E+06  0.15820312E-02  0.11302734E+00 -0.48065110E+07 -0.15231869E+06  0.99935303E-01  0.11719482E+00  0.87254873E+07  0.36621094E-05  0.10019897E+00  0.11162082E+03       75904  0.73242187E-05  9
    13  0.13000000E-07  0.66172175E-11  0.98876953E+06  0.97191226E+12  0.77060299E+12 -0.36363505E+11  0.85562378E+07  0.36621094E-05  0.99210205E-01  0.31012208E+20  0.58593750E-04  0.10716797E+00  0.47893832E+06  0.15820312E-02  0.11302734E+00 -0.46670306E+07 -0.14749971E+06  0.98953857E-01  0.11719482E+00  0.85562378E+07  0.36621094E-05  0.99210205E-01  0.11534940E+03       75328  0.73242187E-05  9
    14  0.14000000E-07  0.66889020E-11  0.93750000E+06  0.10071108E+13  0.80390004E+12 -0.38187969E+11  0.84359142E+07  0.36621094E-05  0.98272705E-01  0.30677646E+20  0.58593750E-04  0.10716797E+00  0.46070203E+06  0.15820312E-02  0.11291016E+00 -0.45557545E+07 -0.14372779E+06  0.98023682E-01  0.11719482E+00  0.84359142E+07  0.36621094E-05  0.98272705E-01  0.11901586E+03       74944  0.73242187E-05  9
    15  0.15000000E-07  0.67396355E-11  0.90820313E+06  0.10377219E+13  0.83408437E+12 -0.39983452E+11  0.83520666E+07  0.36621094E-05  0.97364502E-01  0.30343023E+20  0.58593750E-04  0.10716797E+00  0.46384639E+06  0.16992187E-02  0.11279297E+00 -0.44696020E+07 -0.14066363E+06  0.97115479E-01  0.11719482E+00  0.83520666E+07  0.36621094E-05  0.97364502E-01  0.12255099E+03       75520  0.73242187E-05  9
    16  0.16000000E-07  0.67756494E-11  0.88623047E+06  0.10647161E+13  0.86185154E+12 -0.41754418E+11  0.82988473E+07  0.36621094E-05  0.96478271E-01  0.30008816E+20  0.58593750E-04  0.10716797E+00  0.46455825E+06  0.16992187E-02  0.11279297E+00 -0.44044068E+07 -0.13820273E+06  0.96243896E-01  0.11719482E+00  0.82988473E+07  0.36621094E-05  0.96478271E-01  0.12606655E+03       73792  0.73242187E-05  9
