it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286607E+09  0.54286607E+09  0.00000000E+00  0.12164324E+08  0.75073242E-04  0.11600281E+00  0.10000000E+12  0.46875000E-03  0.46875000E-03  0.67652857E+05  0.88806152E-03  0.11654114E+00 -0.82161884E+07 -0.23199996E+06  0.12000000E+00  0.00000000E+00  0.37533223E+07  0.10034180E-02  0.11754639E+00  0.00000000E+00       67264  0.36621094E-05 10
     1  0.10000000E-08  0.23549406E-11  0.84546360E+06  0.38013172E+11  0.26722343E+11 -0.36360380E+10  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.34260231E+20  0.18310547E-05  0.11524841E+00  0.40408324E+05  0.52917480E-03  0.11616028E+00 -0.68177007E+07 -0.23199996E+06  0.11494263E+00  0.11683960E+00  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.11294233E+02       72448  0.36621094E-05 10
     2  0.20000000E-08  0.24175977E-11  0.12377930E+07  0.99703949E+11  0.71741796E+11 -0.71188909E+10  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.32782405E+20  0.14648437E-04  0.11573730E+00  0.27361941E+05  0.48339844E-03  0.11465332E+00 -0.55361601E+07 -0.23199996E+06  0.11367554E+00  0.11684326E+00  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.52514502E+02       72064  0.36621094E-05 10
     3  0.30000000E-08  0.24045112E-11  0.12854004E+07  0.16317711E+12  0.11890695E+12 -0.10390950E+11  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32350080E+20  0.14648437E-04  0.11573730E+00  0.91014646E+05  0.80566406E-03  0.11406738E+00 -0.55318664E+07 -0.23199996E+06  0.11237915E+00  0.11696045E+00  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.62857760E+02       78592  0.36621094E-05 10
     4  0.40000000E-08  0.23834697E-11  0.13623047E+07  0.23531941E+12  0.17364704E+12 -0.13652478E+11  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.32238126E+20  0.18310547E-05  0.11138489E+00  0.14677868E+06  0.10107422E-02  0.11371582E+00 -0.56441170E+07 -0.23199996E+06  0.11100220E+00  0.11696777E+00  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.73249537E+02       83584  0.36621094E-05 10
     5  0.50000000E-08  0.23602420E-11  0.14611816E+07  0.32049419E+12  0.23942384E+12 -0.16994442E+11  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.33836573E+20  0.18310547E-05  0.10993103E+00  0.19301966E+06  0.11572266E-02  0.11342285E+00 -0.57485919E+07 -0.23199996E+06  0.10953003E+00  0.11696777E+00  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.84198667E+02       89152  0.36621094E-05 10
     6  0.60000000E-08  0.23398011E-11  0.15637207E+07  0.42229767E+12  0.31920254E+12 -0.20454042E+11  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.35293104E+20  0.18310547E-05  0.10837097E+00  0.23860717E+06  0.12597656E-02  0.11329102E+00 -0.58617739E+07 -0.23199996E+06  0.10794800E+00  0.11696777E+00  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.96452736E+02       94720  0.36621094E-05 10
     7  0.70000000E-08  0.23431019E-11  0.16589355E+07  0.54286936E+12  0.41479279E+12 -0.23897170E+11  0.10873172E+08  0.18310547E-05  0.10659119E+00  0.34928042E+20  0.18310547E-05  0.10671936E+00  0.29441800E+06  0.13476562E-02  0.11314453E+00 -0.59190448E+07 -0.22019144E+06  0.10627808E+00  0.11707764E+00  0.10873172E+08  0.18310547E-05  0.10659119E+00  0.10877107E+03      101440  0.36621094E-05 10
     8  0.80000000E-08  0.24306398E-11  0.15527344E+07  0.65377022E+12  0.50304008E+12 -0.26301740E+11  0.10185471E+08  0.18310547E-05  0.10503845E+00  0.32862143E+20  0.29296875E-04  0.10719727E+00  0.38848287E+06  0.14648438E-02  0.11326172E+00 -0.56999866E+07 -0.19177185E+06  0.10473999E+00  0.11707764E+00  0.10185471E+08  0.18310547E-05  0.10503845E+00  0.12053126E+03       91840  0.36621094E-05 10
     9  0.90000000E-08  0.61194070E-11  0.13458264E+07  0.73929557E+12  0.57215781E+12 -0.28294043E+11  0.95515553E+07  0.36621094E-05  0.10369263E+00  0.32331473E+20  0.58593750E-04  0.10716797E+00  0.44971789E+06  0.14648438E-02  0.11326172E+00 -0.53887934E+07 -0.17330664E+06  0.10340698E+00  0.11707764E+00  0.95515553E+07  0.36621094E-05  0.10369263E+00  0.13107105E+03       80128  0.73242187E-05  9
    10  0.10000000E-07  0.63346742E-11  0.11791992E+07  0.80418636E+12  0.62609978E+12 -0.30119419E+11  0.90710504E+07  0.36621094E-05  0.10251343E+00  0.32003670E+20  0.58593750E-04  0.10716797E+00  0.46570606E+06  0.15820312E-02  0.11314453E+00 -0.51040155E+07 -0.16074899E+06  0.10224243E+00  0.11707764E+00  0.90710504E+07  0.36621094E-05  0.10251343E+00  0.13514824E+03       75904  0.73242187E-05  9
    11  0.11000000E-07  0.65196548E-11  0.10546875E+07  0.85409473E+12  0.66919495E+12 -0.31850602E+11  0.87001238E+07  0.36621094E-05  0.10145874E+00  0.31670248E+20  0.58593750E-04  0.10716797E+00  0.49174118E+06  0.15820312E-02  0.11314453E+00 -0.48653892E+07 -0.15170006E+06  0.10119507E+00  0.11707764E+00  0.87001238E+07  0.36621094E-05  0.10145874E+00  0.13908659E+03       73984  0.73242187E-05  9
    12  0.12000000E-07  0.66724323E-11  0.96679688E+06  0.89316510E+12  0.70455522E+12 -0.33515568E+11  0.84232367E+07  0.36621094E-05  0.10049194E+00  0.31331807E+20  0.58593750E-04  0.10716797E+00  0.49049759E+06  0.15820312E-02  0.11302734E+00 -0.46677111E+07 -0.14496674E+06  0.10024292E+00  0.11719482E+00  0.84232367E+07  0.36621094E-05  0.10049194E+00  0.14264720E+03       72064  0.73242187E-05  9
    13  0.13000000E-07  0.67970918E-11  0.89355469E+06  0.92425404E+12  0.73429355E+12 -0.35128397E+11  0.82097681E+07  0.36621094E-05  0.99598389E-01  0.30989578E+20  0.58593750E-04  0.10716797E+00  0.47565356E+06  0.15820312E-02  0.11302734E+00 -0.45028270E+07 -0.13973338E+06  0.99353027E-01  0.11719482E+00  0.82097681E+07  0.36621094E-05  0.99598389E-01  0.14605544E+03       70528  0.73242187E-05  9
    14  0.14000000E-07  0.68991052E-11  0.84228516E+06  0.94932596E+12  0.75984435E+12 -0.36698386E+11  0.80488865E+07  0.36621094E-05  0.98756104E-01  0.30643943E+20  0.58593750E-04  0.10716797E+00  0.45605299E+06  0.16992187E-02  0.11302734E+00 -0.43646684E+07 -0.13561831E+06  0.98521729E-01  0.11719482E+00  0.80488865E+07  0.36621094E-05  0.98756104E-01  0.14936050E+03       70336  0.73242187E-05  9
    15  0.15000000E-07  0.69814137E-11  0.79833984E+06  0.96974792E+12  0.78219503E+12 -0.38230643E+11  0.79231491E+07  0.36621094E-05  0.97957764E-01  0.30295927E+20  0.58593750E-04  0.10716797E+00  0.45861400E+06  0.16992187E-02  0.11291016E+00 -0.42503149E+07 -0.13231788E+06  0.97738037E-01  0.11719482E+00  0.79231491E+07  0.36621094E-05  0.97957764E-01  0.15276279E+03       69760  0.73242187E-05  9
    16  0.16000000E-07  0.70474724E-11  0.76171875E+06  0.98649733E+12  0.80204093E+12 -0.39730044E+11  0.78248630E+07  0.36621094E-05  0.97196045E-01  0.29946419E+20  0.58593750E-04  0.10716797E+00  0.45591240E+06  0.16992187E-02  0.11291016E+00 -0.41553083E+07 -0.12956948E+06  0.96976318E-01  0.11721680E+00  0.78248630E+07  0.36621094E-05  0.97196045E-01  0.15596642E+03       68224  0.73242187E-05  9
    17  0.17000000E-07  0.71010211E-11  0.73974609E+06  0.10002911E+13  0.81988677E+12 -0.41199842E+11  0.77504499E+07  0.36621094E-05  0.96456299E-01  0.29595914E+20  0.58593750E-04  0.10716797E+00  0.45061731E+06  0.16992187E-02  0.11279297E+00 -0.40769013E+07 -0.12729373E+06  0.96243896E-01  0.11731201E+00  0.77504499E+07  0.36621094E-05  0.96456299E-01  0.15932836E+03       67840  0.73242187E-05  9
    18  0.18000000E-07  0.71443453E-11  0.71777344E+06  0.10116613E+13  0.83610120E+12 -0.42643309E+11  0.76892660E+07  0.36621094E-05  0.95738525E-01  0.29245121E+20  0.58593750E-04  0.10716797E+00  0.44336015E+06  0.16992187E-02  0.11279297E+00 -0.40133095E+07 -0.12538295E+06  0.95533447E-01  0.11731201E+00  0.76892660E+07  0.36621094E-05  0.95738525E-01  0.16242790E+03       66880  0.73242187E-05  9
    19  0.19000000E-07  0.71798525E-11  0.68847656E+06  0.10210119E+13  0.85096159E+12 -0.44062248E+11  0.76422514E+07  0.36621094E-05  0.95050049E-01  0.28894744E+20  0.58593750E-04  0.10716797E+00  0.43479180E+06  0.16992187E-02  0.11279297E+00 -0.39587309E+07 -0.12377309E+06  0.94844971E-01  0.11731201E+00  0.76422514E+07  0.36621094E-05  0.95050049E-01  0.16549538E+03       67072  0.73242187E-05  9
    20  0.20000000E-07  0.72092371E-11  0.68115234E+06  0.10286580E+13  0.86468016E+12 -0.45459006E+11  0.76056386E+07  0.36621094E-05  0.94368896E-01  0.28545396E+20  0.58593750E-04  0.10716797E+00  0.42590826E+06  0.16992187E-02  0.11267578E+00 -0.39175264E+07 -0.12239121E+06  0.94167480E-01  0.11731201E+00  0.76056386E+07  0.36621094E-05  0.94368896E-01  0.16850202E+03       64768  0.73242187E-05  9
    21  0.21000000E-07  0.72332816E-11  0.66650391E+06  0.10348426E+13  0.87741864E+12 -0.46834754E+11  0.75735944E+07  0.36621094E-05  0.93702393E-01  0.28197217E+20  0.58593750E-04  0.10716797E+00  0.41672757E+06  0.16992187E-02  0.11267578E+00 -0.38802824E+07 -0.12121495E+06  0.93508301E-01  0.11742920E+00  0.75735944E+07  0.36621094E-05  0.93702393E-01  0.17147090E+03       64960  0.73242187E-05  9
    22  0.22000000E-07  0.72553064E-11  0.65185547E+06  0.10397594E+13  0.88930456E+12 -0.48190954E+11  0.75455342E+07  0.36621094E-05  0.93050537E-01  0.27850773E+20  0.58593750E-04  0.10716797E+00  0.40731399E+06  0.16992187E-02  0.11267578E+00 -0.38427915E+07 -0.12020007E+06  0.92860107E-01  0.11742920E+00  0.75455342E+07  0.36621094E-05  0.93050537E-01  0.17445796E+03       65152  0.73242187E-05  9
    23  0.23000000E-07  0.72737874E-11  0.63720703E+06  0.10435624E+13  0.90043777E+12 -0.49528539E+11  0.75219815E+07  0.36621094E-05  0.92413330E-01  0.27506552E+20  0.58593750E-04  0.10716797E+00  0.39782096E+06  0.16992187E-02  0.11267578E+00 -0.38172999E+07 -0.11933222E+06  0.92230225E-01  0.11742920E+00  0.75219815E+07  0.36621094E-05  0.92413330E-01  0.17740547E+03       64960  0.73242187E-05  9
    24  0.24000000E-07  0.72919686E-11  0.62988281E+06  0.10463765E+13  0.91089776E+12 -0.50848530E+11  0.74973607E+07  0.36621094E-05  0.91783447E-01  0.27164915E+20  0.58593750E-04  0.10716797E+00  0.38845557E+06  0.16992187E-02  0.11255859E+00 -0.37923031E+07 -0.11857127E+06  0.91604004E-01  0.11754639E+00  0.74973607E+07  0.36621094E-05  0.91783447E-01  0.18032740E+03       64000  0.73242187E-05  9
    25  0.25000000E-07  0.73071634E-11  0.61523437E+06  0.10483012E+13  0.92074665E+12 -0.52151813E+11  0.74701700E+07  0.36621094E-05  0.91168213E-01  0.26825900E+20  0.58593750E-04  0.10716797E+00  0.38054401E+06  0.18164062E-02  0.11232422E+00 -0.37692883E+07 -0.11790727E+06  0.90985107E-01  0.11754639E+00  0.74701700E+07  0.36621094E-05  0.91168213E-01  0.18320311E+03       64384  0.73242187E-05  9
    26  0.26000000E-07  0.73245001E-11  0.61523437E+06  0.10494209E+13  0.93003673E+12 -0.53438916E+11  0.74433832E+07  0.36621094E-05  0.90552979E-01  0.26489653E+20  0.58593750E-04  0.10716797E+00  0.37855916E+06  0.18164062E-02  0.11232422E+00 -0.37487688E+07 -0.11733037E+06  0.90377197E-01  0.11754639E+00  0.74433832E+07  0.36621094E-05  0.90552979E-01  0.18605308E+03       63424  0.73242187E-05  9
    27  0.27000000E-07  0.73446815E-11  0.60058594E+06  0.10498058E+13  0.93881096E+12 -0.54710372E+11  0.74102453E+07  0.36621094E-05  0.89952393E-01  0.26156388E+20  0.58593750E-04  0.10716797E+00  0.37617929E+06  0.18164062E-02  0.11232422E+00 -0.37227582E+07 -0.11682531E+06  0.89776611E-01  0.11766357E+00  0.74102453E+07  0.36621094E-05  0.89952393E-01  0.18888640E+03       63232  0.73242187E-05  9
    28  0.28000000E-07  0.73687369E-11  0.58593750E+06  0.10495145E+13  0.94710421E+12 -0.55966678E+11  0.73767981E+07  0.36621094E-05  0.89366455E-01  0.25826294E+20  0.58593750E-04  0.10716797E+00  0.37366509E+06  0.18164062E-02  0.11220703E+00 -0.37110589E+07 -0.11638771E+06  0.89190674E-01  0.11766357E+00  0.73767981E+07  0.36621094E-05  0.89366455E-01  0.19173099E+03       63040  0.73242187E-05  9
    29  0.29000000E-07  0.74005059E-11  0.57861328E+06  0.10485937E+13  0.95494334E+12 -0.57208096E+11  0.73376826E+07  0.36621094E-05  0.88787842E-01  0.25499513E+20  0.58593750E-04  0.10716797E+00  0.37101128E+06  0.18164062E-02  0.11220703E+00 -0.36914043E+07 -0.11600309E+06  0.88612061E-01  0.11766357E+00  0.73376826E+07  0.36621094E-05  0.88787842E-01  0.19458139E+03       62272  0.73242187E-05  9
    30  0.30000000E-07  0.74739442E-11  0.57128906E+06  0.10470801E+13  0.96234841E+12 -0.58435018E+11  0.72980594E+07  0.36621094E-05  0.88216553E-01  0.25176153E+20  0.58593750E-04  0.10716797E+00  0.36814661E+06  0.18164062E-02  0.11220703E+00 -0.36644402E+07 -0.11566869E+06  0.88048096E-01  0.11778076E+00  0.72980594E+07  0.36621094E-05  0.88216553E-01  0.19732113E+03       61888  0.73242187E-05  9
    31  0.31000000E-07  0.74993912E-11  0.55664063E+06  0.10450127E+13  0.96934190E+12 -0.59647753E+11  0.72537416E+07  0.36621094E-05  0.87659912E-01  0.24856293E+20  0.58593750E-04  0.10716797E+00  0.36518223E+06  0.18164062E-02  0.11208984E+00 -0.36359642E+07 -0.11537179E+06  0.87487793E-01  0.11778076E+00  0.72537416E+07  0.36621094E-05  0.87659912E-01  0.20006783E+03       61312  0.73242187E-05  9
    32  0.32000000E-07  0.75318919E-11  0.55664062E+06  0.10424246E+13  0.97594303E+12 -0.60846490E+11  0.72069312E+07  0.36621094E-05  0.87103271E-01  0.24539989E+20  0.58593750E-04  0.10716797E+00  0.36218915E+06  0.18164062E-02  0.11208984E+00 -0.35910123E+07 -0.11511458E+06  0.86945801E-01  0.11789795E+00  0.72069312E+07  0.36621094E-05  0.87103271E-01  0.20276554E+03       61504  0.73242187E-05  9
    33  0.33000000E-07  0.76956003E-11  0.53466797E+06  0.10393449E+13  0.98216847E+12 -0.62031378E+11  0.71616992E+07  0.36621094E-05  0.86568604E-01  0.24227277E+20  0.58593750E-04  0.10716797E+00  0.35905826E+06  0.18164062E-02  0.11208984E+00 -0.35615107E+07 -0.11488379E+06  0.86403809E-01  0.11789795E+00  0.71616992E+07  0.36621094E-05  0.86568604E-01  0.20546088E+03       59776  0.73242187E-05  9
