it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286607E+09  0.54286607E+09  0.11920929E-06  0.12164324E+08  0.75073242E-04  0.11600281E+00  0.10000000E+12  0.11296875E+00  0.97968750E-01  0.67652857E+05  0.88806152E-03  0.11654114E+00 -0.82161884E+07 -0.23199996E+06  0.12000000E+00  0.00000000E+00  0.37533223E+07  0.10034180E-02  0.11754639E+00  0.00000000E+00       67264  0.36621094E-05 10
     1  0.10000000E-08  0.23549406E-11  0.84546360E+06  0.38013172E+11  0.26722343E+11 -0.36360380E+10  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.34260231E+20  0.18310547E-05  0.11524841E+00  0.40408324E+05  0.52917480E-03  0.11616028E+00 -0.68177007E+07 -0.23199996E+06  0.11494263E+00  0.11683960E+00  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.11071596E+02       72448  0.36621094E-05 10
     2  0.20000000E-08  0.24175977E-11  0.12377930E+07  0.99703949E+11  0.71741796E+11 -0.71188909E+10  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.32782405E+20  0.14648437E-04  0.11573730E+00  0.27361941E+05  0.48339844E-03  0.11465332E+00 -0.55361601E+07 -0.23199996E+06  0.11367554E+00  0.11684326E+00  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.20911375E+02       72064  0.36621094E-05 10
     3  0.30000000E-08  0.24045112E-11  0.12854004E+07  0.16317711E+12  0.11890695E+12 -0.10390950E+11  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32350080E+20  0.14648437E-04  0.11573730E+00  0.91014646E+05  0.80566406E-03  0.11406738E+00 -0.55318664E+07 -0.23199996E+06  0.11237915E+00  0.11696045E+00  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32067257E+02       78592  0.36621094E-05 10
     4  0.40000000E-08  0.23834697E-11  0.13623047E+07  0.23531941E+12  0.17364704E+12 -0.13652478E+11  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.32238126E+20  0.18310547E-05  0.11138489E+00  0.14677868E+06  0.10107422E-02  0.11371582E+00 -0.56441170E+07 -0.23199996E+06  0.11100220E+00  0.11696777E+00  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.43042291E+02       83584  0.36621094E-05 10
     5  0.50000000E-08  0.23602420E-11  0.14611816E+07  0.32049419E+12  0.23942384E+12 -0.16994442E+11  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.33836573E+20  0.18310547E-05  0.10993103E+00  0.19301966E+06  0.11572266E-02  0.11342285E+00 -0.57485919E+07 -0.23199996E+06  0.10953003E+00  0.11696777E+00  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.54144382E+02       89152  0.36621094E-05 10
     6  0.60000000E-08  0.23398011E-11  0.15637207E+07  0.42229767E+12  0.31920254E+12 -0.20454042E+11  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.35293104E+20  0.18310547E-05  0.10837097E+00  0.23860717E+06  0.12597656E-02  0.11329102E+00 -0.58617739E+07 -0.23199996E+06  0.10794800E+00  0.11696777E+00  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.65708548E+02       94720  0.36621094E-05 10
     7  0.70000000E-08  0.23397160E-11  0.16589355E+07  0.54310669E+12  0.41498896E+12 -0.23921932E+11  0.10902928E+08  0.18310547E-05  0.10659119E+00  0.35188154E+20  0.18310547E-05  0.10671936E+00  0.29259172E+06  0.13476562E-02  0.11314453E+00 -0.59253399E+07 -0.22212312E+06  0.10627808E+00  0.11707764E+00  0.10902928E+08  0.18310547E-05  0.10659119E+00  0.77779931E+02      101824  0.36621094E-05 10
     8  0.80000000E-08  0.24107787E-11  0.15856934E+07  0.65910230E+12  0.50724308E+12 -0.26538299E+11  0.10331922E+08  0.18310547E-05  0.10500549E+00  0.32853482E+20  0.29296875E-04  0.10719727E+00  0.37804678E+06  0.14648438E-02  0.11314453E+00 -0.57503079E+07 -0.19777499E+06  0.10469604E+00  0.11707764E+00  0.10331922E+08  0.18310547E-05  0.10500549E+00  0.89794065E+02       95680  0.36621094E-05 10
     9  0.90000000E-08  0.25323896E-11  0.14208984E+07  0.75525290E+12  0.58450835E+12 -0.28815697E+11  0.98014968E+07  0.18310547E-05  0.10358459E+00  0.32329369E+20  0.58593750E-04  0.10716797E+00  0.43904447E+06  0.14648438E-02  0.11314453E+00 -0.54875524E+07 -0.18173686E+06  0.10328979E+00  0.11707764E+00  0.98014968E+07  0.18310547E-05  0.10358459E+00  0.10145832E+03       87808  0.36621094E-05 10
    10  0.10000000E-07  0.61925115E-11  0.12835706E+07  0.83386860E+12  0.64888900E+12 -0.30964020E+11  0.94048405E+07  0.36621094E-05  0.10230103E+00  0.32005986E+20  0.58593750E-04  0.10716797E+00  0.45277753E+06  0.15820312E-02  0.11314453E+00 -0.52450445E+07 -0.17062653E+06  0.10201538E+00  0.11707764E+00  0.94048405E+07  0.36621094E-05  0.10230103E+00  0.10858568E+03       79936  0.73242187E-05  9
    11  0.11000000E-07  0.63289116E-11  0.11718750E+07  0.89920567E+12  0.70370728E+12 -0.33046781E+11  0.91138111E+07  0.36621094E-05  0.10112915E+00  0.31680016E+20  0.58593750E-04  0.10716797E+00  0.48572986E+06  0.15820312E-02  0.11302734E+00 -0.50469978E+07 -0.16267487E+06  0.10085083E+00  0.11707764E+00  0.91138111E+07  0.36621094E-05  0.10112915E+00  0.11258095E+03       78208  0.73242187E-05  9
    12  0.12000000E-07  0.64361987E-11  0.11059570E+07  0.95461861E+12  0.75150879E+12 -0.35084410E+11  0.89031680E+07  0.36621094E-05  0.10002319E+00  0.31351988E+20  0.58593750E-04  0.10716797E+00  0.49139538E+06  0.15820312E-02  0.11302734E+00 -0.48912938E+07 -0.15669413E+06  0.99752197E-01  0.11719482E+00  0.89031680E+07  0.36621094E-05  0.10002319E+00  0.11646659E+03       77440  0.73242187E-05  9
    13  0.13000000E-07  0.65166872E-11  0.10473633E+07  0.10025928E+13  0.79414801E+12 -0.37088724E+11  0.87562044E+07  0.36621094E-05  0.98975830E-01  0.31022791E+20  0.58593750E-04  0.10716797E+00  0.48295487E+06  0.15820312E-02  0.11291016E+00 -0.47686252E+07 -0.15212345E+06  0.98712158E-01  0.11719482E+00  0.87562044E+07  0.36621094E-05  0.98975830E-01  0.12028175E+03       78016  0.73242187E-05  9
    14  0.14000000E-07  0.65726616E-11  0.10034180E+07  0.10449064E+13  0.83293535E+12 -0.39066439E+11  0.86578592E+07  0.36621094E-05  0.97972412E-01  0.30693365E+20  0.58593750E-04  0.10716797E+00  0.46695184E+06  0.15820312E-02  0.11291016E+00 -0.46733381E+07 -0.14855288E+06  0.97716064E-01  0.11719482E+00  0.86578592E+07  0.36621094E-05  0.97972412E-01  0.12407074E+03       78400  0.73242187E-05  9
    15  0.15000000E-07  0.66106490E-11  0.98144531E+06  0.10828545E+13  0.86881450E+12 -0.41022134E+11  0.85954714E+07  0.36621094E-05  0.96990967E-01  0.30364460E+20  0.58593750E-04  0.10716797E+00  0.46971102E+06  0.16992187E-02  0.11279297E+00 -0.46029715E+07 -0.14568570E+06  0.96741943E-01  0.11719482E+00  0.85954714E+07  0.36621094E-05  0.96990967E-01  0.12776509E+03       77440  0.73242187E-05  9
    16  0.16000000E-07  0.66345160E-11  0.95214844E+06  0.11174011E+13  0.90248146E+12 -0.42959395E+11  0.85629033E+07  0.36621094E-05  0.96038818E-01  0.30036917E+20  0.58593750E-04  0.10716797E+00  0.47270563E+06  0.16992187E-02  0.11267578E+00 -0.45550598E+07 -0.14337439E+06  0.95789795E-01  0.11719482E+00  0.85629033E+07  0.36621094E-05  0.96038818E-01  0.13139156E+03       76864  0.73242187E-05  9
    17  0.17000000E-07  0.66460106E-11  0.94482422E+06  0.11492705E+13  0.93445462E+12 -0.44880606E+11  0.85506889E+07  0.36621094E-05  0.95093994E-01  0.29711290E+20  0.58593750E-04  0.10716797E+00  0.47228807E+06  0.16992187E-02  0.11267578E+00 -0.45244431E+07 -0.14149057E+06  0.94852295E-01  0.11731201E+00  0.85506889E+07  0.36621094E-05  0.95093994E-01  0.13505973E+03       77056  0.73242187E-05  9
    18  0.18000000E-07  0.66494861E-11  0.93017578E+06  0.11790071E+13  0.96511984E+12 -0.46787930E+11  0.85564178E+07  0.36621094E-05  0.94163818E-01  0.29387851E+20  0.58593750E-04  0.10716797E+00  0.46940349E+06  0.16992187E-02  0.11267578E+00 -0.45057843E+07 -0.13993993E+06  0.93922119E-01  0.11731201E+00  0.85564178E+07  0.36621094E-05  0.94163818E-01  0.13868404E+03       77248  0.73242187E-05  9
    19  0.19000000E-07  0.66442137E-11  0.92285156E+06  0.12070285E+13  0.99477143E+12 -0.48682994E+11  0.85751178E+07  0.36621094E-05  0.93240967E-01  0.29066951E+20  0.58593750E-04  0.10716797E+00  0.46546250E+06  0.16992187E-02  0.11255859E+00 -0.44952055E+07 -0.13866176E+06  0.92999268E-01  0.11731201E+00  0.85751178E+07  0.36621094E-05  0.93240967E-01  0.14233425E+03       77248  0.73242187E-05  9
    20  0.20000000E-07  0.66317106E-11  0.92285156E+06  0.12336644E+13  0.10236408E+13 -0.50567381E+11  0.86053276E+07  0.36621094E-05  0.92318115E-01  0.28748878E+20  0.58593750E-04  0.10716797E+00  0.46068670E+06  0.16992187E-02  0.11255859E+00 -0.44940617E+07 -0.13759900E+06  0.92076416E-01  0.11742920E+00  0.86053276E+07  0.36621094E-05  0.92318115E-01  0.14598073E+03       76672  0.73242187E-05  9
    21  0.21000000E-07  0.66139803E-11  0.92285156E+06  0.12591780E+13  0.10519123E+13 -0.52442146E+11  0.86392530E+07  0.36621094E-05  0.91395264E-01  0.28433843E+20  0.58593750E-04  0.10716797E+00  0.45525524E+06  0.16992187E-02  0.11255859E+00 -0.45023357E+07 -0.13672175E+06  0.91160889E-01  0.11742920E+00  0.86392530E+07  0.36621094E-05  0.91395264E-01  0.14981307E+03       76864  0.73242187E-05  9
    22  0.22000000E-07  0.65970156E-11  0.91552734E+06  0.12837772E+13  0.10797309E+13 -0.54307955E+11  0.86716085E+07  0.36621094E-05  0.90479736E-01  0.28121997E+20  0.58593750E-04  0.10716797E+00  0.44949140E+06  0.16992187E-02  0.11244141E+00 -0.45168464E+07 -0.13599128E+06  0.90245361E-01  0.11742920E+00  0.86716085E+07  0.36621094E-05  0.90479736E-01  0.15346259E+03       77632  0.73242187E-05  9
    23  0.23000000E-07  0.65783285E-11  0.92285156E+06  0.13076128E+13  0.11071994E+13 -0.56165500E+11  0.86972167E+07  0.36621094E-05  0.89556885E-01  0.27813439E+20  0.58593750E-04  0.10716797E+00  0.44405862E+06  0.16992187E-02  0.11244141E+00 -0.45369733E+07 -0.13537860E+06  0.89322510E-01  0.11742920E+00  0.86972167E+07  0.36621094E-05  0.89556885E-01  0.15709610E+03       76864  0.73242187E-05  9
    24  0.24000000E-07  0.65680092E-11  0.92285156E+06  0.13307872E+13  0.11343842E+13 -0.58015308E+11  0.87049154E+07  0.36621094E-05  0.88634033E-01  0.27508263E+20  0.58593750E-04  0.10716797E+00  0.43856393E+06  0.16992187E-02  0.11244141E+00 -0.45603143E+07 -0.13487287E+06  0.88406982E-01  0.11754639E+00  0.87049154E+07  0.36621094E-05  0.88634033E-01  0.16084804E+03       76672  0.73242187E-05  9
    25  0.25000000E-07  0.65667244E-11  0.91552734E+06  0.13533454E+13  0.11613079E+13 -0.59857663E+11  0.86936477E+07  0.36621094E-05  0.87718506E-01  0.27206507E+20  0.58593750E-04  0.10716797E+00  0.43370305E+06  0.18164062E-02  0.11197266E+00 -0.45822495E+07 -0.13444869E+06  0.87484131E-01  0.11754639E+00  0.86936477E+07  0.36621094E-05  0.87718506E-01  0.16452043E+03       74752  0.73242187E-05  9
    26  0.26000000E-07  0.65753466E-11  0.91552734E+06  0.13752903E+13  0.11879600E+13 -0.61692835E+11  0.86680664E+07  0.36621094E-05  0.86802979E-01  0.26908199E+20  0.58593750E-04  0.10716797E+00  0.43615759E+06  0.18164062E-02  0.11197266E+00 -0.45927748E+07 -0.13410110E+06  0.86575928E-01  0.11754639E+00  0.86680664E+07  0.36621094E-05  0.86802979E-01  0.16820271E+03       75904  0.73242187E-05  9
    27  0.27000000E-07  0.65893592E-11  0.90820313E+06  0.13965909E+13  0.12143047E+13 -0.63520865E+11  0.86345103E+07  0.36621094E-05  0.85894775E-01  0.26613353E+20  0.58593750E-04  0.10716797E+00  0.43848322E+06  0.18164062E-02  0.11185547E+00 -0.45894022E+07 -0.13381125E+06  0.85667725E-01  0.11766357E+00  0.86345103E+07  0.36621094E-05  0.85894775E-01  0.17192140E+03       76288  0.73242187E-05  9
    28  0.28000000E-07  0.66088299E-11  0.90087891E+06  0.14172177E+13  0.12403092E+13 -0.65341748E+11  0.86023047E+07  0.36621094E-05  0.84993896E-01  0.26321966E+20  0.58593750E-04  0.10716797E+00  0.44051828E+06  0.18164062E-02  0.11173828E+00 -0.45742574E+07 -0.13357132E+06  0.84766846E-01  0.11766357E+00  0.86023047E+07  0.36621094E-05  0.84993896E-01  0.17559895E+03       75520  0.73242187E-05  9
    29  0.29000000E-07  0.66261590E-11  0.89355469E+06  0.14371611E+13  0.12659587E+13 -0.67155340E+11  0.85769421E+07  0.36621094E-05  0.84100342E-01  0.26034025E+20  0.58593750E-04  0.10716797E+00  0.44244247E+06  0.18164062E-02  0.11173828E+00 -0.45527350E+07 -0.13337095E+06  0.83865967E-01  0.11778076E+00  0.85769421E+07  0.36621094E-05  0.84100342E-01  0.17926004E+03       75520  0.73242187E-05  9
