it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286607E+09  0.54286607E+09  0.00000000E+00  0.12164324E+08  0.75073242E-04  0.11600281E+00  0.10000000E+12  0.60468750E-01  0.75468750E-01  0.67652857E+05  0.88806152E-03  0.11654114E+00 -0.82161884E+07 -0.23199996E+06  0.12000000E+00  0.00000000E+00  0.37533223E+07  0.10034180E-02  0.11754639E+00  0.00000000E+00       67264  0.36621094E-05 10
     1  0.10000000E-08  0.23549406E-11  0.84546360E+06  0.38013172E+11  0.26722343E+11 -0.36360380E+10  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.34260231E+20  0.18310547E-05  0.11524841E+00  0.40408324E+05  0.52917480E-03  0.11616028E+00 -0.68177007E+07 -0.23199996E+06  0.11494263E+00  0.11683960E+00  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.10172301E+02       72448  0.36621094E-05 10
     2  0.20000000E-08  0.24175977E-11  0.12377930E+07  0.99703949E+11  0.71741796E+11 -0.71188909E+10  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.32782405E+20  0.14648437E-04  0.11573730E+00  0.27361941E+05  0.48339844E-03  0.11465332E+00 -0.55361601E+07 -0.23199996E+06  0.11367554E+00  0.11684326E+00  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.20003669E+02       72064  0.36621094E-05 10
     3  0.30000000E-08  0.24045112E-11  0.12854004E+07  0.16317711E+12  0.11890695E+12 -0.10390950E+11  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32350080E+20  0.14648437E-04  0.11573730E+00  0.91014646E+05  0.80566406E-03  0.11406738E+00 -0.55318664E+07 -0.23199996E+06  0.11237915E+00  0.11696045E+00  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.30089254E+02       78592  0.36621094E-05 10
     4  0.40000000E-08  0.23834697E-11  0.13623047E+07  0.23531941E+12  0.17364704E+12 -0.13652478E+11  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.32238126E+20  0.18310547E-05  0.11138489E+00  0.14677868E+06  0.10107422E-02  0.11371582E+00 -0.56441170E+07 -0.23199996E+06  0.11100220E+00  0.11696777E+00  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.40654617E+02       83584  0.36621094E-05 10
     5  0.50000000E-08  0.23602420E-11  0.14611816E+07  0.32049419E+12  0.23942384E+12 -0.16994442E+11  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.33836573E+20  0.18310547E-05  0.10993103E+00  0.19301966E+06  0.11572266E-02  0.11342285E+00 -0.57485919E+07 -0.23199996E+06  0.10953003E+00  0.11696777E+00  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.51726340E+02       89152  0.36621094E-05 10
     6  0.60000000E-08  0.23398011E-11  0.15637207E+07  0.42229767E+12  0.31920254E+12 -0.20454042E+11  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.35293104E+20  0.18310547E-05  0.10837097E+00  0.23860717E+06  0.12597656E-02  0.11329102E+00 -0.58617739E+07 -0.23199996E+06  0.10794800E+00  0.11696777E+00  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.63282720E+02       94720  0.36621094E-05 10
     7  0.70000000E-08  0.23396955E-11  0.16589355E+07  0.54310811E+12  0.41499015E+12 -0.23922079E+11  0.10903103E+08  0.18310547E-05  0.10659119E+00  0.35189716E+20  0.18310547E-05  0.10671936E+00  0.29258042E+06  0.13476562E-02  0.11314453E+00 -0.59253774E+07 -0.22213461E+06  0.10627808E+00  0.11707764E+00  0.10903103E+08  0.18310547E-05  0.10659119E+00  0.75377572E+02      101824  0.36621094E-05 10
     8  0.80000000E-08  0.24106577E-11  0.15893555E+07  0.65913468E+12  0.50726885E+12 -0.26539628E+11  0.10332703E+08  0.18310547E-05  0.10500183E+00  0.32853422E+20  0.29296875E-04  0.10719727E+00  0.37798933E+06  0.14648438E-02  0.11314453E+00 -0.57506232E+07 -0.19781481E+06  0.10469604E+00  0.11707764E+00  0.10332703E+08  0.18310547E-05  0.10500183E+00  0.87424665E+02       95680  0.36621094E-05 10
     9  0.90000000E-08  0.25321126E-11  0.14172363E+07  0.75535155E+12  0.58458525E+12 -0.28818836E+11  0.98028797E+07  0.18310547E-05  0.10358459E+00  0.32329342E+20  0.58593750E-04  0.10716797E+00  0.43897782E+06  0.14648438E-02  0.11314453E+00 -0.54881264E+07 -0.18179533E+06  0.10328979E+00  0.11707764E+00  0.98028797E+07  0.18310547E-05  0.10358459E+00  0.10023464E+03       87808  0.36621094E-05 10
    10  0.10000000E-07  0.61918574E-11  0.12835706E+07  0.83405657E+12  0.64903422E+12 -0.30969272E+11  0.94079761E+07  0.36621094E-05  0.10230103E+00  0.32005979E+20  0.58593750E-04  0.10716797E+00  0.45269210E+06  0.15820312E-02  0.11314453E+00 -0.52459450E+07 -0.17069793E+06  0.10201538E+00  0.11707764E+00  0.94079761E+07  0.36621094E-05  0.10230103E+00  0.13529359E+03       79744  0.73242187E-05  9
    11  0.11000000E-07  0.63277665E-11  0.11791992E+07  0.89948547E+12  0.70392326E+12 -0.33053484E+11  0.91144397E+07  0.36621094E-05  0.10112183E+00  0.31680041E+20  0.58593750E-04  0.10716797E+00  0.48570537E+06  0.15820312E-02  0.11302734E+00 -0.50479977E+07 -0.16275552E+06  0.10085083E+00  0.11707764E+00  0.91144397E+07  0.36621094E-05  0.10112183E+00  0.13916181E+03       78208  0.73242187E-05  9
    12  0.12000000E-07  0.64348172E-11  0.10986328E+07  0.95500772E+12  0.75180833E+12 -0.35093615E+11  0.89064884E+07  0.36621094E-05  0.10002319E+00  0.31352068E+20  0.58593750E-04  0.10716797E+00  0.49140268E+06  0.15820312E-02  0.11302734E+00 -0.48926989E+07 -0.15678173E+06  0.99752197E-01  0.11719482E+00  0.89064884E+07  0.36621094E-05  0.10002319E+00  0.14290190E+03       77440  0.73242187E-05  9
    13  0.13000000E-07  0.65151424E-11  0.10473633E+07  0.10030981E+13  0.79453691E+12 -0.37100322E+11  0.87597185E+07  0.36621094E-05  0.98975830E-01  0.31022943E+20  0.58593750E-04  0.10716797E+00  0.48300503E+06  0.15820312E-02  0.11291016E+00 -0.47704847E+07 -0.15221637E+06  0.98712158E-01  0.11719482E+00  0.87597185E+07  0.36621094E-05  0.98975830E-01  0.14655455E+03       78208  0.73242187E-05  9
    14  0.14000000E-07  0.65707416E-11  0.10107422E+07  0.10455341E+13  0.83341861E+12 -0.39080762E+11  0.86606102E+07  0.36621094E-05  0.97965088E-01  0.30693599E+20  0.58593750E-04  0.10716797E+00  0.46706867E+06  0.15820312E-02  0.11291016E+00 -0.46754156E+07 -0.14862627E+06  0.97708740E-01  0.11719482E+00  0.86606102E+07  0.36621094E-05  0.97965088E-01  0.15019614E+03       78592  0.73242187E-05  9
    15  0.15000000E-07  0.66087152E-11  0.97412109E+06  0.10836096E+13  0.86939657E+12 -0.41039197E+11  0.85981484E+07  0.36621094E-05  0.96990967E-01  0.30364786E+20  0.58593750E-04  0.10716797E+00  0.46981265E+06  0.16992187E-02  0.11279297E+00 -0.46053075E+07 -0.14576663E+06  0.96734619E-01  0.11719482E+00  0.85981484E+07  0.36621094E-05  0.96990967E-01  0.15374082E+03       77632  0.73242187E-05  9
    16  0.16000000E-07  0.66326320E-11  0.95947266E+06  0.11182875E+13  0.90316624E+12 -0.42979162E+11  0.85665534E+07  0.36621094E-05  0.96031494E-01  0.30037334E+20  0.58593750E-04  0.10716797E+00  0.47285275E+06  0.16992187E-02  0.11267578E+00 -0.45574566E+07 -0.14346138E+06  0.95782471E-01  0.11719482E+00  0.85665534E+07  0.36621094E-05  0.96031494E-01  0.15731360E+03       76864  0.73242187E-05  9
    17  0.17000000E-07  0.66436551E-11  0.94482422E+06  0.11502930E+13  0.93524644E+12 -0.44903268E+11  0.85548214E+07  0.36621094E-05  0.95086670E-01  0.29711814E+20  0.58593750E-04  0.10716797E+00  0.47247934E+06  0.16992187E-02  0.11267578E+00 -0.45265481E+07 -0.14156917E+06  0.94837646E-01  0.11731201E+00  0.85548214E+07  0.36621094E-05  0.95086670E-01  0.16086306E+03       76864  0.73242187E-05  9
    18  0.18000000E-07  0.66468763E-11  0.93017578E+06  0.11801709E+13  0.96602358E+12 -0.46813586E+11  0.85598623E+07  0.36621094E-05  0.94156494E-01  0.29388495E+20  0.58593750E-04  0.10716797E+00  0.46961372E+06  0.16992187E-02  0.11267578E+00 -0.45081692E+07 -0.14003594E+06  0.93914795E-01  0.11731201E+00  0.85598623E+07  0.36621094E-05  0.94156494E-01  0.16437939E+03       76864  0.73242187E-05  9
    19  0.19000000E-07  0.66416681E-11  0.93017578E+06  0.12083394E+13  0.99579246E+12 -0.48711829E+11  0.85791006E+07  0.36621094E-05  0.93226318E-01  0.29067716E+20  0.58593750E-04  0.10716797E+00  0.46572983E+06  0.16992187E-02  0.11255859E+00 -0.44986220E+07 -0.13875192E+06  0.92984619E-01  0.11731201E+00  0.85791006E+07  0.36621094E-05  0.93226318E-01  0.16789285E+03       77056  0.73242187E-05  9
    20  0.20000000E-07  0.66291960E-11  0.92285156E+06  0.12351284E+13  0.10247846E+13 -0.50599461E+11  0.86088035E+07  0.36621094E-05  0.92303467E-01  0.28749767E+20  0.58593750E-04  0.10716797E+00  0.46095847E+06  0.16992187E-02  0.11255859E+00 -0.44972859E+07 -0.13770116E+06  0.92069092E-01  0.11742920E+00  0.86088035E+07  0.36621094E-05  0.92303467E-01  0.17142798E+03       76480  0.73242187E-05  9
    21  0.21000000E-07  0.66134994E-11  0.92285156E+06  0.12607998E+13  0.10531838E+13 -0.52477384E+11  0.86428991E+07  0.36621094E-05  0.91380615E-01  0.28434857E+20  0.58593750E-04  0.10716797E+00  0.45556801E+06  0.16992187E-02  0.11255859E+00 -0.45054179E+07 -0.13681983E+06  0.91146240E-01  0.11742920E+00  0.86428991E+07  0.36621094E-05  0.91380615E-01  0.17501327E+03       76288  0.73242187E-05  9
    22  0.22000000E-07  0.65943197E-11  0.92285156E+06  0.12855621E+13  0.10811351E+13 -0.54346557E+11  0.86744242E+07  0.36621094E-05  0.90457764E-01  0.28123137E+20  0.58593750E-04  0.10716797E+00  0.44986364E+06  0.16992187E-02  0.11244141E+00 -0.45201760E+07 -0.13609235E+06  0.90230713E-01  0.11742920E+00  0.86744242E+07  0.36621094E-05  0.90457764E-01  0.17854315E+03       77632  0.73242187E-05  9
    23  0.23000000E-07  0.65756184E-11  0.91552734E+06  0.13095660E+13  0.11087415E+13 -0.56207551E+11  0.86981429E+07  0.36621094E-05  0.89542236E-01  0.27814715E+20  0.58593750E-04  0.10716797E+00  0.44446349E+06  0.16992187E-02  0.11244141E+00 -0.45407740E+07 -0.13548217E+06  0.89307861E-01  0.11742920E+00  0.86981429E+07  0.36621094E-05  0.89542236E-01  0.18209542E+03       78208  0.73242187E-05  9
    24  0.24000000E-07  0.65662276E-11  0.92285156E+06  0.13329134E+13  0.11360690E+13 -0.58060821E+11  0.87055469E+07  0.36621094E-05  0.88619385E-01  0.27509665E+20  0.58593750E-04  0.10716797E+00  0.43900396E+06  0.16992187E-02  0.11244141E+00 -0.45647136E+07 -0.13497484E+06  0.88385010E-01  0.11754639E+00  0.87055469E+07  0.36621094E-05  0.88619385E-01  0.18563377E+03       76864  0.73242187E-05  9
    25  0.25000000E-07  0.65652151E-11  0.92285156E+06  0.13556470E+13  0.11631381E+13 -0.59906732E+11  0.86947773E+07  0.36621094E-05  0.87696533E-01  0.27208037E+20  0.58593750E-04  0.10716797E+00  0.43417885E+06  0.18164062E-02  0.11197266E+00 -0.45853668E+07 -0.13455606E+06  0.87469482E-01  0.11754639E+00  0.86947773E+07  0.36621094E-05  0.87696533E-01  0.18933370E+03       76096  0.73242187E-05  9
    26  0.26000000E-07  0.65747491E-11  0.91552734E+06  0.13777662E+13  0.11899358E+13 -0.61745509E+11  0.86678183E+07  0.36621094E-05  0.86781006E-01  0.26909860E+20  0.58593750E-04  0.10716797E+00  0.43667401E+06  0.18164062E-02  0.11185547E+00 -0.45963168E+07 -0.13420735E+06  0.86553955E-01  0.11754639E+00  0.86678183E+07  0.36621094E-05  0.86781006E-01  0.19284631E+03       75520  0.73242187E-05  9
    27  0.27000000E-07  0.65892410E-11  0.90820313E+06  0.13992394E+13  0.12164257E+13 -0.63577227E+11  0.86343902E+07  0.36621094E-05  0.85872803E-01  0.26615145E+20  0.58593750E-04  0.10716797E+00  0.43905050E+06  0.18164062E-02  0.11185547E+00 -0.45918953E+07 -0.13391698E+06  0.85638428E-01  0.11766357E+00  0.86343902E+07  0.36621094E-05  0.85872803E-01  0.19637291E+03       75712  0.73242187E-05  9
    28  0.28000000E-07  0.66085879E-11  0.90087891E+06  0.14200380E+13  0.12425758E+13 -0.65401846E+11  0.86010901E+07  0.36621094E-05  0.84971924E-01  0.26323891E+20  0.58593750E-04  0.10716797E+00  0.44113562E+06  0.18164062E-02  0.11173828E+00 -0.45757997E+07 -0.13367873E+06  0.84737549E-01  0.11766357E+00  0.86010901E+07  0.36621094E-05  0.84971924E-01  0.19994555E+03       75712  0.73242187E-05  9
    29  0.29000000E-07  0.66255592E-11  0.90087891E+06  0.14401549E+13  0.12683734E+13 -0.67219221E+11  0.85791716E+07  0.36621094E-05  0.84071045E-01  0.26036083E+20  0.58593750E-04  0.10716797E+00  0.44309672E+06  0.18164062E-02  0.11173828E+00 -0.45542909E+07 -0.13348124E+06  0.83843994E-01  0.11778076E+00  0.85791716E+07  0.36621094E-05  0.84071045E-01  0.20353608E+03       75328  0.73242187E-05  9
    30  0.30000000E-07  0.66352607E-11  0.89355469E+06  0.14596188E+13  0.12938359E+13 -0.69029199E+11  0.85671172E+07  0.36621094E-05  0.83177490E-01  0.25751700E+20  0.58593750E-04  0.10716797E+00  0.44488741E+06  0.18164062E-02  0.11162109E+00 -0.45318783E+07 -0.13331607E+06  0.82950439E-01  0.11778076E+00  0.85671172E+07  0.36621094E-05  0.83177490E-01  0.20715361E+03       75904  0.73242187E-05  9
    31  0.31000000E-07  0.66400781E-11  0.88623047E+06  0.14784826E+13  0.13190010E+13 -0.70831479E+11  0.85717723E+07  0.36621094E-05  0.82291260E-01  0.25470713E+20  0.58593750E-04  0.10716797E+00  0.44657744E+06  0.18164062E-02  0.11162109E+00 -0.45124623E+07 -0.13317896E+06  0.82064209E-01  0.11778076E+00  0.85717723E+07  0.36621094E-05  0.82291260E-01  0.21065930E+03       76480  0.73242187E-05  9
    32  0.32000000E-07  0.66366664E-11  0.88623047E+06  0.14968208E+13  0.13439245E+13 -0.72625760E+11  0.85878411E+07  0.36621094E-05  0.81405029E-01  0.25193088E+20  0.58593750E-04  0.10716797E+00  0.44803937E+06  0.18164062E-02  0.11162109E+00 -0.44997134E+07 -0.13306413E+06  0.81177979E-01  0.11789795E+00  0.85878411E+07  0.36621094E-05  0.81405029E-01  0.21418099E+03       75904  0.73242187E-05  9
    33  0.33000000E-07  0.66261805E-11  0.89355469E+06  0.15147190E+13  0.13686716E+13 -0.74411724E+11  0.86140104E+07  0.36621094E-05  0.80511475E-01  0.24918787E+20  0.58593750E-04  0.10716797E+00  0.44947246E+06  0.18164062E-02  0.11138672E+00 -0.44965800E+07 -0.13296722E+06  0.80284424E-01  0.11789795E+00  0.86140104E+07  0.36621094E-05  0.80511475E-01  0.21766050E+03       76288  0.73242187E-05  9
    34  0.34000000E-07  0.66118545E-11  0.88623047E+06  0.15322643E+13  0.13933089E+13 -0.76189090E+11  0.86466596E+07  0.36621094E-05  0.79625244E-01  0.24647773E+20  0.58593750E-04  0.10716797E+00  0.45095913E+06  0.18164062E-02  0.11138672E+00 -0.45010891E+07 -0.13288678E+06  0.79398193E-01  0.11789795E+00  0.86466596E+07  0.36621094E-05  0.79625244E-01  0.22119944E+03       77248  0.73242187E-05  9
    35  0.35000000E-07  0.65934060E-11  0.90087891E+06  0.15495324E+13  0.14178944E+13 -0.77957569E+11  0.86775646E+07  0.36621094E-05  0.78724365E-01  0.24380007E+20  0.58593750E-04  0.10716797E+00  0.45228839E+06  0.18164062E-02  0.11126953E+00 -0.45146312E+07 -0.13281889E+06  0.78504639E-01  0.11801514E+00  0.86775646E+07  0.36621094E-05  0.78724365E-01  0.22469642E+03       78016  0.73242187E-05  9
    36  0.36000000E-07  0.65753771E-11  0.89355469E+06  0.15665765E+13  0.14424680E+13 -0.79716892E+11  0.87014700E+07  0.36621094E-05  0.77830811E-01  0.24115461E+20  0.58593750E-04  0.10716797E+00  0.45361763E+06  0.18164062E-02  0.11126953E+00 -0.45342622E+07 -0.13276169E+06  0.77603760E-01  0.11801514E+00  0.87014700E+07  0.36621094E-05  0.77830811E-01  0.22825805E+03       77824  0.73242187E-05  9
    37  0.37000000E-07  0.65665103E-11  0.90087891E+06  0.15834222E+13  0.14670470E+13 -0.81466823E+11  0.87087377E+07  0.36621094E-05  0.76929932E-01  0.23854026E+20  0.58593750E-04  0.10716797E+00  0.45480686E+06  0.18164062E-02  0.11126953E+00 -0.45566669E+07 -0.13271392E+06  0.76702881E-01  0.11813232E+00  0.87087377E+07  0.36621094E-05  0.76929932E-01  0.23179744E+03       77824  0.73242187E-05  9
