it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286607E+09  0.54286607E+09  0.00000000E+00  0.12164324E+08  0.75073242E-04  0.11600281E+00  0.10000000E+12  0.60468750E-01  0.90468750E-01  0.67652857E+05  0.88806152E-03  0.11654114E+00 -0.82161884E+07 -0.23199996E+06  0.12000000E+00  0.00000000E+00  0.37533223E+07  0.10034180E-02  0.11754639E+00  0.00000000E+00       67264  0.36621094E-05 10
     1  0.10000000E-08  0.23549406E-11  0.84546360E+06  0.38013172E+11  0.26722343E+11 -0.36360380E+10  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.34260231E+20  0.18310547E-05  0.11524841E+00  0.40408324E+05  0.52917480E-03  0.11616028E+00 -0.68177007E+07 -0.23199996E+06  0.11494263E+00  0.11683960E+00  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.10072069E+02       72448  0.36621094E-05 10
     2  0.20000000E-08  0.24175977E-11  0.12377930E+07  0.99703949E+11  0.71741796E+11 -0.71188909E+10  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.32782405E+20  0.14648437E-04  0.11573730E+00  0.27361941E+05  0.48339844E-03  0.11465332E+00 -0.55361601E+07 -0.23199996E+06  0.11367554E+00  0.11684326E+00  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.19927120E+02       72064  0.36621094E-05 10
     3  0.30000000E-08  0.24045112E-11  0.12854004E+07  0.16317711E+12  0.11890695E+12 -0.10390950E+11  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32350080E+20  0.14648437E-04  0.11573730E+00  0.91014646E+05  0.80566406E-03  0.11406738E+00 -0.55318664E+07 -0.23199996E+06  0.11237915E+00  0.11696045E+00  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.29792538E+02       78592  0.36621094E-05 10
     4  0.40000000E-08  0.23834697E-11  0.13623047E+07  0.23531941E+12  0.17364704E+12 -0.13652478E+11  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.32238126E+20  0.18310547E-05  0.11138489E+00  0.14677868E+06  0.10107422E-02  0.11371582E+00 -0.56441170E+07 -0.23199996E+06  0.11100220E+00  0.11696777E+00  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.40096122E+02       83584  0.36621094E-05 10
     5  0.50000000E-08  0.23602420E-11  0.14611816E+07  0.32049419E+12  0.23942384E+12 -0.16994442E+11  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.33836573E+20  0.18310547E-05  0.10993103E+00  0.19301966E+06  0.11572266E-02  0.11342285E+00 -0.57485919E+07 -0.23199996E+06  0.10953003E+00  0.11696777E+00  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.50858736E+02       89152  0.36621094E-05 10
     6  0.60000000E-08  0.23398011E-11  0.15637207E+07  0.42229767E+12  0.31920254E+12 -0.20454042E+11  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.35293104E+20  0.18310547E-05  0.10837097E+00  0.23860717E+06  0.12597656E-02  0.11329102E+00 -0.58617739E+07 -0.23199996E+06  0.10794800E+00  0.11696777E+00  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.62231765E+02       94720  0.36621094E-05 10
     7  0.70000000E-08  0.23419175E-11  0.16589355E+07  0.54295275E+12  0.41486143E+12 -0.23905992E+11  0.10883712E+08  0.18310547E-05  0.10659119E+00  0.35019050E+20  0.18310547E-05  0.10671936E+00  0.29376551E+06  0.13476562E-02  0.11314453E+00 -0.59212540E+07 -0.22086982E+06  0.10627808E+00  0.11707764E+00  0.10883712E+08  0.18310547E-05  0.10659119E+00  0.74685952E+02      101632  0.36621094E-05 10
     8  0.80000000E-08  0.24238582E-11  0.15637207E+07  0.65561935E+12  0.50449149E+12 -0.26383959E+11  0.10236346E+08  0.18310547E-05  0.10502747E+00  0.32859326E+20  0.29296875E-04  0.10719727E+00  0.38456566E+06  0.14648438E-02  0.11326172E+00 -0.57173864E+07 -0.19386533E+06  0.10472534E+00  0.11707764E+00  0.10236346E+08  0.18310547E-05  0.10502747E+00  0.86364891E+02       93184  0.36621094E-05 10
     9  0.90000000E-08  0.26995429E-11  0.13732910E+07  0.74474064E+12  0.57635296E+12 -0.28475688E+11  0.96395627E+07  0.18310547E-05  0.10365417E+00  0.32331146E+20  0.58593750E-04  0.10716797E+00  0.44555375E+06  0.14648438E-02  0.11314453E+00 -0.54227062E+07 -0.17618000E+06  0.10336304E+00  0.11707764E+00  0.96395627E+07  0.18310547E-05  0.10365417E+00  0.96868327E+02       83776  0.36621094E-05 10
    10  0.10000000E-07  0.62850586E-11  0.12139906E+07  0.81415811E+12  0.63372129E+12 -0.30412380E+11  0.91873582E+07  0.36621094E-05  0.10244019E+00  0.32005155E+20  0.58593750E-04  0.10716797E+00  0.46114646E+06  0.15820312E-02  0.11314453E+00 -0.51520180E+07 -0.16412089E+06  0.10216187E+00  0.11707764E+00  0.91873582E+07  0.36621094E-05  0.10244019E+00  0.10165651E+03       77440  0.73242187E-05  9
    11  0.11000000E-07  0.64533550E-11  0.10986328E+07  0.86905183E+12  0.68058608E+12 -0.32264533E+11  0.88435958E+07  0.36621094E-05  0.10134155E+00  0.31674547E+20  0.58593750E-04  0.10716797E+00  0.48876625E+06  0.15820312E-02  0.11302734E+00 -0.49272096E+07 -0.15546531E+06  0.10107788E+00  0.11707764E+00  0.88435958E+07  0.36621094E-05  0.10134155E+00  0.10543792E+03       76288  0.73242187E-05  9
    12  0.12000000E-07  0.65894379E-11  0.10107422E+07  0.91329700E+12  0.71986453E+12 -0.34056932E+11  0.85873978E+07  0.36621094E-05  0.10033081E+00  0.31340027E+20  0.58593750E-04  0.10716797E+00  0.49027983E+06  0.15820312E-02  0.11302734E+00 -0.47426782E+07 -0.14896433E+06  0.10007446E+00  0.11719482E+00  0.85873978E+07  0.36621094E-05  0.10033081E+00  0.10902175E+03       73792  0.73242187E-05  9
    13  0.13000000E-07  0.66973989E-11  0.94482422E+06  0.94962446E+12  0.75358150E+12 -0.35802925E+11  0.83991932E+07  0.36621094E-05  0.99385986E-01  0.31002706E+20  0.58593750E-04  0.10716797E+00  0.47710075E+06  0.15820312E-02  0.11302734E+00 -0.45910250E+07 -0.14399858E+06  0.99144287E-01  0.11719482E+00  0.83991932E+07  0.36621094E-05  0.99385986E-01  0.11256328E+03       73600  0.73242187E-05  9
    14  0.14000000E-07  0.67819943E-11  0.89355469E+06  0.97994614E+12  0.78313616E+12 -0.37510763E+11  0.82610668E+07  0.36621094E-05  0.98492432E-01  0.30663713E+20  0.58593750E-04  0.10716797E+00  0.45677497E+06  0.15820312E-02  0.11291016E+00 -0.44683124E+07 -0.14002403E+06  0.98250732E-01  0.11719482E+00  0.82610668E+07  0.36621094E-05  0.98492432E-01  0.11615138E+03       73792  0.73242187E-05  9
