it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286607E+09  0.54286607E+09  0.00000000E+00  0.12164324E+08  0.75073242E-04  0.11600281E+00  0.10000000E+12  0.46875000E-03  0.90468750E-01  0.67652857E+05  0.88806152E-03  0.11654114E+00 -0.82161884E+07 -0.23199996E+06  0.12000000E+00  0.00000000E+00  0.37533223E+07  0.10034180E-02  0.11754639E+00  0.00000000E+00       67264  0.36621094E-05 10
     1  0.10000000E-08  0.23549406E-11  0.84546360E+06  0.38013172E+11  0.26722343E+11 -0.36360380E+10  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.34260231E+20  0.18310547E-05  0.11524841E+00  0.40408324E+05  0.52917480E-03  0.11616028E+00 -0.68177007E+07 -0.23199996E+06  0.11494263E+00  0.11683960E+00  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.10495337E+02       72448  0.36621094E-05 10
     2  0.20000000E-08  0.24175977E-11  0.12377930E+07  0.99703949E+11  0.71741796E+11 -0.71188909E+10  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.32782405E+20  0.14648437E-04  0.11573730E+00  0.27361941E+05  0.48339844E-03  0.11465332E+00 -0.55361601E+07 -0.23199996E+06  0.11367554E+00  0.11684326E+00  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.20169892E+02       72064  0.36621094E-05 10
     3  0.30000000E-08  0.24045112E-11  0.12854004E+07  0.16317711E+12  0.11890695E+12 -0.10390950E+11  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32350080E+20  0.14648437E-04  0.11573730E+00  0.91014646E+05  0.80566406E-03  0.11406738E+00 -0.55318664E+07 -0.23199996E+06  0.11237915E+00  0.11696045E+00  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.30574297E+02       78592  0.36621094E-05 10
     4  0.40000000E-08  0.23834697E-11  0.13623047E+07  0.23531941E+12  0.17364704E+12 -0.13652478E+11  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.32238126E+20  0.18310547E-05  0.11138489E+00  0.14677868E+06  0.10107422E-02  0.11371582E+00 -0.56441170E+07 -0.23199996E+06  0.11100220E+00  0.11696777E+00  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.41149482E+02       83584  0.36621094E-05 10
     5  0.50000000E-08  0.23602420E-11  0.14611816E+07  0.32049419E+12  0.23942384E+12 -0.16994442E+11  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.33836573E+20  0.18310547E-05  0.10993103E+00  0.19301966E+06  0.11572266E-02  0.11342285E+00 -0.57485919E+07 -0.23199996E+06  0.10953003E+00  0.11696777E+00  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.52134895E+02       89152  0.36621094E-05 10
     6  0.60000000E-08  0.23398011E-11  0.15637207E+07  0.42229767E+12  0.31920254E+12 -0.20454042E+11  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.35293104E+20  0.18310547E-05  0.10837097E+00  0.23860717E+06  0.12597656E-02  0.11329102E+00 -0.58617739E+07 -0.23199996E+06  0.10794800E+00  0.11696777E+00  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.63642315E+02       94720  0.36621094E-05 10
     7  0.70000000E-08  0.23388208E-11  0.16589355E+07  0.54316889E+12  0.41504089E+12 -0.23928137E+11  0.10910574E+08  0.18310547E-05  0.10659119E+00  0.35256228E+20  0.18310547E-05  0.10671936E+00  0.29209805E+06  0.13476562E-02  0.11314453E+00 -0.59269677E+07 -0.22262903E+06  0.10627808E+00  0.11707764E+00  0.10910574E+08  0.18310547E-05  0.10659119E+00  0.75649343E+02      101824  0.36621094E-05 10
     8  0.80000000E-08  0.24054215E-11  0.15966797E+07  0.66054392E+12  0.50838902E+12 -0.26601739E+11  0.10372378E+08  0.18310547E-05  0.10499451E+00  0.32850752E+20  0.29296875E-04  0.10719727E+00  0.37538875E+06  0.14648438E-02  0.11314453E+00 -0.57640422E+07 -0.19943721E+06  0.10468872E+00  0.11707764E+00  0.10372378E+08  0.18310547E-05  0.10499451E+00  0.87509540E+02       94912  0.36621094E-05 10
     9  0.90000000E-08  0.25028600E-11  0.14392090E+07  0.75968584E+12  0.58797093E+12 -0.28954710E+11  0.98686756E+07  0.18310547E-05  0.10355530E+00  0.32328020E+20  0.58593750E-04  0.10716797E+00  0.43639781E+06  0.14648438E-02  0.11314453E+00 -0.55145358E+07 -0.18403772E+06  0.10326050E+00  0.11707764E+00  0.98686756E+07  0.18310547E-05  0.10355530E+00  0.99233175E+02       88384  0.36621094E-05 10
    10  0.10000000E-07  0.61567272E-11  0.13055433E+07  0.84234341E+12  0.65545417E+12 -0.31190662E+11  0.94958743E+07  0.36621094E-05  0.10224976E+00  0.32005532E+20  0.58593750E-04  0.10716797E+00  0.44978340E+06  0.15820312E-02  0.11302734E+00 -0.52840165E+07 -0.17334718E+06  0.10195679E+00  0.11707764E+00  0.94958743E+07  0.36621094E-05  0.10224976E+00  0.10792774E+03       80320  0.73242187E-05  9
    11  0.11000000E-07  0.62794464E-11  0.12158203E+07  0.91237955E+12  0.71387711E+12 -0.33368253E+11  0.92270090E+07  0.36621094E-05  0.10103394E+00  0.31681177E+20  0.58593750E-04  0.10716797E+00  0.48480216E+06  0.15820312E-02  0.11302734E+00 -0.50978944E+07 -0.16568324E+06  0.10075562E+00  0.11707764E+00  0.92270090E+07  0.36621094E-05  0.10103394E+00  0.11180936E+03       80128  0.73242187E-05  9
    12  0.12000000E-07  0.63756691E-11  0.11425781E+07  0.97297834E+12  0.76566519E+12 -0.35507800E+11  0.90357496E+07  0.36621094E-05  0.99891357E-01  0.31355484E+20  0.58593750E-04  0.10716797E+00  0.49293142E+06  0.15820312E-02  0.11291016E+00 -0.49530543E+07 -0.15995054E+06  0.99620361E-01  0.11719482E+00  0.90357496E+07  0.36621094E-05  0.99891357E-01  0.11567351E+03       79360  0.73242187E-05  9
    13  0.13000000E-07  0.64444411E-11  0.10913086E+07  0.10265051E+13  0.81259044E+12 -0.37620098E+11  0.89065407E+07  0.36621094E-05  0.98800049E-01  0.31029247E+20  0.58593750E-04  0.10716797E+00  0.48674975E+06  0.15820312E-02  0.11291016E+00 -0.48441716E+07 -0.15554048E+06  0.98529053E-01  0.11719482E+00  0.89065407E+07  0.36621094E-05  0.98800049E-01  0.11949442E+03       78976  0.73242187E-05  9
    14  0.14000000E-07  0.64902725E-11  0.10546875E+07  0.10746870E+13  0.85593035E+12 -0.39711678E+11  0.88239205E+07  0.36621094E-05  0.97745361E-01  0.30703236E+20  0.58593750E-04  0.10716797E+00  0.47264490E+06  0.15820312E-02  0.11291016E+00 -0.47623382E+07 -0.15212349E+06  0.97481689E-01  0.11719482E+00  0.88239205E+07  0.36621094E-05  0.97745361E-01  0.12325166E+03       79744  0.73242187E-05  9
    15  0.15000000E-07  0.65188131E-11  0.10327148E+07  0.11187952E+13  0.89661621E+12 -0.41786834E+11  0.87760352E+07  0.36621094E-05  0.96712646E-01  0.30378271E+20  0.58593750E-04  0.10716797E+00  0.47560026E+06  0.16992187E-02  0.11267578E+00 -0.47038680E+07 -0.14938715E+06  0.96448975E-01  0.11719482E+00  0.87760352E+07  0.36621094E-05  0.96712646E-01  0.12702434E+03       79360  0.73242187E-05  9
    16  0.16000000E-07  0.65344460E-11  0.10107422E+07  0.11597824E+13  0.93534035E+12 -0.43848607E+11  0.87516092E+07  0.36621094E-05  0.95701904E-01  0.30054940E+20  0.58593750E-04  0.10716797E+00  0.48075537E+06  0.16992187E-02  0.11267578E+00 -0.46664830E+07 -0.14720417E+06  0.95438232E-01  0.11719482E+00  0.87516092E+07  0.36621094E-05  0.95701904E-01  0.13082121E+03       79936  0.73242187E-05  9
    17  0.17000000E-07  0.65393553E-11  0.10034180E+07  0.11983730E+13  0.97262532E+12 -0.45899346E+11  0.87450783E+07  0.36621094E-05  0.94698486E-01  0.29733676E+20  0.58593750E-04  0.10716797E+00  0.48193472E+06  0.16992187E-02  0.11267578E+00 -0.46482273E+07 -0.14544409E+06  0.94442139E-01  0.11731201E+00  0.87450783E+07  0.36621094E-05  0.94698486E-01  0.13451493E+03       78592  0.73242187E-05  9
    18  0.18000000E-07  0.65364976E-11  0.99609375E+06  0.12351122E+13  0.10088615E+13 -0.47940935E+11  0.87477486E+07  0.36621094E-05  0.93702393E-01  0.29414896E+20  0.58593750E-04  0.10716797E+00  0.48131835E+06  0.16992187E-02  0.11255859E+00 -0.46413554E+07 -0.14400193E+06  0.93446045E-01  0.11731201E+00  0.87477486E+07  0.36621094E-05  0.93702393E-01  0.13824362E+03       79360  0.73242187E-05  9
    19  0.19000000E-07  0.65347634E-11  0.99609375E+06  0.12704066E+13  0.10443366E+13 -0.49975094E+11  0.87531102E+07  0.36621094E-05  0.92706299E-01  0.29098910E+20  0.58593750E-04  0.10716797E+00  0.47910145E+06  0.16992187E-02  0.11255859E+00 -0.46439359E+07 -0.14282812E+06  0.92457275E-01  0.11731201E+00  0.87531102E+07  0.36621094E-05  0.92706299E-01  0.14188278E+03       79168  0.73242187E-05  9
    20  0.20000000E-07  0.65305373E-11  0.98876953E+06  0.13045539E+13  0.10792586E+13 -0.52002937E+11  0.87589958E+07  0.36621094E-05  0.91717529E-01  0.28785960E+20  0.58593750E-04  0.10716797E+00  0.47584428E+06  0.16992187E-02  0.11255859E+00 -0.46498493E+07 -0.14186493E+06  0.91468506E-01  0.11742920E+00  0.87589958E+07  0.36621094E-05  0.91717529E-01  0.14549075E+03       79552  0.73242187E-05  9
    21  0.21000000E-07  0.65267340E-11  0.98144531E+06  0.13377749E+13  0.11137793E+13 -0.54025382E+11  0.87673195E+07  0.36621094E-05  0.90736084E-01  0.28476194E+20  0.58593750E-04  0.10716797E+00  0.47238308E+06  0.16992187E-02  0.11244141E+00 -0.46560463E+07 -0.14107986E+06  0.90487061E-01  0.11742920E+00  0.87673195E+07  0.36621094E-05  0.90736084E-01  0.14916298E+03       78784  0.73242187E-05  9
    22  0.22000000E-07  0.65235859E-11  0.98144531E+06  0.13702255E+13  0.11480041E+13 -0.56042961E+11  0.87706884E+07  0.36621094E-05  0.89754639E-01  0.28169719E+20  0.58593750E-04  0.10716797E+00  0.46874052E+06  0.16992187E-02  0.11244141E+00 -0.46613888E+07 -0.14043471E+06  0.89505615E-01  0.11742920E+00  0.87706884E+07  0.36621094E-05  0.89754639E-01  0.15284291E+03       79360  0.73242187E-05  9
    23  0.23000000E-07  0.65207137E-11  0.98876953E+06  0.14020248E+13  0.11820123E+13 -0.58055988E+11  0.87774163E+07  0.36621094E-05  0.88765869E-01  0.27866610E+20  0.58593750E-04  0.10716797E+00  0.46491690E+06  0.16992187E-02  0.11244141E+00 -0.46656263E+07 -0.13990096E+06  0.88516846E-01  0.11754639E+00  0.87774163E+07  0.36621094E-05  0.88765869E-01  0.15655908E+03       79360  0.73242187E-05  9
    24  0.24000000E-07  0.65178636E-11  0.98144531E+06  0.14332689E+13  0.12158684E+13 -0.60064759E+11  0.87840403E+07  0.36621094E-05  0.87784424E-01  0.27566913E+20  0.58593750E-04  0.10716797E+00  0.46102387E+06  0.16992187E-02  0.11244141E+00 -0.46693292E+07 -0.13946592E+06  0.87535400E-01  0.11754639E+00  0.87840403E+07  0.36621094E-05  0.87784424E-01  0.16031925E+03       80512  0.73242187E-05  9
    25  0.25000000E-07  0.65146090E-11  0.98144531E+06  0.14640417E+13  0.12496293E+13 -0.62069201E+11  0.87913648E+07  0.36621094E-05  0.86802979E-01  0.27270657E+20  0.58593750E-04  0.10716797E+00  0.45876276E+06  0.18164062E-02  0.11185547E+00 -0.46724109E+07 -0.13910841E+06  0.86553955E-01  0.11754639E+00  0.87913648E+07  0.36621094E-05  0.86802979E-01  0.16414249E+03       81472  0.73242187E-05  9
    26  0.26000000E-07  0.65104390E-11  0.98144531E+06  0.14944153E+13  0.12833446E+13 -0.64069194E+11  0.87987071E+07  0.36621094E-05  0.85821533E-01  0.26977852E+20  0.58593750E-04  0.10716797E+00  0.46342240E+06  0.18164062E-02  0.11173828E+00 -0.46758932E+07 -0.13881462E+06  0.85572510E-01  0.11766357E+00  0.87987071E+07  0.36621094E-05  0.85821533E-01  0.16788246E+03       81856  0.73242187E-05  9
    27  0.27000000E-07  0.65057594E-11  0.98876953E+06  0.15244575E+13  0.13170619E+13 -0.66064593E+11  0.88090582E+07  0.36621094E-05  0.84832764E-01  0.26688471E+20  0.58593750E-04  0.10716797E+00  0.46789201E+06  0.18164062E-02  0.11173828E+00 -0.46795155E+07 -0.13857157E+06  0.84583740E-01  0.11766357E+00  0.88090582E+07  0.36621094E-05  0.84832764E-01  0.17170809E+03       82240  0.73242187E-05  9
    28  0.28000000E-07  0.65000115E-11  0.98144531E+06  0.15542307E+13  0.13508261E+13 -0.68055136E+11  0.88192960E+07  0.36621094E-05  0.83851318E-01  0.26402516E+20  0.58593750E-04  0.10716797E+00  0.47213626E+06  0.18164062E-02  0.11162109E+00 -0.46844421E+07 -0.13837346E+06  0.83602295E-01  0.11766357E+00  0.88192960E+07  0.36621094E-05  0.83851318E-01  0.17549419E+03       82048  0.73242187E-05  9
    29  0.29000000E-07  0.64940453E-11  0.98876953E+06  0.15837905E+13  0.13846773E+13 -0.70040526E+11  0.88318085E+07  0.36621094E-05  0.82862549E-01  0.26119966E+20  0.58593750E-04  0.10716797E+00  0.47622916E+06  0.18164062E-02  0.11162109E+00 -0.46910292E+07 -0.13820956E+06  0.82613525E-01  0.11778076E+00  0.88318085E+07  0.36621094E-05  0.82862549E-01  0.17929377E+03       83776  0.73242187E-05  9
    30  0.30000000E-07  0.64897408E-11  0.99609375E+06  0.16131845E+13  0.14186501E+13 -0.72020434E+11  0.88444871E+07  0.36621094E-05  0.81866455E-01  0.25840792E+20  0.58593750E-04  0.10716797E+00  0.48014152E+06  0.18164062E-02  0.11150391E+00 -0.46969784E+07 -0.13807507E+06  0.81624756E-01  0.11778076E+00  0.88444871E+07  0.36621094E-05  0.81866455E-01  0.18313188E+03       83392  0.73242187E-05  9
    31  0.31000000E-07  0.64836562E-11  0.98876953E+06  0.16424543E+13  0.14527752E+13 -0.73994483E+11  0.88590815E+07  0.36621094E-05  0.80877686E-01  0.25564964E+20  0.58593750E-04  0.10716797E+00  0.48424229E+06  0.18164062E-02  0.11138672E+00 -0.47043015E+07 -0.13796397E+06  0.80628662E-01  0.11778076E+00  0.88590815E+07  0.36621094E-05  0.80877686E-01  0.18696782E+03       84352  0.73242187E-05  9
    32  0.32000000E-07  0.64768253E-11  0.99609375E+06  0.16716397E+13  0.14870823E+13 -0.75962307E+11  0.88739394E+07  0.36621094E-05  0.79881592E-01  0.25292447E+20  0.58593750E-04  0.10716797E+00  0.48830252E+06  0.18164062E-02  0.11126953E+00 -0.47113819E+07 -0.13787294E+06  0.79632568E-01  0.11789795E+00  0.88739394E+07  0.36621094E-05  0.79881592E-01  0.19087787E+03       83776  0.73242187E-05  9
    33  0.33000000E-07  0.64695044E-11  0.10034180E+07  0.17007734E+13  0.15215963E+13 -0.77923567E+11  0.88884057E+07  0.36621094E-05  0.78878174E-01  0.25023217E+20  0.58593750E-04  0.10716797E+00  0.49233716E+06  0.18164062E-02  0.11126953E+00 -0.47184061E+07 -0.13779835E+06  0.78636475E-01  0.11789795E+00  0.88884057E+07  0.36621094E-05  0.78878174E-01  0.19475814E+03       85120  0.73242187E-05  9
