it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286607E+09  0.54286607E+09  0.00000000E+00  0.12164324E+08  0.75073242E-04  0.11600281E+00  0.10000000E+12  0.46875000E-03  0.46875000E-03  0.67652857E+05  0.88806152E-03  0.11654114E+00 -0.82161884E+07 -0.23199996E+06  0.12000000E+00  0.00000000E+00  0.37533223E+07  0.10034180E-02  0.11754639E+00  0.00000000E+00       67264  0.36621094E-05 10
     1  0.10000000E-08  0.23549406E-11  0.84546360E+06  0.38013172E+11  0.26722343E+11 -0.36360380E+10  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.34260231E+20  0.18310547E-05  0.11524841E+00  0.40408324E+05  0.52917480E-03  0.11616028E+00 -0.68177007E+07 -0.23199996E+06  0.11494263E+00  0.11683960E+00  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.99286273E+01       72448  0.36621094E-05 10
     2  0.20000000E-08  0.24175977E-11  0.12377930E+07  0.99703949E+11  0.71741796E+11 -0.71188909E+10  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.32782405E+20  0.14648437E-04  0.11573730E+00  0.27361941E+05  0.48339844E-03  0.11465332E+00 -0.55361601E+07 -0.23199996E+06  0.11367554E+00  0.11684326E+00  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.49304559E+02       72064  0.36621094E-05 10
     3  0.30000000E-08  0.24045112E-11  0.12854004E+07  0.16317711E+12  0.11890695E+12 -0.10390950E+11  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32350080E+20  0.14648437E-04  0.11573730E+00  0.91014646E+05  0.80566406E-03  0.11406738E+00 -0.55318664E+07 -0.23199996E+06  0.11237915E+00  0.11696045E+00  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.59002640E+02       78592  0.36621094E-05 10
     4  0.40000000E-08  0.23834697E-11  0.13623047E+07  0.23531941E+12  0.17364704E+12 -0.13652478E+11  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.32238126E+20  0.18310547E-05  0.11138489E+00  0.14677868E+06  0.10107422E-02  0.11371582E+00 -0.56441170E+07 -0.23199996E+06  0.11100220E+00  0.11696777E+00  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.69735555E+02       83584  0.36621094E-05 10
     5  0.50000000E-08  0.23602420E-11  0.14611816E+07  0.32049419E+12  0.23942384E+12 -0.16994442E+11  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.33836573E+20  0.18310547E-05  0.10993103E+00  0.19301966E+06  0.11572266E-02  0.11342285E+00 -0.57485919E+07 -0.23199996E+06  0.10953003E+00  0.11696777E+00  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.80372907E+02       89152  0.36621094E-05 10
     6  0.60000000E-08  0.23398011E-11  0.15637207E+07  0.42229767E+12  0.31920254E+12 -0.20454042E+11  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.35293104E+20  0.18310547E-05  0.10837097E+00  0.23860717E+06  0.12597656E-02  0.11329102E+00 -0.58617739E+07 -0.23199996E+06  0.10794800E+00  0.11696777E+00  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.91614761E+02       94720  0.36621094E-05 10
     7  0.70000000E-08  0.23403502E-11  0.16589355E+07  0.54306283E+12  0.41495260E+12 -0.23917348E+11  0.10897501E+08  0.18310547E-05  0.10659119E+00  0.35140258E+20  0.18310547E-05  0.10671936E+00  0.29291575E+06  0.13476562E-02  0.11314453E+00 -0.59241898E+07 -0.22176667E+06  0.10627808E+00  0.11707764E+00  0.10897501E+08  0.18310547E-05  0.10659119E+00  0.10344189E+03      101824  0.36621094E-05 10
     8  0.80000000E-08  0.24144680E-11  0.15820313E+07  0.65810142E+12  0.50645029E+12 -0.26493647E+11  0.10304912E+08  0.18310547E-05  0.10500916E+00  0.32855221E+20  0.29296875E-04  0.10719727E+00  0.37990803E+06  0.14648438E-02  0.11314453E+00 -0.57410007E+07 -0.19663921E+06  0.10470337E+00  0.11707764E+00  0.10304912E+08  0.18310547E-05  0.10500916E+00  0.11505529E+03       95104  0.36621094E-05 10
     9  0.90000000E-08  0.25651499E-11  0.14062500E+07  0.75220127E+12  0.58213302E+12 -0.28718479E+11  0.97546999E+07  0.18310547E-05  0.10360291E+00  0.32330085E+20  0.58593750E-04  0.10716797E+00  0.44092176E+06  0.14648438E-02  0.11314453E+00 -0.54687695E+07 -0.18014825E+06  0.10331177E+00  0.11707764E+00  0.97546999E+07  0.18310547E-05  0.10360291E+00  0.12575326E+03       86656  0.36621094E-05 10
    10  0.10000000E-07  0.62181743E-11  0.12579359E+07  0.82808767E+12  0.64442575E+12 -0.30806126E+11  0.93439653E+07  0.36621094E-05  0.10234497E+00  0.32006042E+20  0.58593750E-04  0.10716797E+00  0.45508687E+06  0.15820312E-02  0.11314453E+00 -0.52180930E+07 -0.16876167E+06  0.10205933E+00  0.11707764E+00  0.93439653E+07  0.36621094E-05  0.10234497E+00  0.13208542E+03       79744  0.73242187E-05  9
    11  0.11000000E-07  0.63631506E-11  0.11572266E+07  0.89027642E+12  0.69683868E+12 -0.32821734E+11  0.90360459E+07  0.36621094E-05  0.10118774E+00  0.31678812E+20  0.58593750E-04  0.10716797E+00  0.48652686E+06  0.15820312E-02  0.11302734E+00 -0.50120312E+07 -0.16058988E+06  0.10091675E+00  0.11707764E+00  0.90360459E+07  0.36621094E-05  0.10118774E+00  0.13588260E+03       77632  0.73242187E-05  9
    12  0.12000000E-07  0.64789138E-11  0.10693359E+07  0.94228163E+12  0.74203040E+12 -0.34788501E+11  0.88126127E+07  0.36621094E-05  0.10011841E+00  0.31349039E+20  0.58593750E-04  0.10716797E+00  0.49079352E+06  0.15820312E-02  0.11302734E+00 -0.48478917E+07 -0.15446122E+06  0.99847412E-01  0.11719482E+00  0.88126127E+07  0.36621094E-05  0.10011841E+00  0.13956638E+03       76864  0.73242187E-05  9
    13  0.13000000E-07  0.65671298E-11  0.10180664E+07  0.98665759E+12  0.78190342E+12 -0.36718025E+11  0.86547161E+07  0.36621094E-05  0.99100342E-01  0.31017647E+20  0.58593750E-04  0.10716797E+00  0.48072219E+06  0.15820312E-02  0.11291016E+00 -0.47169727E+07 -0.14975722E+06  0.98836670E-01  0.11719482E+00  0.86547161E+07  0.36621094E-05  0.99100342E-01  0.14319500E+03       76288  0.73242187E-05  9
    14  0.14000000E-07  0.66309534E-11  0.97412109E+06  0.10252197E+13  0.81779254E+12 -0.38617004E+11  0.85457730E+07  0.36621094E-05  0.98126221E-01  0.30685586E+20  0.58593750E-04  0.10716797E+00  0.46365613E+06  0.15820312E-02  0.11291016E+00 -0.46127783E+07 -0.14606561E+06  0.97869873E-01  0.11719482E+00  0.85457730E+07  0.36621094E-05  0.98126221E-01  0.14673177E+03       75328  0.73242187E-05  9
    15  0.15000000E-07  0.66766033E-11  0.94482422E+06  0.10592819E+13  0.85065170E+12 -0.40490559E+11  0.84741446E+07  0.36621094E-05  0.97181396E-01  0.30353925E+20  0.58593750E-04  0.10716797E+00  0.46652237E+06  0.16992187E-02  0.11279297E+00 -0.45355187E+07 -0.14310685E+06  0.96932373E-01  0.11719482E+00  0.84741446E+07  0.36621094E-05  0.97181396E-01  0.15022926E+03       75520  0.73242187E-05  9
    16  0.16000000E-07  0.67059499E-11  0.91552734E+06  0.10898128E+13  0.88117720E+12 -0.42342306E+11  0.84302845E+07  0.36621094E-05  0.96265869E-01  0.30023237E+20  0.58593750E-04  0.10716797E+00  0.46802329E+06  0.16992187E-02  0.11279297E+00 -0.44783290E+07 -0.14072385E+06  0.96024170E-01  0.11719482E+00  0.84302845E+07  0.36621094E-05  0.96265869E-01  0.15373035E+03       75712  0.73242187E-05  9
    17  0.17000000E-07  0.67213425E-11  0.90087891E+06  0.11175321E+13  0.90988198E+12 -0.44174917E+11  0.84069238E+07  0.36621094E-05  0.95364990E-01  0.29694036E+20  0.58593750E-04  0.10716797E+00  0.46654141E+06  0.16992187E-02  0.11267578E+00 -0.44376566E+07 -0.13875129E+06  0.95123291E-01  0.11731201E+00  0.84069238E+07  0.36621094E-05  0.95364990E-01  0.15720071E+03       75520  0.73242187E-05  9
    18  0.18000000E-07  0.67290213E-11  0.88623047E+06  0.11429850E+13  0.93715075E+12 -0.45990652E+11  0.83964144E+07  0.36621094E-05  0.94478760E-01  0.29366631E+20  0.58593750E-04  0.10716797E+00  0.46271294E+06  0.16992187E-02  0.11267578E+00 -0.44114372E+07 -0.13712845E+06  0.94237061E-01  0.11731201E+00  0.83964144E+07  0.36621094E-05  0.94478760E-01  0.16063412E+03       74752  0.73242187E-05  9
    19  0.19000000E-07  0.67306543E-11  0.87890625E+06  0.11665875E+13  0.96327490E+12 -0.47791096E+11  0.83945783E+07  0.36621094E-05  0.93599854E-01  0.29041441E+20  0.58593750E-04  0.10716797E+00  0.45736544E+06  0.16992187E-02  0.11267578E+00 -0.43994468E+07 -0.13578975E+06  0.93365479E-01  0.11731201E+00  0.83945783E+07  0.36621094E-05  0.93599854E-01  0.16405442E+03       74752  0.73242187E-05  9
    20  0.20000000E-07  0.67298823E-11  0.87158203E+06  0.11886546E+13  0.98847111E+12 -0.49578402E+11  0.83937908E+07  0.36621094E-05  0.92728271E-01  0.28718841E+20  0.58593750E-04  0.10716797E+00  0.45161950E+06  0.16992187E-02  0.11255859E+00 -0.43968394E+07 -0.13466521E+06  0.92493896E-01  0.11742920E+00  0.83937908E+07  0.36621094E-05  0.92728271E-01  0.16748813E+03       73984  0.73242187E-05  9
    21  0.21000000E-07  0.67297235E-11  0.86425781E+06  0.12094134E+13  0.10128924E+13 -0.51353314E+11  0.83909049E+07  0.36621094E-05  0.91864014E-01  0.28399079E+20  0.58593750E-04  0.10716797E+00  0.44532655E+06  0.16992187E-02  0.11255859E+00 -0.43983478E+07 -0.13373147E+06  0.91633301E-01  0.11742920E+00  0.83909049E+07  0.36621094E-05  0.91864014E-01  0.17086164E+03       74368  0.73242187E-05  9
    22  0.22000000E-07  0.67313814E-11  0.85693359E+06  0.12290326E+13  0.10366488E+13 -0.53117049E+11  0.83859106E+07  0.36621094E-05  0.91007080E-01  0.28082352E+20  0.58593750E-04  0.10716797E+00  0.43865467E+06  0.16992187E-02  0.11255859E+00 -0.44002856E+07 -0.13295151E+06  0.90780029E-01  0.11742920E+00  0.83859106E+07  0.36621094E-05  0.91007080E-01  0.17428911E+03       73408  0.73242187E-05  9
    23  0.23000000E-07  0.67354652E-11  0.84960937E+06  0.12476320E+13  0.10598156E+13 -0.54870359E+11  0.83764653E+07  0.36621094E-05  0.90157471E-01  0.27768813E+20  0.58593750E-04  0.10716797E+00  0.43180603E+06  0.16992187E-02  0.11255859E+00 -0.43999437E+07 -0.13229651E+06  0.89930420E-01  0.11742920E+00  0.83764653E+07  0.36621094E-05  0.90157471E-01  0.17767850E+03       74560  0.73242187E-05  9
    24  0.24000000E-07  0.67409068E-11  0.84960938E+06  0.12652960E+13  0.10824435E+13 -0.56613687E+11  0.83677636E+07  0.36621094E-05  0.89307861E-01  0.27458583E+20  0.58593750E-04  0.10716797E+00  0.42539637E+06  0.16992187E-02  0.11244141E+00 -0.43958328E+07 -0.13174824E+06  0.89088135E-01  0.11754639E+00  0.83677636E+07  0.36621094E-05  0.89307861E-01  0.18110091E+03       74752  0.73242187E-05  9
    25  0.25000000E-07  0.67468522E-11  0.84228516E+06  0.12820982E+13  0.11045764E+13 -0.58347477E+11  0.83568100E+07  0.36621094E-05  0.88465576E-01  0.27151746E+20  0.58593750E-04  0.10716797E+00  0.41948250E+06  0.18164062E-02  0.11208984E+00 -0.43894178E+07 -0.13128496E+06  0.88245850E-01  0.11754639E+00  0.83568100E+07  0.36621094E-05  0.88465576E-01  0.18449867E+03       73600  0.73242187E-05  9
    26  0.26000000E-07  0.67526163E-11  0.83496094E+06  0.12980961E+13  0.11262483E+13 -0.60071893E+11  0.83485001E+07  0.36621094E-05  0.87630615E-01  0.26848358E+20  0.58593750E-04  0.10716797E+00  0.42067499E+06  0.18164062E-02  0.11197266E+00 -0.43816687E+07 -0.13089664E+06  0.87410889E-01  0.11754639E+00  0.83485001E+07  0.36621094E-05  0.87630615E-01  0.18787594E+03       74560  0.73242187E-05  9
    27  0.27000000E-07  0.67577558E-11  0.82763672E+06  0.13133460E+13  0.11474935E+13 -0.61787025E+11  0.83415438E+07  0.36621094E-05  0.86802979E-01  0.26548455E+20  0.58593750E-04  0.10716797E+00  0.42164604E+06  0.18164062E-02  0.11197266E+00 -0.43733669E+07 -0.13057069E+06  0.86583252E-01  0.11766357E+00  0.83415438E+07  0.36621094E-05  0.86802979E-01  0.19129610E+03       73408  0.73242187E-05  9
    28  0.28000000E-07  0.67602288E-11  0.82763672E+06  0.13278958E+13  0.11683415E+13 -0.63492926E+11  0.83357183E+07  0.36621094E-05  0.85975342E-01  0.26252048E+20  0.58593750E-04  0.10716797E+00  0.42236656E+06  0.18164062E-02  0.11185547E+00 -0.43658409E+07 -0.13029446E+06  0.85755615E-01  0.11766357E+00  0.83357183E+07  0.36621094E-05  0.85975342E-01  0.19466737E+03       73984  0.73242187E-05  9
    29  0.29000000E-07  0.67637089E-11  0.82031250E+06  0.13417912E+13  0.11888204E+13 -0.65189552E+11  0.83308897E+07  0.36621094E-05  0.85155029E-01  0.25959138E+20  0.58593750E-04  0.10716797E+00  0.42291806E+06  0.18164062E-02  0.11185547E+00 -0.43582450E+07 -0.13006228E+06  0.84935303E-01  0.11766357E+00  0.83308897E+07  0.36621094E-05  0.85155029E-01  0.19803016E+03       72832  0.73242187E-05  9
    30  0.30000000E-07  0.67664622E-11  0.82031250E+06  0.13550749E+13  0.12089573E+13 -0.66876776E+11  0.83289626E+07  0.36621094E-05  0.84334717E-01  0.25669714E+20  0.58593750E-04  0.10716797E+00  0.42331660E+06  0.18164062E-02  0.11173828E+00 -0.43529316E+07 -0.12986523E+06  0.84114990E-01  0.11778076E+00  0.83289626E+07  0.36621094E-05  0.84334717E-01  0.20137480E+03       73216  0.73242187E-05  9
    31  0.31000000E-07  0.67682147E-11  0.82031250E+06  0.13677869E+13  0.12287777E+13 -0.68554536E+11  0.83255544E+07  0.36621094E-05  0.83514404E-01  0.25383771E+20  0.58593750E-04  0.10716797E+00  0.42359899E+06  0.18164062E-02  0.11173828E+00 -0.43487807E+07 -0.12969937E+06  0.83302002E-01  0.11778076E+00  0.83255544E+07  0.36621094E-05  0.83514404E-01  0.20478118E+03       73408  0.73242187E-05  9
    32  0.32000000E-07  0.67692221E-11  0.81298828E+06  0.13799616E+13  0.12483032E+13 -0.70222626E+11  0.83257870E+07  0.36621094E-05  0.82701416E-01  0.25101243E+20  0.58593750E-04  0.10716797E+00  0.42368459E+06  0.18164062E-02  0.11162109E+00 -0.43440790E+07 -0.12955899E+06  0.82492676E-01  0.11789795E+00  0.83257870E+07  0.36621094E-05  0.82701416E-01  0.20807771E+03       74176  0.73242187E-05  9
    33  0.33000000E-07  0.67696152E-11  0.80566406E+06  0.13916266E+13  0.12675504E+13 -0.71880897E+11  0.83286163E+07  0.36621094E-05  0.81895752E-01  0.24822088E+20  0.58593750E-04  0.10716797E+00  0.42376317E+06  0.18164062E-02  0.11162109E+00 -0.43404181E+07 -0.12943958E+06  0.81683350E-01  0.11789795E+00  0.83286163E+07  0.36621094E-05  0.81895752E-01  0.21149324E+03       73792  0.73242187E-05  9
    34  0.34000000E-07  0.67696000E-11  0.81298828E+06  0.14028086E+13  0.12865358E+13 -0.73529124E+11  0.83275938E+07  0.36621094E-05  0.81082764E-01  0.24546276E+20  0.58593750E-04  0.10716797E+00  0.42365754E+06  0.18164062E-02  0.11162109E+00 -0.43377295E+07 -0.12933760E+06  0.80870361E-01  0.11789795E+00  0.83275938E+07  0.36621094E-05  0.81082764E-01  0.21481111E+03       74368  0.73242187E-05  9
    35  0.35000000E-07  0.67696127E-11  0.80566406E+06  0.14135285E+13  0.13052715E+13 -0.75167164E+11  0.83288824E+07  0.36621094E-05  0.80277100E-01  0.24273772E+20  0.58593750E-04  0.10716797E+00  0.42338526E+06  0.18164062E-02  0.11162109E+00 -0.43361568E+07 -0.12925236E+06  0.80072021E-01  0.11801514E+00  0.83288824E+07  0.36621094E-05  0.80277100E-01  0.21820689E+03       74176  0.73242187E-05  9
    36  0.36000000E-07  0.67694411E-11  0.79833984E+06  0.14238062E+13  0.13237691E+13 -0.76794844E+11  0.83298871E+07  0.36621094E-05  0.79478760E-01  0.24004538E+20  0.58593750E-04  0.10716797E+00  0.42310061E+06  0.18164062E-02  0.11150391E+00 -0.43347367E+07 -0.12917909E+06  0.79266357E-01  0.11801514E+00  0.83298871E+07  0.36621094E-05  0.79478760E-01  0.22162217E+03       74752  0.73242187E-05  9
    37  0.37000000E-07  0.67700677E-11  0.80566406E+06  0.14336560E+13  0.13420363E+13 -0.78411981E+11  0.83299773E+07  0.36621094E-05  0.78673096E-01  0.23738534E+20  0.58593750E-04  0.10716797E+00  0.42281883E+06  0.18164062E-02  0.11138672E+00 -0.43333697E+07 -0.12911724E+06  0.78468018E-01  0.11813232E+00  0.83299773E+07  0.36621094E-05  0.78673096E-01  0.22496993E+03       75712  0.73242187E-05  9
    38  0.38000000E-07  0.67711951E-11  0.79833984E+06  0.14430885E+13  0.13600776E+13 -0.80018412E+11  0.83290343E+07  0.36621094E-05  0.77874756E-01  0.23475721E+20  0.58593750E-04  0.10716797E+00  0.42247680E+06  0.18164062E-02  0.11138672E+00 -0.43315837E+07 -0.12906452E+06  0.77669678E-01  0.11813232E+00  0.83290343E+07  0.36621094E-05  0.77874756E-01  0.22839754E+03       75136  0.73242187E-05  9
