it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286607E+09  0.54286607E+09  0.00000000E+00  0.12164324E+08  0.75073242E-04  0.11600281E+00  0.10000000E+12  0.60468750E-01  0.46875000E-03  0.67652857E+05  0.88806152E-03  0.11654114E+00 -0.82161884E+07 -0.23199996E+06  0.12000000E+00  0.00000000E+00  0.37533223E+07  0.10034180E-02  0.11754639E+00  0.00000000E+00       67264  0.36621094E-05 10
     1  0.10000000E-08  0.23549406E-11  0.84546360E+06  0.38013172E+11  0.26722343E+11 -0.36360380E+10  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.34260231E+20  0.18310547E-05  0.11524841E+00  0.40408324E+05  0.52917480E-03  0.11616028E+00 -0.68177007E+07 -0.23199996E+06  0.11494263E+00  0.11683960E+00  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.10635020E+02       72448  0.36621094E-05 10
     2  0.20000000E-08  0.24175977E-11  0.12377930E+07  0.99703949E+11  0.71741796E+11 -0.71188909E+10  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.32782405E+20  0.14648437E-04  0.11573730E+00  0.27361941E+05  0.48339844E-03  0.11465332E+00 -0.55361601E+07 -0.23199996E+06  0.11367554E+00  0.11684326E+00  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.20265916E+02       72064  0.36621094E-05 10
     3  0.30000000E-08  0.24045112E-11  0.12854004E+07  0.16317711E+12  0.11890695E+12 -0.10390950E+11  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32350080E+20  0.14648437E-04  0.11573730E+00  0.91014646E+05  0.80566406E-03  0.11406738E+00 -0.55318664E+07 -0.23199996E+06  0.11237915E+00  0.11696045E+00  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.30295376E+02       78592  0.36621094E-05 10
     4  0.40000000E-08  0.23834697E-11  0.13623047E+07  0.23531941E+12  0.17364704E+12 -0.13652478E+11  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.32238126E+20  0.18310547E-05  0.11138489E+00  0.14677868E+06  0.10107422E-02  0.11371582E+00 -0.56441170E+07 -0.23199996E+06  0.11100220E+00  0.11696777E+00  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.40528285E+02       83584  0.36621094E-05 10
     5  0.50000000E-08  0.23602420E-11  0.14611816E+07  0.32049419E+12  0.23942384E+12 -0.16994442E+11  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.33836573E+20  0.18310547E-05  0.10993103E+00  0.19301966E+06  0.11572266E-02  0.11342285E+00 -0.57485919E+07 -0.23199996E+06  0.10953003E+00  0.11696777E+00  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.51150849E+02       89152  0.36621094E-05 10
     6  0.60000000E-08  0.23398011E-11  0.15637207E+07  0.42229767E+12  0.31920254E+12 -0.20454042E+11  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.35293104E+20  0.18310547E-05  0.10837097E+00  0.23860717E+06  0.12597656E-02  0.11329102E+00 -0.58617739E+07 -0.23199996E+06  0.10794800E+00  0.11696777E+00  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.62591753E+02       94720  0.36621094E-05 10
     7  0.70000000E-08  0.23492056E-11  0.16552734E+07  0.54242736E+12  0.41443267E+12 -0.23850090E+11  0.10818643E+08  0.18310547E-05  0.10659485E+00  0.34461643E+20  0.18310547E-05  0.10672302E+00  0.29751911E+06  0.13476562E-02  0.11314453E+00 -0.59071337E+07 -0.21659253E+06  0.10627808E+00  0.11707764E+00  0.10818643E+08  0.18310547E-05  0.10659485E+00  0.74377318E+02      100288  0.36621094E-05 10
     8  0.80000000E-08  0.24855228E-11  0.14978027E+07  0.64445863E+12  0.49583214E+12 -0.25872001E+11  0.99216214E+07  0.18310547E-05  0.10509705E+00  0.32873091E+20  0.29296875E-04  0.10719727E+00  0.40948735E+06  0.14648438E-02  0.11326172E+00 -0.56091799E+07 -0.18087771E+06  0.10480591E+00  0.11707764E+00  0.99216214E+07  0.18310547E-05  0.10509705E+00  0.85604465E+02       88576  0.36621094E-05 10
     9  0.90000000E-08  0.62944794E-11  0.12213148E+07  0.71315707E+12  0.55228813E+12 -0.27353705E+11  0.91212858E+07  0.36621094E-05  0.10387573E+00  0.32325073E+20  0.58593750E-04  0.10716797E+00  0.47219478E+06  0.14648438E-02  0.11326172E+00 -0.52222420E+07 -0.15859999E+06  0.10360474E+00  0.11707764E+00  0.91212858E+07  0.36621094E-05  0.10387573E+00  0.92376903E+02       74944  0.73242187E-05  9
    10  0.10000000E-07  0.66021880E-11  0.10253906E+07  0.75820081E+12  0.59140362E+12 -0.28617844E+11  0.84930129E+07  0.36621094E-05  0.10285034E+00  0.31986428E+20  0.58593750E-04  0.10716797E+00  0.49501743E+06  0.15820312E-02  0.11326172E+00 -0.48706349E+07 -0.14368276E+06  0.10260132E+00  0.11707764E+00  0.84930129E+07  0.36621094E-05  0.10285034E+00  0.96000426E+02       70720  0.73242187E-05  9
    11  0.11000000E-07  0.68734754E-11  0.87158203E+06  0.78766712E+12  0.61928394E+12 -0.29756969E+11  0.80025927E+07  0.36621094E-05  0.10197876E+00  0.31634394E+20  0.58593750E-04  0.10716797E+00  0.51125437E+06  0.15820312E-02  0.11326172E+00 -0.45719812E+07 -0.13319354E+06  0.10175171E+00  0.11707764E+00  0.80025927E+07  0.36621094E-05  0.10197876E+00  0.99342764E+02       67840  0.73242187E-05  9
    12  0.12000000E-07  0.71161972E-11  0.75439453E+06  0.80674416E+12  0.63981068E+12 -0.30809878E+11  0.76120768E+07  0.36621094E-05  0.10122437E+00  0.31267058E+20  0.58593750E-04  0.10716797E+00  0.50062625E+06  0.15820312E-02  0.11314453E+00 -0.43194083E+07 -0.12536924E+06  0.10100830E+00  0.11707764E+00  0.76120768E+07  0.36621094E-05  0.10122437E+00  0.10245132E+03       64192  0.73242187E-05  9
    13  0.13000000E-07  0.73529236E-11  0.68115234E+06  0.81864294E+12  0.65536687E+12 -0.31796551E+11  0.72911872E+07  0.36621094E-05  0.10054321E+00  0.30882095E+20  0.58593750E-04  0.10716797E+00  0.48720224E+06  0.16992187E-02  0.11455078E+00 -0.41024493E+07 -0.11921541E+06  0.10033447E+00  0.11707764E+00  0.72911872E+07  0.36621094E-05  0.10054321E+00  0.10544158E+03       62272  0.73242187E-05  9
    14  0.14000000E-07  0.79251918E-11  0.60791016E+06  0.82538605E+12  0.66744164E+12 -0.32729936E+11  0.70190845E+07  0.36621094E-05  0.99935303E-01  0.30477023E+20  0.58593750E-04  0.10716797E+00  0.47226773E+06  0.16992187E-02  0.11466797E+00 -0.39127508E+07 -0.11438752E+06  0.99733887E-01  0.11707764E+00  0.70190845E+07  0.36621094E-05  0.99935303E-01  0.10820163E+03       58624  0.73242187E-05  9
