it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286607E+09  0.54286607E+09  0.00000000E+00  0.12164324E+08  0.75073242E-04  0.11600281E+00  0.10000000E+12  0.67968750E-01  0.10546875E+00  0.67652857E+05  0.88806152E-03  0.11654114E+00 -0.82161884E+07 -0.23199996E+06  0.12000000E+00  0.00000000E+00  0.37533223E+07  0.10034180E-02  0.11754639E+00  0.00000000E+00       67264  0.36621094E-05 10
     1  0.10000000E-08  0.23549406E-11  0.84546360E+06  0.38013172E+11  0.26722343E+11 -0.36360380E+10  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.34260231E+20  0.18310547E-05  0.11524841E+00  0.40408324E+05  0.52917480E-03  0.11616028E+00 -0.68177007E+07 -0.23199996E+06  0.11494263E+00  0.11683960E+00  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.10470658E+02       72448  0.36621094E-05 10
     2  0.20000000E-08  0.24175977E-11  0.12377930E+07  0.99703949E+11  0.71741796E+11 -0.71188909E+10  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.32782405E+20  0.14648437E-04  0.11573730E+00  0.27361941E+05  0.48339844E-03  0.11465332E+00 -0.55361601E+07 -0.23199996E+06  0.11367554E+00  0.11684326E+00  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.20384407E+02       72064  0.36621094E-05 10
     3  0.30000000E-08  0.24045112E-11  0.12854004E+07  0.16317711E+12  0.11890695E+12 -0.10390950E+11  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32350080E+20  0.14648437E-04  0.11573730E+00  0.91014646E+05  0.80566406E-03  0.11406738E+00 -0.55318664E+07 -0.23199996E+06  0.11237915E+00  0.11696045E+00  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.30608573E+02       78592  0.36621094E-05 10
     4  0.40000000E-08  0.23834697E-11  0.13623047E+07  0.23531941E+12  0.17364704E+12 -0.13652478E+11  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.32238126E+20  0.18310547E-05  0.11138489E+00  0.14677868E+06  0.10107422E-02  0.11371582E+00 -0.56441170E+07 -0.23199996E+06  0.11100220E+00  0.11696777E+00  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.41112138E+02       83584  0.36621094E-05 10
     5  0.50000000E-08  0.23602420E-11  0.14611816E+07  0.32049419E+12  0.23942384E+12 -0.16994442E+11  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.33836573E+20  0.18310547E-05  0.10993103E+00  0.19301966E+06  0.11572266E-02  0.11342285E+00 -0.57485919E+07 -0.23199996E+06  0.10953003E+00  0.11696777E+00  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.52084800E+02       89152  0.36621094E-05 10
     6  0.60000000E-08  0.23398011E-11  0.15637207E+07  0.42229767E+12  0.31920254E+12 -0.20454042E+11  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.35293104E+20  0.18310547E-05  0.10837097E+00  0.23860717E+06  0.12597656E-02  0.11329102E+00 -0.58617739E+07 -0.23199996E+06  0.10794800E+00  0.11696777E+00  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.64102245E+02       94720  0.36621094E-05 10
     7  0.70000000E-08  0.23448826E-11  0.16589355E+07  0.54274505E+12  0.41469083E+12 -0.23884008E+11  0.10857229E+08  0.18310547E-05  0.10659119E+00  0.34796702E+20  0.18310547E-05  0.10672302E+00  0.29535714E+06  0.13476562E-02  0.11314453E+00 -0.59157135E+07 -0.21917960E+06  0.10627808E+00  0.11707764E+00  0.10857229E+08  0.18310547E-05  0.10659119E+00  0.76271534E+02      101248  0.36621094E-05 10
     8  0.80000000E-08  0.24465276E-11  0.15344238E+07  0.65107498E+12  0.50093688E+12 -0.26179814E+11  0.10108840E+08  0.18310547E-05  0.10505676E+00  0.32865855E+20  0.29296875E-04  0.10719727E+00  0.39444330E+06  0.14648438E-02  0.11326172E+00 -0.56738839E+07 -0.18857617E+06  0.10475464E+00  0.11707764E+00  0.10108840E+08  0.18310547E-05  0.10505676E+00  0.88713360E+02       91456  0.36621094E-05 10
     9  0.90000000E-08  0.61668017E-11  0.13128675E+07  0.73149259E+12  0.56618194E+12 -0.28024718E+11  0.94328263E+07  0.36621094E-05  0.10374390E+00  0.32330837E+20  0.58593750E-04  0.10716797E+00  0.45609725E+06  0.14648438E-02  0.11326172E+00 -0.53403747E+07 -0.16905087E+06  0.10346558E+00  0.11707764E+00  0.94328263E+07  0.36621094E-05  0.10374390E+00  0.98123852E+02       79360  0.73242187E-05  9
    10  0.10000000E-07  0.64110130E-11  0.11279297E+07  0.79012824E+12  0.61541394E+12 -0.29688060E+11  0.89014572E+07  0.36621094E-05  0.10261597E+00  0.32000355E+20  0.58593750E-04  0.10716797E+00  0.47347050E+06  0.15820312E-02  0.11326172E+00 -0.50347654E+07 -0.15572080E+06  0.10234497E+00  0.11707764E+00  0.89014572E+07  0.36621094E-05  0.10261597E+00  0.10204598E+03       74944  0.73242187E-05  9
    11  0.11000000E-07  0.66196382E-11  0.10034180E+07  0.83334256E+12  0.65347869E+12 -0.31244495E+11  0.84974749E+07  0.36621094E-05  0.10161255E+00  0.31662350E+20  0.58593750E-04  0.10716797E+00  0.49658601E+06  0.15820312E-02  0.11314453E+00 -0.47770886E+07 -0.14623210E+06  0.10135986E+00  0.11707764E+00  0.84974749E+07  0.36621094E-05  0.10161255E+00  0.10568248E+03       72256  0.73242187E-05  9
    12  0.12000000E-07  0.67972244E-11  0.90087891E+06  0.86564625E+12  0.68375116E+12 -0.32726173E+11  0.81853272E+07  0.36621094E-05  0.10071167E+00  0.31317579E+20  0.58593750E-04  0.10716797E+00  0.49198170E+06  0.15820312E-02  0.11314453E+00 -0.45605430E+07 -0.13912812E+06  0.10046997E+00  0.11707764E+00  0.81853272E+07  0.36621094E-05  0.10071167E+00  0.10922953E+03       70528  0.73242187E-05  9
    13  0.13000000E-07  0.69467965E-11  0.82763672E+06  0.89005526E+12  0.70845931E+12 -0.34149071E+11  0.79385726E+07  0.36621094E-05  0.99884033E-01  0.30966219E+20  0.58593750E-04  0.10716797E+00  0.47445739E+06  0.15820312E-02  0.11302734E+00 -0.43775611E+07 -0.13365546E+06  0.99656982E-01  0.11719482E+00  0.79385726E+07  0.36621094E-05  0.99884033E-01  0.11279557E+03       68416  0.73242187E-05  9
    14  0.14000000E-07  0.70746812E-11  0.76171875E+06  0.90858765E+12  0.72907583E+12 -0.35523185E+11  0.77442849E+07  0.36621094E-05  0.99122314E-01  0.30609108E+20  0.58593750E-04  0.10716797E+00  0.45768812E+06  0.16992187E-02  0.11302734E+00 -0.42211725E+07 -0.12929509E+06  0.98898926E-01  0.11719482E+00  0.77442849E+07  0.36621094E-05  0.99122314E-01  0.11600634E+03       66496  0.73242187E-05  9
    15  0.15000000E-07  0.71840002E-11  0.71777344E+06  0.92262880E+12  0.74659834E+12 -0.36855469E+11  0.75843649E+07  0.36621094E-05  0.98404541E-01  0.30246744E+20  0.58593750E-04  0.10716797E+00  0.45765479E+06  0.16992187E-02  0.11302734E+00 -0.40874501E+07 -0.12580097E+06  0.98195801E-01  0.11719482E+00  0.75843649E+07  0.36621094E-05  0.98404541E-01  0.11917535E+03       65344  0.73242187E-05  9
    16  0.16000000E-07  0.72813653E-11  0.68115234E+06  0.93315238E+12  0.76171926E+12 -0.38150573E+11  0.74508426E+07  0.36621094E-05  0.97723389E-01  0.29879998E+20  0.58593750E-04  0.10716797E+00  0.45346398E+06  0.16992187E-02  0.11291016E+00 -0.39732506E+07 -0.12283898E+06  0.97510986E-01  0.11721680E+00  0.74508426E+07  0.36621094E-05  0.97723389E-01  0.12226766E+03       64576  0.73242187E-05  9
    17  0.17000000E-07  0.73703637E-11  0.65185547E+06  0.94085968E+12  0.77492982E+12 -0.39412651E+11  0.73400973E+07  0.36621094E-05  0.97071533E-01  0.29509507E+20  0.58593750E-04  0.10716797E+00  0.44629987E+06  0.16992187E-02  0.11291016E+00 -0.38717294E+07 -0.12043748E+06  0.96877441E-01  0.11731201E+00  0.73400973E+07  0.36621094E-05  0.97071533E-01  0.12529421E+03       62848  0.73242187E-05  9
    18  0.18000000E-07  0.74747840E-11  0.62255859E+06  0.94627083E+12  0.78658931E+12 -0.40644865E+11  0.72427500E+07  0.36621094E-05  0.96448975E-01  0.29135727E+20  0.58593750E-04  0.10716797E+00  0.43734204E+06  0.16992187E-02  0.11279297E+00 -0.37877247E+07 -0.11837924E+06  0.96262207E-01  0.11731201E+00  0.72427500E+07  0.36621094E-05  0.96448975E-01  0.12829178E+03       61888  0.73242187E-05  9
    19  0.19000000E-07  0.76308562E-11  0.60058594E+06  0.94978386E+12  0.79696895E+12 -0.41850097E+11  0.71543524E+07  0.36621094E-05  0.95848389E-01  0.28759888E+20  0.58593750E-04  0.10716797E+00  0.42791569E+06  0.16992187E-02  0.11279297E+00 -0.37065136E+07 -0.11660009E+06  0.95661621E-01  0.11731201E+00  0.71543524E+07  0.36621094E-05  0.95848389E-01  0.13119765E+03       61312  0.73242187E-05  9
    20  0.20000000E-07  0.78454892E-11  0.57128906E+06  0.95170339E+12  0.80627317E+12 -0.43029725E+11  0.70755833E+07  0.36621094E-05  0.95277100E-01  0.28381981E+20  0.58593750E-04  0.10716797E+00  0.41783454E+06  0.16992187E-02  0.11279297E+00 -0.36393846E+07 -0.11509495E+06  0.95090332E-01  0.11731201E+00  0.70755833E+07  0.36621094E-05  0.95277100E-01  0.13398395E+03       59776  0.73242187E-05  9
    21  0.21000000E-07  0.17245949E-10  0.55299064E+06  0.95226498E+12  0.81465788E+12 -0.44185640E+11  0.70132290E+07  0.73242187E-05  0.94724121E-01  0.28003125E+20  0.58593750E-04  0.10716797E+00  0.40737205E+06  0.16992187E-02  0.11279297E+00 -0.35733509E+07 -0.11381750E+06  0.94548340E-01  0.11742920E+00  0.70132290E+07  0.73242187E-05  0.94724121E-01  0.13663930E+03       58816  0.14648437E-04  8
    22  0.22000000E-07  0.17372309E-10  0.54199219E+06  0.95166801E+12  0.82225280E+12 -0.45319897E+11  0.69496866E+07  0.73242187E-05  0.94182129E-01  0.27624362E+20  0.58593750E-04  0.10716797E+00  0.39691042E+06  0.16992187E-02  0.11267578E+00 -0.35216366E+07 -0.11267129E+06  0.94006348E-01  0.11742920E+00  0.69496866E+07  0.73242187E-05  0.94182129E-01  0.13787993E+03       57472  0.14648437E-04  8
    23  0.23000000E-07  0.17507702E-10  0.52734375E+06  0.95008781E+12  0.82917142E+12 -0.46433558E+11  0.68783338E+07  0.73242187E-05  0.93654785E-01  0.27245327E+20  0.58593750E-04  0.10716797E+00  0.38677581E+06  0.16992187E-02  0.11267578E+00 -0.34666846E+07 -0.11169562E+06  0.93493652E-01  0.11742920E+00  0.68783338E+07  0.73242187E-05  0.93654785E-01  0.13910682E+03       57664  0.14648437E-04  8
    24  0.24000000E-07  0.17637009E-10  0.49804688E+06  0.94763753E+12  0.83548492E+12 -0.47527660E+11  0.68036547E+07  0.73242187E-05  0.93156738E-01  0.26866739E+20  0.58593750E-04  0.10716797E+00  0.37674808E+06  0.16992187E-02  0.11267578E+00 -0.34199978E+07 -0.11081504E+06  0.92980957E-01  0.11754639E+00  0.68036547E+07  0.73242187E-05  0.93156738E-01  0.14030539E+03       56704  0.14648437E-04  8
    25  0.25000000E-07  0.17790809E-10  0.49804687E+06  0.94441859E+12  0.84125657E+12 -0.48602867E+11  0.67381398E+07  0.73242187E-05  0.92658691E-01  0.26489448E+20  0.58593750E-04  0.10716797E+00  0.36969613E+06  0.18164062E-02  0.11255859E+00 -0.33718698E+07 -0.11006352E+06  0.92497559E-01  0.11754639E+00  0.67381398E+07  0.73242187E-05  0.92658691E-01  0.14145374E+03       57088  0.14648437E-04  8
    26  0.26000000E-07  0.17944342E-10  0.48339844E+06  0.94051634E+12  0.84653883E+12 -0.49659486E+11  0.66649483E+07  0.73242187E-05  0.92175293E-01  0.26114134E+20  0.58593750E-04  0.10716797E+00  0.36639314E+06  0.18164062E-02  0.11255859E+00 -0.33281557E+07 -0.10940098E+06  0.92028809E-01  0.11754639E+00  0.66649483E+07  0.73242187E-05  0.92175293E-01  0.14263776E+03       56704  0.14648437E-04  8
    27  0.27000000E-07  0.18093538E-10  0.46875000E+06  0.93600584E+12  0.85137669E+12 -0.50698887E+11  0.65881620E+07  0.73242187E-05  0.91706543E-01  0.25741340E+20  0.58593750E-04  0.10716797E+00  0.36301170E+06  0.18164062E-02  0.11244141E+00 -0.32807543E+07 -0.10879774E+06  0.91560059E-01  0.11766357E+00  0.65881620E+07  0.73242187E-05  0.91706543E-01  0.14376737E+03       56320  0.14648437E-04  8
    28  0.28000000E-07  0.18253924E-10  0.43945313E+06  0.93094949E+12  0.85580748E+12 -0.51721513E+11  0.65177843E+07  0.73242187E-05  0.91267090E-01  0.25371047E+20  0.58593750E-04  0.10716797E+00  0.35946740E+06  0.18164062E-02  0.11244141E+00 -0.32376647E+07 -0.10826487E+06  0.91105957E-01  0.11766357E+00  0.65177843E+07  0.73242187E-05  0.91267090E-01  0.14488296E+03       55168  0.14648437E-04  8
    29  0.29000000E-07  0.18411710E-10  0.43945312E+06  0.92540214E+12  0.85986455E+12 -0.52727729E+11  0.64444171E+07  0.73242187E-05  0.90827637E-01  0.25002967E+20  0.58593750E-04  0.10716797E+00  0.35571958E+06  0.18164062E-02  0.11244141E+00 -0.31904421E+07 -0.10780834E+06  0.90681152E-01  0.11766357E+00  0.64444171E+07  0.73242187E-05  0.90827637E-01  0.14600275E+03       55552  0.14648437E-04  8
    30  0.30000000E-07  0.18581434E-10  0.43945313E+06  0.91941607E+12  0.86357992E+12 -0.53718017E+11  0.63759533E+07  0.73242187E-05  0.90388184E-01  0.24637448E+20  0.58593750E-04  0.10716797E+00  0.35198875E+06  0.18164062E-02  0.11232422E+00 -0.31370092E+07 -0.10738900E+06  0.90256348E-01  0.11778076E+00  0.63759533E+07  0.73242187E-05  0.90388184E-01  0.14712402E+03       54784  0.14648437E-04  8
    31  0.31000000E-07  0.18748468E-10  0.41015625E+06  0.91303525E+12  0.86698066E+12 -0.54692668E+11  0.63052505E+07  0.73242187E-05  0.89978027E-01  0.24274821E+20  0.58593750E-04  0.10716797E+00  0.34820862E+06  0.18164062E-02  0.11232422E+00 -0.30828159E+07 -0.10700381E+06  0.89831543E-01  0.11778076E+00  0.63052505E+07  0.73242187E-05  0.89978027E-01  0.14822264E+03       55360  0.14648437E-04  8
    32  0.32000000E-07  0.18930315E-10  0.41015625E+06  0.90630055E+12  0.87009160E+12 -0.55652224E+11  0.62266126E+07  0.73242187E-05  0.89567871E-01  0.23915378E+20  0.58593750E-04  0.10716797E+00  0.34430559E+06  0.18164062E-02  0.11232422E+00 -0.30293192E+07 -0.10667345E+06  0.89436035E-01  0.11778076E+00  0.62266126E+07  0.73242187E-05  0.89567871E-01  0.14931861E+03       54976  0.14648437E-04  8
    33  0.33000000E-07  0.19110210E-10  0.39550781E+06  0.89924848E+12  0.87293552E+12 -0.56596530E+11  0.61456214E+07  0.73242187E-05  0.89172363E-01  0.23559354E+20  0.58593750E-04  0.10716797E+00  0.34032076E+06  0.18164062E-02  0.11232422E+00 -0.29759928E+07 -0.10636821E+06  0.89040527E-01  0.11789795E+00  0.61456214E+07  0.73242187E-05  0.89172363E-01  0.15034390E+03       54016  0.14648437E-04  8
    34  0.34000000E-07  0.19308127E-10  0.38085937E+06  0.89191207E+12  0.87553255E+12 -0.57526163E+11  0.60697148E+07  0.73242187E-05  0.88791504E-01  0.23206942E+20  0.58593750E-04  0.10716797E+00  0.33626800E+06  0.18164062E-02  0.11220703E+00 -0.29223149E+07 -0.10610632E+06  0.88674316E-01  0.11789795E+00  0.60697148E+07  0.73242187E-05  0.88791504E-01  0.15140453E+03       54592  0.14648437E-04  8
    35  0.35000000E-07  0.19504985E-10  0.36621094E+06  0.88431980E+12  0.87790012E+12 -0.58441375E+11  0.59939084E+07  0.73242187E-05  0.88425293E-01  0.22858304E+20  0.58593750E-04  0.10716797E+00  0.33227222E+06  0.18164062E-02  0.11220703E+00 -0.28685556E+07 -0.10585356E+06  0.88293457E-01  0.11801514E+00  0.59939084E+07  0.73242187E-05  0.88425293E-01  0.15242632E+03       53632  0.14648437E-04  8
    36  0.36000000E-07  0.19719932E-10  0.36621094E+06  0.87650268E+12  0.88005781E+12 -0.59342246E+11  0.59048782E+07  0.73242187E-05  0.88059082E-01  0.22513542E+20  0.58593750E-04  0.10716797E+00  0.32819626E+06  0.18164062E-02  0.11220703E+00 -0.28167537E+07 -0.10563672E+06  0.87941895E-01  0.11801514E+00  0.59048782E+07  0.73242187E-05  0.88059082E-01  0.15345976E+03       53824  0.14648437E-04  8
    37  0.37000000E-07  0.19939962E-10  0.33691406E+06  0.86848829E+12  0.88202295E+12 -0.60228913E+11  0.58209038E+07  0.73242187E-05  0.87722168E-01  0.22172751E+20  0.58593750E-04  0.10716797E+00  0.32407584E+06  0.18164062E-02  0.11220703E+00 -0.27710181E+07 -0.10543461E+06  0.87590332E-01  0.11801514E+00  0.58209038E+07  0.73242187E-05  0.87722168E-01  0.15448038E+03       53440  0.14648437E-04  8
    38  0.38000000E-07  0.20161655E-10  0.35156250E+06  0.86030004E+12  0.88380993E+12 -0.61101814E+11  0.57339566E+07  0.73242187E-05  0.87370605E-01  0.21835998E+20  0.58593750E-04  0.10716797E+00  0.31989207E+06  0.18164062E-02  0.11220703E+00 -0.27176838E+07 -0.10525381E+06  0.87253418E-01  0.11813232E+00  0.57339566E+07  0.73242187E-05  0.87370605E-01  0.15542181E+03       53056  0.14648437E-04  8
    39  0.39000000E-07  0.20405887E-10  0.32226562E+06  0.85195596E+12  0.88542984E+12 -0.61960882E+11  0.56499434E+07  0.73242187E-05  0.87048340E-01  0.21503334E+20  0.58593750E-04  0.10716797E+00  0.31566294E+06  0.18164062E-02  0.11220703E+00 -0.26625810E+07 -0.10509190E+06  0.86931152E-01  0.11813232E+00  0.56499434E+07  0.73242187E-05  0.87048340E-01  0.15637273E+03       52672  0.14648437E-04  8
    40  0.40000000E-07  0.20662832E-10  0.32226562E+06  0.84347594E+12  0.88689512E+12 -0.62806427E+11  0.55569929E+07  0.73242187E-05  0.86726074E-01  0.21181524E+20  0.14648437E-04  0.11573730E+00  0.31139980E+06  0.18164062E-02  0.11220703E+00 -0.26049798E+07 -0.10494680E+06  0.86623535E-01  0.11824951E+00  0.55569929E+07  0.73242187E-05  0.86726074E-01  0.15733109E+03       52672  0.14648437E-04  8
