it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286607E+09  0.54286607E+09  0.00000000E+00  0.12164324E+08  0.75073242E-04  0.11600281E+00  0.10000000E+12  0.46875000E-03  0.45468750E-01  0.67652857E+05  0.88806152E-03  0.11654114E+00 -0.82161884E+07 -0.23199996E+06  0.12000000E+00  0.00000000E+00  0.37533223E+07  0.10034180E-02  0.11754639E+00  0.00000000E+00       67264  0.36621094E-05 10
     1  0.10000000E-08  0.23549406E-11  0.84546360E+06  0.38013172E+11  0.26722343E+11 -0.36360380E+10  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.34260231E+20  0.18310547E-05  0.11524841E+00  0.40408324E+05  0.52917480E-03  0.11616028E+00 -0.68177007E+07 -0.23199996E+06  0.11494263E+00  0.11683960E+00  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.10388906E+02       72448  0.36621094E-05 10
     2  0.20000000E-08  0.24175977E-11  0.12377930E+07  0.99703949E+11  0.71741796E+11 -0.71188909E+10  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.32782405E+20  0.14648437E-04  0.11573730E+00  0.27361941E+05  0.48339844E-03  0.11465332E+00 -0.55361601E+07 -0.23199996E+06  0.11367554E+00  0.11684326E+00  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.20286441E+02       72064  0.36621094E-05 10
     3  0.30000000E-08  0.24045112E-11  0.12854004E+07  0.16317711E+12  0.11890695E+12 -0.10390950E+11  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32350080E+20  0.14648437E-04  0.11573730E+00  0.91014646E+05  0.80566406E-03  0.11406738E+00 -0.55318664E+07 -0.23199996E+06  0.11237915E+00  0.11696045E+00  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.30395869E+02       78592  0.36621094E-05 10
     4  0.40000000E-08  0.23834697E-11  0.13623047E+07  0.23531941E+12  0.17364704E+12 -0.13652478E+11  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.32238126E+20  0.18310547E-05  0.11138489E+00  0.14677868E+06  0.10107422E-02  0.11371582E+00 -0.56441170E+07 -0.23199996E+06  0.11100220E+00  0.11696777E+00  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.41102555E+02       83584  0.36621094E-05 10
     5  0.50000000E-08  0.23602420E-11  0.14611816E+07  0.32049419E+12  0.23942384E+12 -0.16994442E+11  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.33836573E+20  0.18310547E-05  0.10993103E+00  0.19301966E+06  0.11572266E-02  0.11342285E+00 -0.57485919E+07 -0.23199996E+06  0.10953003E+00  0.11696777E+00  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.52205864E+02       89152  0.36621094E-05 10
     6  0.60000000E-08  0.23398011E-11  0.15637207E+07  0.42229767E+12  0.31920254E+12 -0.20454042E+11  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.35293104E+20  0.18310547E-05  0.10837097E+00  0.23860717E+06  0.12597656E-02  0.11329102E+00 -0.58617739E+07 -0.23199996E+06  0.10794800E+00  0.11696777E+00  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.63775277E+02       94720  0.36621094E-05 10
     7  0.70000000E-08  0.23430816E-11  0.16589355E+07  0.54287079E+12  0.41479396E+12 -0.23897320E+11  0.10873353E+08  0.18310547E-05  0.10659119E+00  0.34929612E+20  0.18310547E-05  0.10671936E+00  0.29440693E+06  0.13476562E-02  0.11314453E+00 -0.59190829E+07 -0.22020293E+06  0.10627808E+00  0.11707764E+00  0.10873353E+08  0.18310547E-05  0.10659119E+00  0.76549587E+02      101440  0.36621094E-05 10
     8  0.80000000E-08  0.24305084E-11  0.15527344E+07  0.65380111E+12  0.50306416E+12 -0.26303266E+11  0.10186286E+08  0.18310547E-05  0.10503845E+00  0.32862098E+20  0.29296875E-04  0.10719727E+00  0.38841060E+06  0.14648438E-02  0.11326172E+00 -0.57002800E+07 -0.19181099E+06  0.10473999E+00  0.11707764E+00  0.10186286E+08  0.18310547E-05  0.10503845E+00  0.88487401E+02       91840  0.36621094E-05 10
     9  0.90000000E-08  0.61188340E-11  0.13458264E+07  0.73938566E+12  0.57222703E+12 -0.28297121E+11  0.95516457E+07  0.36621094E-05  0.10369263E+00  0.32331473E+20  0.58593750E-04  0.10716797E+00  0.44969328E+06  0.14648438E-02  0.11326172E+00 -0.53893531E+07 -0.17327537E+06  0.10340698E+00  0.11707764E+00  0.95516457E+07  0.36621094E-05  0.10369263E+00  0.99057151E+02       80128  0.73242187E-05  9
    10  0.10000000E-07  0.63338261E-11  0.11791992E+07  0.80434319E+12  0.62621943E+12 -0.30124207E+11  0.90713270E+07  0.36621094E-05  0.10251343E+00  0.32003694E+20  0.58593750E-04  0.10716797E+00  0.46567781E+06  0.15820312E-02  0.11314453E+00 -0.51047374E+07 -0.16074830E+06  0.10223511E+00  0.11707764E+00  0.90713270E+07  0.36621094E-05  0.10251343E+00  0.10303792E+03       75712  0.73242187E-05  9
    11  0.11000000E-07  0.65183511E-11  0.10620117E+07  0.85432985E+12  0.66937351E+12 -0.31857434E+11  0.87040615E+07  0.36621094E-05  0.10145142E+00  0.31670326E+20  0.58593750E-04  0.10716797E+00  0.49166807E+06  0.15820312E-02  0.11314453E+00 -0.48664453E+07 -0.15177819E+06  0.10119507E+00  0.11707764E+00  0.87040615E+07  0.36621094E-05  0.10145142E+00  0.10680239E+03       74176  0.73242187E-05  9
    12  0.12000000E-07  0.66709214E-11  0.95947266E+06  0.89348222E+12  0.70479566E+12 -0.33524406E+11  0.84239193E+07  0.36621094E-05  0.10049194E+00  0.31331953E+20  0.58593750E-04  0.10716797E+00  0.49050715E+06  0.15820312E-02  0.11302734E+00 -0.46688013E+07 -0.14500448E+06  0.10023560E+00  0.11719482E+00  0.84239193E+07  0.36621094E-05  0.10049194E+00  0.11048219E+03       71680  0.73242187E-05  9
    13  0.13000000E-07  0.67956742E-11  0.90087891E+06  0.92465325E+12  0.73459627E+12 -0.35139170E+11  0.82127890E+07  0.36621094E-05  0.99591064E-01  0.30989816E+20  0.58593750E-04  0.10716797E+00  0.47567160E+06  0.15820312E-02  0.11302734E+00 -0.45044061E+07 -0.13982316E+06  0.99353027E-01  0.11719482E+00  0.82127890E+07  0.36621094E-05  0.99591064E-01  0.11394549E+03       70720  0.73242187E-05  9
    14  0.14000000E-07  0.68971794E-11  0.84228516E+06  0.94980473E+12  0.76020740E+12 -0.36711487E+11  0.80507799E+07  0.36621094E-05  0.98748779E-01  0.30644295E+20  0.58593750E-04  0.10716797E+00  0.45605369E+06  0.16992187E-02  0.11302734E+00 -0.43669173E+07 -0.13567883E+06  0.98514404E-01  0.11719482E+00  0.80507799E+07  0.36621094E-05  0.98748779E-01  0.11729205E+03       69760  0.73242187E-05  9
