it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286607E+09  0.54286607E+09  0.11920929E-06  0.12164324E+08  0.75073242E-04  0.11600281E+00  0.10000000E+12  0.60468750E-01  0.15468750E-01  0.67652857E+05  0.88806152E-03  0.11654114E+00 -0.82161884E+07 -0.23199996E+06  0.12000000E+00  0.00000000E+00  0.37533223E+07  0.10034180E-02  0.11754639E+00  0.00000000E+00       67264  0.36621094E-05 10
     1  0.10000000E-08  0.23549406E-11  0.84546360E+06  0.38013172E+11  0.26722343E+11 -0.36360380E+10  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.34260231E+20  0.18310547E-05  0.11524841E+00  0.40408324E+05  0.52917480E-03  0.11616028E+00 -0.68177007E+07 -0.23199996E+06  0.11494263E+00  0.11683960E+00  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.10142595E+02       72448  0.36621094E-05 10
     2  0.20000000E-08  0.24175977E-11  0.12377930E+07  0.99703949E+11  0.71741796E+11 -0.71188909E+10  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.32782405E+20  0.14648437E-04  0.11573730E+00  0.27361941E+05  0.48339844E-03  0.11465332E+00 -0.55361601E+07 -0.23199996E+06  0.11367554E+00  0.11684326E+00  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.19771336E+02       72064  0.36621094E-05 10
     3  0.30000000E-08  0.24045112E-11  0.12854004E+07  0.16317711E+12  0.11890695E+12 -0.10390950E+11  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32350080E+20  0.14648437E-04  0.11573730E+00  0.91014646E+05  0.80566406E-03  0.11406738E+00 -0.55318664E+07 -0.23199996E+06  0.11237915E+00  0.11696045E+00  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.29841675E+02       78592  0.36621094E-05 10
     4  0.40000000E-08  0.23834697E-11  0.13623047E+07  0.23531941E+12  0.17364704E+12 -0.13652478E+11  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.32238126E+20  0.18310547E-05  0.11138489E+00  0.14677868E+06  0.10107422E-02  0.11371582E+00 -0.56441170E+07 -0.23199996E+06  0.11100220E+00  0.11696777E+00  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.40132299E+02       83584  0.36621094E-05 10
     5  0.50000000E-08  0.23602420E-11  0.14611816E+07  0.32049419E+12  0.23942384E+12 -0.16994442E+11  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.33836573E+20  0.18310547E-05  0.10993103E+00  0.19301966E+06  0.11572266E-02  0.11342285E+00 -0.57485919E+07 -0.23199996E+06  0.10953003E+00  0.11696777E+00  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.50828097E+02       89152  0.36621094E-05 10
     6  0.60000000E-08  0.23398011E-11  0.15637207E+07  0.42229767E+12  0.31920254E+12 -0.20454042E+11  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.35293104E+20  0.18310547E-05  0.10837097E+00  0.23860717E+06  0.12597656E-02  0.11329102E+00 -0.58617739E+07 -0.23199996E+06  0.10794800E+00  0.11696777E+00  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.62157852E+02       94720  0.36621094E-05 10
     7  0.70000000E-08  0.23431628E-11  0.16589355E+07  0.54286508E+12  0.41478926E+12 -0.23896722E+11  0.10872630E+08  0.18310547E-05  0.10659119E+00  0.34923333E+20  0.18310547E-05  0.10671936E+00  0.29445120E+06  0.13476562E-02  0.11314453E+00 -0.59189304E+07 -0.22015694E+06  0.10627808E+00  0.11707764E+00  0.10872630E+08  0.18310547E-05  0.10659119E+00  0.74094559E+02      101440  0.36621094E-05 10
     8  0.80000000E-08  0.24310515E-11  0.15527344E+07  0.65367604E+12  0.50296639E+12 -0.26297435E+11  0.10182850E+08  0.18310547E-05  0.10503845E+00  0.32862282E+20  0.29296875E-04  0.10719727E+00  0.38869525E+06  0.14648438E-02  0.11326172E+00 -0.56990674E+07 -0.19165434E+06  0.10473999E+00  0.11707764E+00  0.10182850E+08  0.18310547E-05  0.10503845E+00  0.85762476E+02       91840  0.36621094E-05 10
     9  0.90000000E-08  0.61212186E-11  0.13458264E+07  0.73902207E+12  0.57194755E+12 -0.28284804E+11  0.95482660E+07  0.36621094E-05  0.10369263E+00  0.32331477E+20  0.58593750E-04  0.10716797E+00  0.44994788E+06  0.14648438E-02  0.11326172E+00 -0.53871149E+07 -0.17313519E+06  0.10340698E+00  0.11707764E+00  0.95482660E+07  0.36621094E-05  0.10369263E+00  0.96073123E+02       80128  0.73242187E-05  9
    10  0.10000000E-07  0.63374257E-11  0.11791992E+07  0.80367873E+12  0.62571280E+12 -0.30104338E+11  0.90653881E+07  0.36621094E-05  0.10251343E+00  0.32003586E+20  0.58593750E-04  0.10716797E+00  0.46598448E+06  0.15820312E-02  0.11314453E+00 -0.51013232E+07 -0.16054086E+06  0.10224243E+00  0.11707764E+00  0.90653881E+07  0.36621094E-05  0.10251343E+00  0.10003511E+03       75904  0.73242187E-05  9
    11  0.11000000E-07  0.65230538E-11  0.10546875E+07  0.85334037E+12  0.66862172E+12 -0.31829510E+11  0.86943025E+07  0.36621094E-05  0.10145874E+00  0.31670005E+20  0.58593750E-04  0.10716797E+00  0.49187582E+06  0.15820312E-02  0.11314453E+00 -0.48622715E+07 -0.15152258E+06  0.10120239E+00  0.11707764E+00  0.86943025E+07  0.36621094E-05  0.10145874E+00  0.10376676E+03       74176  0.73242187E-05  9
    12  0.12000000E-07  0.66769023E-11  0.95947266E+06  0.89215918E+12  0.70379236E+12 -0.33487689E+11  0.84148426E+07  0.36621094E-05  0.10049927E+00  0.31331359E+20  0.58593750E-04  0.10716797E+00  0.49052281E+06  0.15820312E-02  0.11302734E+00 -0.46639880E+07 -0.14475969E+06  0.10025024E+00  0.11719482E+00  0.84148426E+07  0.36621094E-05  0.10049927E+00  0.10743293E+03       72256  0.73242187E-05  9
    13  0.13000000E-07  0.68027499E-11  0.89355469E+06  0.92299811E+12  0.73334118E+12 -0.35093924E+11  0.82010178E+07  0.36621094E-05  0.99605713E-01  0.30988850E+20  0.58593750E-04  0.10716797E+00  0.47558138E+06  0.15820312E-02  0.11302734E+00 -0.44986630E+07 -0.13954291E+06  0.99367676E-01  0.11719482E+00  0.82010178E+07  0.36621094E-05  0.99605713E-01  0.11084952E+03       70912  0.73242187E-05  9
    14  0.14000000E-07  0.69035768E-11  0.83496094E+06  0.94782219E+12  0.75870353E+12 -0.36657073E+11  0.80376294E+07  0.36621094E-05  0.98770752E-01  0.30642861E+20  0.58593750E-04  0.10716797E+00  0.45606938E+06  0.16992187E-02  0.11302734E+00 -0.43596278E+07 -0.13538696E+06  0.98532715E-01  0.11719482E+00  0.80376294E+07  0.36621094E-05  0.98770752E-01  0.11418261E+03       69760  0.73242187E-05  9
    15  0.15000000E-07  0.69867037E-11  0.79833984E+06  0.96799872E+12  0.78086713E+12 -0.38181867E+11  0.79114854E+07  0.36621094E-05  0.97972412E-01  0.30294427E+20  0.58593750E-04  0.10716797E+00  0.45856349E+06  0.16992187E-02  0.11291016E+00 -0.42444428E+07 -0.13205529E+06  0.97745361E-01  0.11719482E+00  0.79114854E+07  0.36621094E-05  0.97972412E-01  0.11744724E+03       69376  0.73242187E-05  9
    16  0.16000000E-07  0.70551472E-11  0.76171875E+06  0.98450717E+12  0.80052802E+12 -0.39674315E+11  0.78138681E+07  0.36621094E-05  0.97210693E-01  0.29944405E+20  0.58593750E-04  0.10716797E+00  0.45578894E+06  0.16992187E-02  0.11291016E+00 -0.41479678E+07 -0.12933172E+06  0.96994629E-01  0.11721680E+00  0.78138681E+07  0.36621094E-05  0.97210693E-01  0.12061115E+03       68032  0.73242187E-05  9
    17  0.17000000E-07  0.71093973E-11  0.73242188E+06  0.99806327E+12  0.81819061E+12 -0.41136800E+11  0.77374707E+07  0.36621094E-05  0.96478271E-01  0.29593330E+20  0.58593750E-04  0.10716797E+00  0.45038592E+06  0.16992187E-02  0.11279297E+00 -0.40695071E+07 -0.12705159E+06  0.96265869E-01  0.11731201E+00  0.77374707E+07  0.36621094E-05  0.96478271E-01  0.12387466E+03       67456  0.73242187E-05  9
