it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286607E+09  0.54286607E+09  0.00000000E+00  0.12164324E+08  0.75073242E-04  0.11600281E+00  0.10000000E+12  0.46875000E-03  0.75468750E-01  0.67652857E+05  0.88806152E-03  0.11654114E+00 -0.82161884E+07 -0.23199996E+06  0.12000000E+00  0.00000000E+00  0.37533223E+07  0.10034180E-02  0.11754639E+00  0.00000000E+00       67264  0.36621094E-05 10
     1  0.10000000E-08  0.23549406E-11  0.84546360E+06  0.38013172E+11  0.26722343E+11 -0.36360380E+10  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.34260231E+20  0.18310547E-05  0.11524841E+00  0.40408324E+05  0.52917480E-03  0.11616028E+00 -0.68177007E+07 -0.23199996E+06  0.11494263E+00  0.11683960E+00  0.10774549E+08  0.18310547E-05  0.11516052E+00  0.10471110E+02       72448  0.36621094E-05 10
     2  0.20000000E-08  0.24175977E-11  0.12377930E+07  0.99703949E+11  0.71741796E+11 -0.71188909E+10  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.32782405E+20  0.14648437E-04  0.11573730E+00  0.27361941E+05  0.48339844E-03  0.11465332E+00 -0.55361601E+07 -0.23199996E+06  0.11367554E+00  0.11684326E+00  0.10405284E+08  0.18310547E-05  0.11392273E+00  0.20143957E+02       72064  0.36621094E-05 10
     3  0.30000000E-08  0.24045112E-11  0.12854004E+07  0.16317711E+12  0.11890695E+12 -0.10390950E+11  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.32350080E+20  0.14648437E-04  0.11573730E+00  0.91014646E+05  0.80566406E-03  0.11406738E+00 -0.55318664E+07 -0.23199996E+06  0.11237915E+00  0.11696045E+00  0.10478422E+08  0.18310547E-05  0.11263733E+00  0.30151255E+02       78592  0.36621094E-05 10
     4  0.40000000E-08  0.23834697E-11  0.13623047E+07  0.23531941E+12  0.17364704E+12 -0.13652478E+11  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.32238126E+20  0.18310547E-05  0.11138489E+00  0.14677868E+06  0.10107422E-02  0.11371582E+00 -0.56441170E+07 -0.23199996E+06  0.11100220E+00  0.11696777E+00  0.10627204E+08  0.18310547E-05  0.11127502E+00  0.41006366E+02       83584  0.36621094E-05 10
     5  0.50000000E-08  0.23602420E-11  0.14611816E+07  0.32049419E+12  0.23942384E+12 -0.16994442E+11  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.33836573E+20  0.18310547E-05  0.10993103E+00  0.19301966E+06  0.11572266E-02  0.11342285E+00 -0.57485919E+07 -0.23199996E+06  0.10953003E+00  0.11696777E+00  0.10788536E+08  0.18310547E-05  0.10981384E+00  0.52073873E+02       89152  0.36621094E-05 10
     6  0.60000000E-08  0.23398011E-11  0.15637207E+07  0.42229767E+12  0.31920254E+12 -0.20454042E+11  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.35293104E+20  0.18310547E-05  0.10837097E+00  0.23860717E+06  0.12597656E-02  0.11329102E+00 -0.58617739E+07 -0.23199996E+06  0.10794800E+00  0.11696777E+00  0.10932095E+08  0.18310547E-05  0.10825012E+00  0.63448658E+02       94720  0.36621094E-05 10
     7  0.70000000E-08  0.23396750E-11  0.16589355E+07  0.54310954E+12  0.41499134E+12 -0.23922226E+11  0.10903278E+08  0.18310547E-05  0.10659119E+00  0.35191279E+20  0.18310547E-05  0.10671936E+00  0.29256912E+06  0.13476562E-02  0.11314453E+00 -0.59254148E+07 -0.22214611E+06  0.10627808E+00  0.11707764E+00  0.10903278E+08  0.18310547E-05  0.10659119E+00  0.75546710E+02      101824  0.36621094E-05 10
     8  0.80000000E-08  0.24105394E-11  0.15893555E+07  0.65916677E+12  0.50729441E+12 -0.26540934E+11  0.10333777E+08  0.18310547E-05  0.10500183E+00  0.32853363E+20  0.29296875E-04  0.10719727E+00  0.37793244E+06  0.14648438E-02  0.11314453E+00 -0.57509369E+07 -0.19785466E+06  0.10469604E+00  0.11707764E+00  0.10333777E+08  0.18310547E-05  0.10500183E+00  0.87517598E+02       95680  0.36621094E-05 10
     9  0.90000000E-08  0.25318476E-11  0.14172363E+07  0.75545082E+12  0.58466273E+12 -0.28821833E+11  0.98041356E+07  0.18310547E-05  0.10358459E+00  0.32329316E+20  0.58593750E-04  0.10716797E+00  0.43891652E+06  0.14648438E-02  0.11314453E+00 -0.54887456E+07 -0.18185386E+06  0.10328979E+00  0.11707764E+00  0.98041356E+07  0.18310547E-05  0.10358459E+00  0.98642417E+02       88000  0.36621094E-05 10
    10  0.10000000E-07  0.61912360E-11  0.12835706E+07  0.83424602E+12  0.64918063E+12 -0.30974480E+11  0.94107613E+07  0.36621094E-05  0.10230103E+00  0.32005972E+20  0.58593750E-04  0.10716797E+00  0.45260966E+06  0.15820312E-02  0.11314453E+00 -0.52468174E+07 -0.17076940E+06  0.10201538E+00  0.11707764E+00  0.94107613E+07  0.36621094E-05  0.10230103E+00  0.10586262E+03       79744  0.73242187E-05  9
    11  0.11000000E-07  0.63266364E-11  0.11791992E+07  0.89977996E+12  0.70415007E+12 -0.33060841E+11  0.91185652E+07  0.36621094E-05  0.10112183E+00  0.31680074E+20  0.58593750E-04  0.10716797E+00  0.48570354E+06  0.15820312E-02  0.11302734E+00 -0.50491917E+07 -0.16279198E+06  0.10084351E+00  0.11707764E+00  0.91185652E+07  0.36621094E-05  0.10112183E+00  0.10989680E+03       78208  0.73242187E-05  9
    12  0.12000000E-07  0.64333428E-11  0.10986328E+07  0.95541628E+12  0.75212279E+12 -0.35103121E+11  0.89076509E+07  0.36621094E-05  0.10002319E+00  0.31352154E+20  0.58593750E-04  0.10716797E+00  0.49141212E+06  0.15820312E-02  0.11302734E+00 -0.48940903E+07 -0.15686943E+06  0.99752197E-01  0.11719482E+00  0.89076509E+07  0.36621094E-05  0.10002319E+00  0.11367729E+03       77824  0.73242187E-05  9
    13  0.13000000E-07  0.65133473E-11  0.10546875E+07  0.10036284E+13  0.79494505E+12 -0.37112428E+11  0.87626625E+07  0.36621094E-05  0.98968506E-01  0.31023101E+20  0.58593750E-04  0.10716797E+00  0.48310325E+06  0.15820312E-02  0.11291016E+00 -0.47721653E+07 -0.15228053E+06  0.98704834E-01  0.11719482E+00  0.87626625E+07  0.36621094E-05  0.98968506E-01  0.11741769E+03       78208  0.73242187E-05  9
    14  0.14000000E-07  0.65685887E-11  0.10034180E+07  0.10461918E+13  0.83392551E+12 -0.39095302E+11  0.86626836E+07  0.36621094E-05  0.97965088E-01  0.30693838E+20  0.58593750E-04  0.10716797E+00  0.46719015E+06  0.15820312E-02  0.11291016E+00 -0.46776170E+07 -0.14869986E+06  0.97701416E-01  0.11719482E+00  0.86626836E+07  0.36621094E-05  0.97965088E-01  0.12110473E+03       78592  0.73242187E-05  9
