it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09 -0.11920929E-06  0.12312854E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.60468750E-01  0.45468750E-01  0.93181131E+05  0.11901855E-02  0.10816040E+00 -0.91982744E+07 -0.11694600E+06  0.12000000E+00  0.00000000E+00  0.97413085E+06  0.11953125E+00  0.11296875E+00  0.00000000E+00      124096  0.36621094E-05 10
     1  0.10000000E-08  0.25972294E-11  0.86609080E+06  0.78125535E+11  0.55158890E+11 -0.69457217E+10  0.95576552E+07  0.36621094E-05  0.10593384E+00  0.33164300E+20  0.15380859E-03  0.10682373E+00  0.72829720E+05  0.11901855E-02  0.10816040E+00 -0.73309257E+07 -0.11694600E+06  0.10567749E+00  0.10810913E+00  0.95576552E+07  0.36621094E-05  0.10593384E+00  0.13665227E+02      111616  0.36621094E-05 10
     2  0.20000000E-08  0.66460433E-11  0.10180664E+07  0.16234703E+12  0.11589950E+12 -0.11884384E+11  0.83456490E+07  0.36621094E-05  0.10491577E+00  0.32770595E+20  0.15380859E-03  0.10682373E+00  0.33279009E+05  0.11901855E-02  0.10804321E+00 -0.62510128E+07 -0.11694600E+06  0.10465942E+00  0.10828857E+00  0.83456490E+07  0.36621094E-05  0.10491577E+00  0.18914832E+02      108544  0.73242187E-05  9
     3  0.30000000E-08  0.70289400E-11  0.84960938E+06  0.21632068E+12  0.15502012E+12 -0.15797418E+11  0.78824008E+07  0.36621094E-05  0.10406616E+00  0.32404135E+20  0.15380859E-03  0.10682373E+00  0.56856713E+04  0.11938477E-02  0.10783447E+00 -0.56702732E+07 -0.11694600E+06  0.10383179E+00  0.10840576E+00  0.78824008E+07  0.36621094E-05  0.10406616E+00  0.23114242E+02      104896  0.73242187E-05  9
     4  0.40000000E-08  0.72088415E-11  0.76171875E+06  0.25531270E+12  0.18383246E+12 -0.19150814E+11  0.76983828E+07  0.36621094E-05  0.10330444E+00  0.32056439E+20  0.15380859E-03  0.10682373E+00  0.13731222E+05  0.14208984E-02  0.10533691E+00 -0.52338577E+07 -0.11694600E+06  0.10307373E+00  0.10852295E+00  0.76983828E+07  0.36621094E-05  0.10330444E+00  0.27076545E+02      103552  0.73242187E-05  9
     5  0.50000000E-08  0.72455576E-11  0.73242188E+06  0.28582036E+12  0.20699561E+12 -0.22155937E+11  0.76555114E+07  0.36621094E-05  0.10257202E+00  0.31713733E+20  0.15380859E-03  0.10682373E+00  0.49607567E+05  0.15527344E-02  0.10514648E+00 -0.48763364E+07 -0.11694600E+06  0.10235596E+00  0.10864014E+00  0.76555114E+07  0.36621094E-05  0.10257202E+00  0.30926207E+02      102592  0.73242187E-05  9
     6  0.60000000E-08  0.72185801E-11  0.70312500E+06  0.31096457E+12  0.22670150E+12 -0.24917184E+11  0.76856481E+07  0.36621094E-05  0.10186890E+00  0.31371589E+20  0.15380859E-03  0.10682373E+00  0.73329236E+05  0.16699219E-02  0.10497070E+00 -0.45793714E+07 -0.11694600E+06  0.10165649E+00  0.10887451E+00  0.76856481E+07  0.36621094E-05  0.10186890E+00  0.34780295E+02      102208  0.73242187E-05  9
     7  0.70000000E-08  0.71701970E-11  0.70312500E+06  0.33251494E+12  0.24417700E+12 -0.27496182E+11  0.77424886E+07  0.36621094E-05  0.10116577E+00  0.31029044E+20  0.15380859E-03  0.10682373E+00  0.93130179E+05  0.18164062E-02  0.10494141E+00 -0.43107551E+07 -0.11694600E+06  0.10096069E+00  0.10899170E+00  0.77424886E+07  0.36621094E-05  0.10116577E+00  0.38629611E+02      100672  0.73242187E-05  9
     8  0.80000000E-08  0.71211650E-11  0.69580078E+06  0.35159244E+12  0.26018931E+12 -0.29931982E+11  0.78041441E+07  0.36621094E-05  0.10046997E+00  0.30685832E+20  0.15380859E-03  0.10682373E+00  0.10670008E+06  0.19042969E-02  0.10485352E+00 -0.40496638E+07 -0.11694600E+06  0.10027588E+00  0.10910889E+00  0.78041441E+07  0.36621094E-05  0.10046997E+00  0.42437648E+02      100288  0.73242187E-05  9
     9  0.90000000E-08  0.70820601E-11  0.69580078E+06  0.36888103E+12  0.27519271E+12 -0.32251944E+11  0.78525419E+07  0.36621094E-05  0.99774170E-01  0.30341827E+20  0.15380859E-03  0.10682373E+00  0.11628308E+06  0.19628906E-02  0.10479492E+00 -0.38974514E+07 -0.11694600E+06  0.99572754E-01  0.10934326E+00  0.78525419E+07  0.36621094E-05  0.99774170E-01  0.46218095E+02       99328  0.73242187E-05  9
    10  0.10000000E-07  0.70539393E-11  0.70312500E+06  0.38477761E+12  0.28943804E+12 -0.34475190E+11  0.78865586E+07  0.36621094E-05  0.99071045E-01  0.29996856E+20  0.15380859E-03  0.10682373E+00  0.12756022E+06  0.12597656E-02  0.10192383E+00 -0.39498894E+07 -0.11694600E+06  0.98884277E-01  0.10946045E+00  0.78865586E+07  0.36621094E-05  0.99071045E-01  0.50099248E+02       99136  0.73242187E-05  9
