it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09  0.00000000E+00  0.13268678E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.67968750E-01  0.10546875E+00  0.13806994E+06  0.11956787E-02  0.10798645E+00 -0.99123308E+07 -0.12602400E+06  0.12000000E+00  0.00000000E+00  0.10497483E+07  0.11953125E+00  0.11296875E+00  0.00000000E+00      135424  0.36621094E-05 10
     1  0.20000000E-09  0.19263726E-11  0.00000000E+00  0.55805684E+09  0.55389845E+09 -0.28502184E+07  0.13225443E+08  0.18310547E-05  0.10679993E+00  0.47626841E+18  0.18310547E-05  0.10679993E+00  0.13806896E+06  0.11956787E-02  0.10798645E+00 -0.99120182E+07 -0.12602400E+06  0.10671570E+00  0.10728699E+00  0.13225443E+08  0.18310547E-05  0.10679993E+00  0.31012706E+01      135424  0.36621094E-05 10
     2  0.40000000E-09  0.21089114E-11  0.11535645E+07  0.22216984E+11  0.15066982E+11 -0.32660230E+10  0.12053804E+08  0.18310547E-05  0.10656921E+00  0.44031953E+20  0.26000977E-03  0.10683472E+00  0.13399975E+06  0.11956787E-02  0.10798645E+00 -0.91241559E+07 -0.12602400E+06  0.10637146E+00  0.10787292E+00  0.12053804E+08  0.18310547E-05  0.10656921E+00  0.65578167E+01      138112  0.36621094E-05 10
     3  0.60000000E-09  0.22335501E-11  0.15014648E+07  0.58874277E+11  0.41740539E+11 -0.56748209E+10  0.11054088E+08  0.18310547E-05  0.10626892E+00  0.42306872E+20  0.15380859E-03  0.10680908E+00  0.11769959E+06  0.11956787E-02  0.10798645E+00 -0.86481098E+07 -0.12602400E+06  0.10601440E+00  0.10799194E+00  0.11054088E+08  0.18310547E-05  0.10626892E+00  0.99050800E+01      139456  0.36621094E-05 10
     4  0.80000000E-09  0.23477335E-11  0.14831543E+07  0.96570021E+11  0.69394952E+11 -0.74484876E+10  0.10407477E+08  0.18310547E-05  0.10597229E+00  0.42255678E+20  0.15380859E-03  0.10682373E+00  0.91954889E+05  0.11956787E-02  0.10798645E+00 -0.79483377E+07 -0.12602400E+06  0.10569214E+00  0.10810913E+00  0.10407477E+08  0.18310547E-05  0.10597229E+00  0.12990859E+02      134272  0.36621094E-05 10
     5  0.10000000E-08  0.24396965E-11  0.14099121E+07  0.13098399E+12  0.94641713E+11 -0.89579577E+10  0.99160012E+07  0.18310547E-05  0.10569031E+00  0.42157764E+20  0.15380859E-03  0.10682373E+00  0.69508295E+05  0.11901855E-02  0.10827759E+00 -0.74561249E+07 -0.12602400E+06  0.10539917E+00  0.10822632E+00  0.99160012E+07  0.18310547E-05  0.10569031E+00  0.15801213E+02      127360  0.36621094E-05 10
     6  0.12000000E-08  0.26970871E-11  0.13183594E+07  0.16171873E+12  0.11714358E+12 -0.10322269E+11  0.95434394E+07  0.18310547E-05  0.10542664E+00  0.42045696E+20  0.15380859E-03  0.10682373E+00  0.48997671E+05  0.11901855E-02  0.10804321E+00 -0.71898194E+07 -0.12602400E+06  0.10513550E+00  0.10828857E+00  0.95434394E+07  0.18310547E-05  0.10542664E+00  0.18555667E+02      123136  0.36621094E-05 10
     7  0.14000000E-08  0.61650194E-11  0.12359958E+07  0.18916569E+12  0.13721181E+12 -0.11588212E+11  0.92576777E+07  0.36621094E-05  0.10517944E+00  0.41943252E+20  0.15380859E-03  0.10682373E+00  0.38230692E+05  0.11901855E-02  0.10804321E+00 -0.69548383E+07 -0.12602400E+06  0.10488647E+00  0.10828857E+00  0.92576777E+07  0.36621094E-05  0.10517944E+00  0.20483945E+02      119872  0.73242187E-05  9
     8  0.16000000E-08  0.62839178E-11  0.12084961E+07  0.21384967E+12  0.15525777E+12 -0.12777777E+11  0.90310067E+07  0.36621094E-05  0.10493774E+00  0.41841392E+20  0.15380859E-03  0.10682373E+00  0.14801522E+00  0.10766602E-02  0.10748291E+00 -0.67463167E+07 -0.12602400E+06  0.10465210E+00  0.10828857E+00  0.90310067E+07  0.36621094E-05  0.10493774E+00  0.21597720E+02      118336  0.73242187E-05  9
     9  0.18000000E-08  0.63859361E-11  0.10986328E+07  0.23620028E+12  0.17159373E+12 -0.13908472E+11  0.88503401E+07  0.36621094E-05  0.10471802E+00  0.41741190E+20  0.15380859E-03  0.10682373E+00  0.96288993E+04  0.11938477E-02  0.10787842E+00 -0.65587602E+07 -0.12602400E+06  0.10443237E+00  0.10840576E+00  0.88503401E+07  0.36621094E-05  0.10471802E+00  0.22706024E+02      117952  0.73242187E-05  9
