it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09  0.00000000E+00  0.12526507E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.46875000E-03  0.30468750E-01  0.94798035E+05  0.11901855E-02  0.10816040E+00 -0.93578561E+07 -0.11897520E+06  0.12000000E+00  0.00000000E+00  0.99103358E+06  0.11953125E+00  0.11296875E+00  0.00000000E+00      126208  0.36621094E-05 10
     1  0.20000000E-09  0.19951511E-11  0.00000000E+00  0.54432591E+09  0.54459361E+09 -0.49832127E+06  0.12520045E+08  0.18310547E-05  0.10679993E+00  0.63995001E+17  0.18310547E-05  0.10679993E+00  0.94797925E+05  0.11901855E-02  0.10816040E+00 -0.93577805E+07 -0.11897520E+06  0.10674866E+00  0.10712585E+00  0.12520045E+08  0.18310547E-05  0.10679993E+00  0.29210083E+01      126208  0.36621094E-05 10
     2  0.40000000E-09  0.21954302E-11  0.86059570E+06  0.12326393E+11  0.81152432E+10 -0.21980708E+10  0.11490605E+08  0.18310547E-05  0.10662781E+00  0.38606744E+20  0.12084961E-03  0.10681274E+00  0.93760640E+05  0.11901855E-02  0.10816040E+00 -0.90145831E+07 -0.11897520E+06  0.10648499E+00  0.10772644E+00  0.11490605E+08  0.18310547E-05  0.10662781E+00  0.60953288E+01      126784  0.36621094E-05 10
     3  0.60000000E-09  0.22553710E-11  0.12084961E+07  0.36918852E+11  0.25452098E+11 -0.45502822E+10  0.10702087E+08  0.18310547E-05  0.10638611E+00  0.35147815E+20  0.15380859E-03  0.10682373E+00  0.88628194E+05  0.11901855E-02  0.10816040E+00 -0.83527233E+07 -0.11897520E+06  0.10616089E+00  0.10793335E+00  0.10702087E+08  0.18310547E-05  0.10638611E+00  0.91736740E+01      127744  0.36621094E-05 10
     4  0.80000000E-09  0.23688318E-11  0.13000488E+07  0.63363043E+11  0.44628819E+11 -0.60721431E+10  0.10102434E+08  0.18310547E-05  0.10612610E+00  0.35108372E+20  0.15380859E-03  0.10682373E+00  0.80675392E+05  0.11901855E-02  0.10816040E+00 -0.78664595E+07 -0.11897520E+06  0.10587524E+00  0.10805054E+00  0.10102434E+08  0.18310547E-05  0.10612610E+00  0.12108349E+02      121792  0.36621094E-05 10
     5  0.10000000E-08  0.25490858E-11  0.12268066E+07  0.88106655E+11  0.62599485E+11 -0.73316022E+10  0.96351104E+07  0.18310547E-05  0.10588074E+00  0.35044276E+20  0.15380859E-03  0.10682373E+00  0.72309942E+05  0.11901855E-02  0.10816040E+00 -0.73554192E+07 -0.11897520E+06  0.10561890E+00  0.10810913E+00  0.96351104E+07  0.18310547E-05  0.10588074E+00  0.14759339E+02      115648  0.36621094E-05 10
     6  0.12000000E-08  0.61336838E-11  0.11627558E+07  0.11060974E+12  0.78921001E+11 -0.84937130E+10  0.92702347E+07  0.36621094E-05  0.10564819E+00  0.34958279E+20  0.15380859E-03  0.10682373E+00  0.64378411E+05  0.11901855E-02  0.10816040E+00 -0.70031449E+07 -0.11897520E+06  0.10538452E+00  0.10817139E+00  0.92702347E+07  0.36621094E-05  0.10564819E+00  0.16921253E+02      111232  0.73242187E-05  9
     7  0.14000000E-08  0.62749935E-11  0.10986328E+07  0.13083307E+12  0.93553366E+11 -0.95870642E+10  0.89831610E+07  0.36621094E-05  0.10542847E+00  0.34873471E+20  0.15380859E-03  0.10682373E+00  0.51765576E+05  0.11901855E-02  0.10804321E+00 -0.67973429E+07 -0.11897520E+06  0.10516479E+00  0.10817139E+00  0.89831610E+07  0.36621094E-05  0.10542847E+00  0.17966597E+02      112768  0.73242187E-05  9
     8  0.16000000E-08  0.63989662E-11  0.10620117E+07  0.14906866E+12  0.10673756E+12 -0.10616131E+11  0.87512174E+07  0.36621094E-05  0.10521606E+00  0.34790805E+20  0.15380859E-03  0.10682373E+00  0.13366739E+00  0.10473633E-02  0.10742432E+00 -0.66094765E+07 -0.11897520E+06  0.10495239E+00  0.10817139E+00  0.87512174E+07  0.36621094E-05  0.10521606E+00  0.19046216E+02      112000  0.73242187E-05  9
     9  0.18000000E-08  0.65087505E-11  0.98876953E+06  0.16555463E+12  0.11865043E+12 -0.11590952E+11  0.85630898E+07  0.36621094E-05  0.10501831E+00  0.34703086E+20  0.15380859E-03  0.10682373E+00  0.91393789E-04  0.11206055E-02  0.11627197E+00 -0.64404227E+07 -0.11897520E+06  0.10475464E+00  0.10828857E+00  0.85630898E+07  0.36621094E-05  0.10501831E+00  0.20078445E+02      111232  0.73242187E-05  9
