it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09 -0.11920929E-06  0.13381130E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.46875000E-03  0.60468750E-01  0.13924013E+06  0.11956787E-02  0.10798645E+00 -0.99963419E+07 -0.12709200E+06  0.12000000E+00  0.00000000E+00  0.10586445E+07  0.11953125E+00  0.11296875E+00  0.00000000E+00      136576  0.36621094E-05 10
     1  0.20000000E-09  0.19166987E-11  0.00000000E+00  0.56363713E+09  0.55773508E+09 -0.37554124E+07  0.13323079E+08  0.18310547E-05  0.10679993E+00  0.64767157E+18  0.18310547E-05  0.10679993E+00  0.13923885E+06  0.11956787E-02  0.10798645E+00 -0.99959482E+07 -0.12709200E+06  0.10670837E+00  0.10731628E+00  0.13323079E+08  0.18310547E-05  0.10679993E+00  0.30745436E+01      136576  0.36621094E-05 10
     2  0.40000000E-09  0.20994842E-11  0.12084961E+07  0.24201339E+11  0.16552445E+11 -0.34191681E+10  0.12111764E+08  0.18310547E-05  0.10655823E+00  0.44414759E+20  0.71411133E-04  0.10663147E+00  0.13472614E+06  0.11956787E-02  0.10798645E+00 -0.91274396E+07 -0.12709200E+06  0.10635681E+00  0.10787292E+00  0.12111764E+08  0.18310547E-05  0.10655823E+00  0.64656480E+01      138304  0.36621094E-05 10
     3  0.60000000E-09  0.22295441E-11  0.15380859E+07  0.62916277E+11  0.44761141E+11 -0.58494652E+10  0.11097971E+08  0.18310547E-05  0.10625061E+00  0.43481012E+20  0.15380859E-03  0.10682373E+00  0.11728791E+06  0.11956787E-02  0.10798645E+00 -0.86692368E+07 -0.12709200E+06  0.10598511E+00  0.10799194E+00  0.11097971E+08  0.18310547E-05  0.10625061E+00  0.97377561E+01      140416  0.36621094E-05 10
     4  0.80000000E-09  0.23450980E-11  0.15197754E+07  0.10255986E+12  0.73903711E+11 -0.76518156E+10  0.10440006E+08  0.18310547E-05  0.10594666E+00  0.43422628E+20  0.15380859E-03  0.10682373E+00  0.90162295E+05  0.11956787E-02  0.10798645E+00 -0.79647080E+07 -0.12709200E+06  0.10566284E+00  0.10816772E+00  0.10440006E+08  0.18310547E-05  0.10594666E+00  0.12876661E+02      135616  0.36621094E-05 10
     5  0.10000000E-08  0.24338580E-11  0.14282227E+07  0.13862033E+12  0.10039615E+12 -0.91909795E+10  0.99419888E+07  0.18310547E-05  0.10566101E+00  0.43319243E+20  0.15380859E-03  0.10682373E+00  0.69199815E+05  0.11901855E-02  0.10827759E+00 -0.74841886E+07 -0.12709200E+06  0.10536987E+00  0.10822632E+00  0.99419888E+07  0.18310547E-05  0.10566101E+00  0.15747621E+02      129856  0.36621094E-05 10
     6  0.12000000E-08  0.26405300E-11  0.13458563E+07  0.17081336E+12  0.12400913E+12 -0.10582887E+11  0.95625828E+07  0.36621094E-05  0.10539185E+00  0.43204790E+20  0.15380859E-03  0.10682373E+00  0.10030170E+00  0.10473633E-02  0.10742432E+00 -0.72131049E+07 -0.12709200E+06  0.10509888E+00  0.10828857E+00  0.95625828E+07  0.36621094E-05  0.10539185E+00  0.18433070E+02      123328  0.36621094E-05 10
     7  0.14000000E-08  0.61452114E-11  0.12451172E+07  0.19951834E+12  0.14502481E+12 -0.11879151E+11  0.92729299E+07  0.36621094E-05  0.10514282E+00  0.43098097E+20  0.15380859E-03  0.10682373E+00  0.20889839E+00  0.10473633E-02  0.10742432E+00 -0.69748708E+07 -0.12709200E+06  0.10484253E+00  0.10828857E+00  0.92729299E+07  0.36621094E-05  0.10514282E+00  0.20188593E+02      120640  0.73242187E-05  9
     8  0.16000000E-08  0.62612293E-11  0.12084961E+07  0.22531287E+12  0.16389926E+12 -0.13099798E+11  0.90441011E+07  0.36621094E-05  0.10490112E+00  0.42994019E+20  0.15380859E-03  0.10682373E+00  0.82486868E-01  0.10473633E-02  0.10742432E+00 -0.67633375E+07 -0.12709200E+06  0.10460815E+00  0.10840576E+00  0.90441011E+07  0.36621094E-05  0.10490112E+00  0.21289642E+02      119104  0.73242187E-05  9
     9  0.18000000E-08  0.63613823E-11  0.11718750E+07  0.24870081E+12  0.18101734E+12 -0.14259462E+11  0.88584212E+07  0.36621094E-05  0.10466675E+00  0.42891441E+20  0.15380859E-03  0.10682373E+00  0.98399418E+04  0.11938477E-02  0.10787842E+00 -0.65737844E+07 -0.12709200E+06  0.10438110E+00  0.10840576E+00  0.88584212E+07  0.36621094E-05  0.10466675E+00  0.22410633E+02      119680  0.73242187E-05  9
