it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09  0.00000000E+00  0.13392375E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.52968750E-01  0.82968750E-01  0.13935714E+06  0.11956787E-02  0.10798645E+00 -0.10004742E+08 -0.12719880E+06  0.12000000E+00  0.00000000E+00  0.10595341E+07  0.11953125E+00  0.11296875E+00  0.00000000E+00      136576  0.36621094E-05 10
     1  0.50000000E-09  0.21584033E-11  0.78369141E+06  0.42940571E+11  0.30104933E+11 -0.47757142E+10  0.11515388E+08  0.18310547E-05  0.10640808E+00  0.43573705E+20  0.15380859E-03  0.10682373E+00  0.12760103E+06  0.11956787E-02  0.10798645E+00 -0.89414982E+07 -0.12719880E+06  0.10616089E+00  0.10796082E+00  0.11515388E+08  0.18310547E-05  0.10640808E+00  0.77277797E+01      140992  0.36621094E-05 10
     2  0.10000000E-08  0.24332064E-11  0.15014648E+07  0.13940343E+12  0.10098546E+12 -0.92165273E+10  0.99441674E+07  0.18310547E-05  0.10565735E+00  0.43397894E+20  0.15380859E-03  0.10682373E+00  0.69165333E+05  0.11901855E-02  0.10827759E+00 -0.74878147E+07 -0.12719880E+06  0.10536255E+00  0.10822632E+00  0.99441674E+07  0.18310547E-05  0.10565735E+00  0.15041781E+02      129664  0.36621094E-05 10
     3  0.15000000E-08  0.62031237E-11  0.12927298E+07  0.21385963E+12  0.15554260E+12 -0.12531244E+11  0.91533607E+07  0.36621094E-05  0.10501099E+00  0.43123027E+20  0.15380859E-03  0.10682373E+00  0.15166601E+00  0.10473633E-02  0.10742432E+00 -0.68691114E+07 -0.12719880E+06  0.10471802E+00  0.10828857E+00  0.91533607E+07  0.36621094E-05  0.10501099E+00  0.19842752E+02      119872  0.73242187E-05  9
     4  0.20000000E-08  0.64490707E-11  0.11425781E+07  0.27144638E+12  0.19771200E+12 -0.15407233E+11  0.87065802E+07  0.36621094E-05  0.10443970E+00  0.42868258E+20  0.15380859E-03  0.10682373E+00  0.28434029E+04  0.12084961E-02  0.10787842E+00 -0.64048801E+07 -0.12719880E+06  0.10415405E+00  0.10852295E+00  0.87065802E+07  0.36621094E-05  0.10443970E+00  0.22377512E+02      117760  0.73242187E-05  9
     5  0.25000000E-08  0.66317468E-11  0.10400391E+07  0.31824096E+12  0.23213019E+12 -0.17998055E+11  0.84320928E+07  0.36621094E-05  0.10391968E+00  0.42631892E+20  0.15380859E-03  0.10682373E+00  0.12248424E+05  0.12084961E-02  0.10793701E+00 -0.60443939E+07 -0.12719880E+06  0.10363403E+00  0.10852295E+00  0.84320928E+07  0.36621094E-05  0.10391968E+00  0.24806144E+02      116608  0.73242187E-05  9
     6  0.30000000E-08  0.67652526E-11  0.99609375E+06  0.35785109E+12  0.26149661E+12 -0.20381860E+11  0.82580985E+07  0.36621094E-05  0.10342163E+00  0.42402451E+20  0.15380859E-03  0.10682373E+00  0.21904032E+05  0.12084961E-02  0.10798096E+00 -0.57428778E+07 -0.12719880E+06  0.10314331E+00  0.10864014E+00  0.82580985E+07  0.36621094E-05  0.10342163E+00  0.27156448E+02      115840  0.73242187E-05  9
     7  0.35000000E-08  0.68553006E-11  0.95214844E+06  0.39242550E+12  0.28739020E+12 -0.22610529E+11  0.81509361E+07  0.36621094E-05  0.10294556E+00  0.42175347E+20  0.15380859E-03  0.10682373E+00  0.39147809E+05  0.15087891E-02  0.10519043E+00 -0.54920608E+07 -0.12719880E+06  0.10267456E+00  0.10875732E+00  0.81509361E+07  0.36621094E-05  0.10294556E+00  0.29471656E+02      114304  0.73242187E-05  9
     8  0.40000000E-08  0.69077091E-11  0.92285156E+06  0.42329956E+12  0.31077948E+12 -0.24717722E+11  0.80917175E+07  0.36621094E-05  0.10248413E+00  0.41952442E+20  0.15380859E-03  0.10682373E+00  0.62214742E+05  0.16113281E-02  0.10508789E+00 -0.52712799E+07 -0.12719880E+06  0.10222046E+00  0.10887451E+00  0.80917175E+07  0.36621094E-05  0.10248413E+00  0.31726965E+02      113920  0.73242187E-05  9
     9  0.45000000E-08  0.69328162E-11  0.89355469E+06  0.45136692E+12  0.33230538E+12 -0.26727624E+11  0.80671874E+07  0.36621094E-05  0.10203735E+00  0.41727821E+20  0.15380859E-03  0.10682373E+00  0.88234021E+05  0.17285156E-02  0.10497070E+00 -0.50718349E+07 -0.12719880E+06  0.10176636E+00  0.10887451E+00  0.80671874E+07  0.36621094E-05  0.10203735E+00  0.34015246E+02      113536  0.73242187E-05  9
    10  0.50000000E-08  0.69366888E-11  0.90820313E+06  0.47725704E+12  0.35241685E+12 -0.28657582E+11  0.80710239E+07  0.36621094E-05  0.10158325E+00  0.41504440E+20  0.15380859E-03  0.10682373E+00  0.10694179E+06  0.17871094E-02  0.10491211E+00 -0.48916702E+07 -0.12719880E+06  0.10132690E+00  0.10899170E+00  0.80710239E+07  0.36621094E-05  0.10158325E+00  0.36232290E+02      112768  0.73242187E-05  9
