it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09 -0.11920929E-06  0.13178710E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.46875000E-03  0.45468750E-01  0.13713386E+06  0.11956787E-02  0.10798645E+00 -0.98451253E+07 -0.12516960E+06  0.12000000E+00  0.00000000E+00  0.10426314E+07  0.11953125E+00  0.11296875E+00  0.00000000E+00      134656  0.36621094E-05 10
     1  0.10000000E-08  0.24431204E-11  0.10839844E+07  0.12510272E+12  0.90215074E+11 -0.87721861E+10  0.98770955E+07  0.18310547E-05  0.10571594E+00  0.41238782E+20  0.15380859E-03  0.10682373E+00  0.69743174E+05  0.11901855E-02  0.10827759E+00 -0.74334400E+07 -0.12516960E+06  0.10542847E+00  0.10822632E+00  0.98770955E+07  0.18310547E-05  0.10571594E+00  0.15072219E+02      125824  0.36621094E-05 10
     2  0.20000000E-08  0.64896090E-11  0.11737075E+07  0.24623623E+12  0.17871449E+12 -0.14686505E+11  0.86536977E+07  0.36621094E-05  0.10454224E+00  0.40735260E+20  0.15380859E-03  0.10682373E+00  0.67844447E+04  0.11938477E-02  0.10787842E+00 -0.63823744E+07 -0.12516960E+06  0.10425659E+00  0.10840576E+00  0.86536977E+07  0.36621094E-05  0.10454224E+00  0.22051901E+02      117568  0.73242187E-05  9
     3  0.30000000E-08  0.68105402E-11  0.98876953E+06  0.32508207E+12  0.23674067E+12 -0.19423113E+11  0.82181679E+07  0.36621094E-05  0.10355347E+00  0.40288935E+20  0.15380859E-03  0.10682373E+00  0.15914344E+05  0.12084961E-02  0.10796631E+00 -0.57366028E+07 -0.12516960E+06  0.10328247E+00  0.10864014E+00  0.82181679E+07  0.36621094E-05  0.10355347E+00  0.26461821E+02      113344  0.73242187E-05  9
     4  0.40000000E-08  0.69422414E-11  0.90820313E+06  0.38427471E+12  0.28117808E+12 -0.23542669E+11  0.80639177E+07  0.36621094E-05  0.10264526E+00  0.39860831E+20  0.15380859E-03  0.10682373E+00  0.51359801E+05  0.16113281E-02  0.10514648E+00 -0.52689322E+07 -0.12516960E+06  0.10238525E+00  0.10875732E+00  0.80639177E+07  0.36621094E-05  0.10264526E+00  0.30780597E+02      111424  0.73242187E-05  9
     5  0.50000000E-08  0.69588519E-11  0.87158203E+06  0.43266649E+12  0.31843305E+12 -0.27277140E+11  0.80504534E+07  0.36621094E-05  0.10177368E+00  0.39437949E+20  0.15380859E-03  0.10682373E+00  0.95892551E+05  0.17871094E-02  0.10497070E+00 -0.48943197E+07 -0.12516960E+06  0.10152466E+00  0.10899170E+00  0.80504534E+07  0.36621094E-05  0.10177368E+00  0.35023818E+02      110848  0.73242187E-05  9
     6  0.60000000E-08  0.69212773E-11  0.85693359E+06  0.47451789E+12  0.35153546E+12 -0.30747007E+11  0.81119511E+07  0.36621094E-05  0.10091675E+00  0.39010959E+20  0.15380859E-03  0.10682373E+00  0.12313979E+06  0.19042969E-02  0.10485352E+00 -0.45840502E+07 -0.12516960E+06  0.10067505E+00  0.10910889E+00  0.81119511E+07  0.36621094E-05  0.10091675E+00  0.39224679E+02      109888  0.73242187E-05  9
     7  0.70000000E-08  0.68617565E-11  0.85693359E+06  0.51230504E+12  0.38223149E+12 -0.34023394E+11  0.82020529E+07  0.36621094E-05  0.10005981E+00  0.38588657E+20  0.15380859E-03  0.10682373E+00  0.14354718E+06  0.20214844E-02  0.10473633E+00 -0.43211074E+07 -0.12516960E+06  0.99818115E-01  0.10922607E+00  0.82020529E+07  0.36621094E-05  0.10005981E+00  0.43484399E+02      109120  0.73242187E-05  9
     8  0.80000000E-08  0.68032217E-11  0.87158203E+06  0.54758335E+12  0.41160307E+12 -0.37153160E+11  0.82991285E+07  0.36621094E-05  0.99188232E-01  0.38166842E+20  0.15380859E-03  0.10682373E+00  0.15909600E+06  0.20800781E-02  0.10467773E+00 -0.42304642E+07 -0.12516960E+06  0.98946533E-01  0.10946045E+00  0.82991285E+07  0.36621094E-05  0.99188232E-01  0.47817723E+02      109696  0.73242187E-05  9
     9  0.90000000E-08  0.67533643E-11  0.87890625E+06  0.58127132E+12  0.44027318E+12 -0.40166309E+11  0.83880087E+07  0.36621094E-05  0.98309326E-01  0.37742560E+20  0.15380859E-03  0.10682373E+00  0.16570121E+06  0.21679687E-02  0.10458984E+00 -0.43154403E+07 -0.12516960E+06  0.98074951E-01  0.10957764E+00  0.83880087E+07  0.36621094E-05  0.98309326E-01  0.52063620E+02      109120  0.73242187E-05  9
