it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09  0.00000000E+00  0.13493575E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.67968750E-01  0.10546875E+00  0.14041023E+06  0.11956787E-02  0.10798645E+00 -0.10080346E+08 -0.12816000E+06  0.12000000E+00  0.00000000E+00  0.10675407E+07  0.11953125E+00  0.11296875E+00  0.00000000E+00      137344  0.36621094E-05 10
     1  0.20000000E-09  0.19072733E-11  0.45812974E+06  0.57084791E+09  0.56260730E+09 -0.49609223E+07  0.13415530E+08  0.93383789E-04  0.10680359E+00  0.88791427E+18  0.18310547E-05  0.10679993E+00  0.14040857E+06  0.11956787E-02  0.10798645E+00 -0.10079848E+08 -0.12816000E+06  0.10670471E+00  0.10734924E+00  0.13415530E+08  0.93383789E-04  0.10680359E+00  0.31906157E+01      137344  0.36621094E-05 10
     2  0.40000000E-09  0.20914171E-11  0.13610292E+07  0.26132388E+11  0.17952124E+11 -0.35728779E+10  0.12171629E+08  0.18310547E-05  0.10654724E+00  0.45403614E+20  0.64086914E-04  0.10662415E+00  0.13541695E+06  0.11956787E-02  0.10798645E+00 -0.91316976E+07 -0.12816000E+06  0.10633667E+00  0.10790222E+00  0.12171629E+08  0.18310547E-05  0.10654724E+00  0.67371212E+01      140416  0.36621094E-05 10
     3  0.60000000E-09  0.22260505E-11  0.15747070E+07  0.67173589E+11  0.47949535E+11 -0.60264206E+10  0.11151652E+08  0.18310547E-05  0.10623230E+00  0.44609256E+20  0.15380859E-03  0.10682373E+00  0.11678549E+06  0.11956787E-02  0.10798645E+00 -0.86892468E+07 -0.12816000E+06  0.10596313E+00  0.10799194E+00  0.11151652E+08  0.18310547E-05  0.10623230E+00  0.10208140E+02      141760  0.36621094E-05 10
     4  0.80000000E-09  0.23430603E-11  0.15563965E+07  0.10886771E+12  0.78668040E+11 -0.78575818E+10  0.10484915E+08  0.18310547E-05  0.10592102E+00  0.44544492E+20  0.15380859E-03  0.10682373E+00  0.88466807E+05  0.11956787E-02  0.10798645E+00 -0.79813948E+07 -0.12816000E+06  0.10563354E+00  0.10816772E+00  0.10484915E+08  0.18310547E-05  0.10592102E+00  0.13521412E+02      136384  0.36621094E-05 10
     5  0.10000000E-08  0.24214789E-11  0.14465332E+07  0.14660197E+12  0.10641650E+12 -0.94304382E+10  0.99849545E+07  0.18310547E-05  0.10563171E+00  0.44435985E+20  0.15380859E-03  0.10682373E+00  0.68867529E+05  0.11901855E-02  0.10827759E+00 -0.75150968E+07 -0.12816000E+06  0.10533325E+00  0.10822632E+00  0.99849545E+07  0.18310547E-05  0.10563171E+00  0.16519440E+02      132160  0.36621094E-05 10
     6  0.12000000E-08  0.26035074E-11  0.13732910E+07  0.18027392E+12  0.13114551E+12 -0.10854842E+11  0.96083032E+07  0.18310547E-05  0.10535706E+00  0.44317393E+20  0.15380859E-03  0.10682373E+00  0.10808508E+00  0.11645508E-02  0.10771729E+00 -0.72390522E+07 -0.12816000E+06  0.10505493E+00  0.10828857E+00  0.96083032E+07  0.18310547E-05  0.10535706E+00  0.19357246E+02      125440  0.36621094E-05 10
     7  0.14000000E-08  0.61318801E-11  0.12909260E+07  0.21028709E+12  0.15314649E+12 -0.12182685E+11  0.93203209E+07  0.36621094E-05  0.10509888E+00  0.44208221E+20  0.15380859E-03  0.10682373E+00  0.20787219E+00  0.10473633E-02  0.10742432E+00 -0.69960696E+07 -0.12816000E+06  0.10479858E+00  0.10828857E+00  0.93203209E+07  0.36621094E-05  0.10509888E+00  0.21531311E+02      121984  0.73242187E-05  9
     8  0.16000000E-08  0.62484384E-11  0.12084961E+07  0.23724541E+12  0.17289785E+12 -0.13433556E+11  0.90954919E+07  0.36621094E-05  0.10485718E+00  0.44102063E+20  0.15380859E-03  0.10682373E+00  0.51600985E+04  0.11938477E-02  0.10786377E+00 -0.67809528E+07 -0.12816000E+06  0.10455688E+00  0.10840576E+00  0.90954919E+07  0.36621094E-05  0.10485718E+00  0.22721886E+02      121216  0.73242187E-05  9
     9  0.18000000E-08  0.63504494E-11  0.11718750E+07  0.26169834E+12  0.19081947E+12 -0.14622486E+11  0.89149076E+07  0.36621094E-05  0.10462280E+00  0.43997013E+20  0.15380859E-03  0.10682373E+00  0.95157938E+04  0.11938477E-02  0.10787842E+00 -0.65880133E+07 -0.12816000E+06  0.10432983E+00  0.10840576E+00  0.89149076E+07  0.36621094E-05  0.10462280E+00  0.23928673E+02      120064  0.73242187E-05  9
