it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09  0.11920929E-06  0.10119508E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.46875000E-03  0.30468750E-01  0.21506090E+06  0.86791992E-03  0.10717163E+00 -0.75610382E+07 -0.96120000E+05  0.12000000E+00  0.00000000E+00  0.80065546E+06  0.11953125E+00  0.11296875E+00  0.00000000E+00       98752  0.36621094E-05 10
     1  0.20000000E-09  0.22766513E-11  0.00000000E+00  0.54178443E+09  0.54287340E+09 -0.43380962E+04  0.10119472E+08  0.18310547E-05  0.10679993E+00  0.23312001E+15  0.18310547E-05  0.10679993E+00  0.21506067E+06  0.86791992E-03  0.10717163E+00 -0.75610367E+07 -0.96120000E+05  0.12000000E+00  0.00000000E+00  0.80065546E+06  0.11953125E+00  0.11296875E+00  0.20163093E+01       98752  0.36621094E-05 10
     2  0.40000000E-09  0.22805554E-11  0.00000000E+00  0.56245256E+09  0.55581636E+09 -0.55770884E+07  0.10040823E+08  0.18310547E-05  0.10679993E+00  0.52942844E+18  0.18310547E-05  0.10679993E+00  0.21488989E+06  0.86791992E-03  0.10717163E+00 -0.75606057E+07 -0.96120000E+05  0.10670105E+00  0.10717163E+00  0.10040823E+08  0.18310547E-05  0.10679993E+00  0.43932437E+01       98752  0.36621094E-05 10
     3  0.60000000E-09  0.25426722E-11  0.74163366E+06  0.43333792E+10  0.27058513E+10 -0.10247162E+10  0.89430615E+07  0.36621094E-05  0.10665161E+00  0.20194179E+20  0.12084961E-03  0.10680542E+00  0.15696735E+06  0.86791992E-03  0.10717163E+00 -0.74600577E+07 -0.96120000E+05  0.10657837E+00  0.10752319E+00  0.89430615E+07  0.36621094E-05  0.10665161E+00  0.67800407E+01       95104  0.36621094E-05 10
     4  0.80000000E-09  0.60383733E-11  0.62255859E+06  0.10960374E+11  0.68983239E+10 -0.22368424E+10  0.90692926E+07  0.36621094E-05  0.10652710E+00  0.17507836E+20  0.15380859E-03  0.10682373E+00  0.80186353E+05  0.11901855E-02  0.10804321E+00 -0.70033899E+07 -0.96120000E+05  0.10639526E+00  0.10775757E+00  0.90692926E+07  0.36621094E-05  0.10652710E+00  0.84749641E+01       91456  0.73242187E-05  9
     5  0.10000000E-08  0.61142727E-11  0.69580078E+06  0.17392154E+11  0.11127764E+11 -0.31406184E+10  0.85973042E+07  0.36621094E-05  0.10638794E+00  0.17154055E+20  0.15380859E-03  0.10682373E+00  0.77152607E+05  0.11901855E-02  0.10804321E+00 -0.70432101E+07 -0.96120000E+05  0.10622681E+00  0.10781616E+00  0.85973042E+07  0.36621094E-05  0.10638794E+00  0.94132296E+01       91840  0.73242187E-05  9
     6  0.12000000E-08  0.63416863E-11  0.73242188E+06  0.23994073E+11  0.15562826E+11 -0.39192769E+10  0.82391597E+07  0.36621094E-05  0.10624146E+00  0.17078972E+20  0.15380859E-03  0.10682373E+00  0.73342980E+05  0.11901855E-02  0.10804321E+00 -0.70211373E+07 -0.96120000E+05  0.10607300E+00  0.10793335E+00  0.82391597E+07  0.36621094E-05  0.10624146E+00  0.10294829E+02       93184  0.73242187E-05  9
     7  0.14000000E-08  0.65294173E-11  0.69580078E+06  0.30338003E+11  0.19866623E+11 -0.46143550E+10  0.79623536E+07  0.36621094E-05  0.10610229E+00  0.17047155E+20  0.15380859E-03  0.10682373E+00  0.68998816E+05  0.11901855E-02  0.10804321E+00 -0.67327336E+07 -0.96120000E+05  0.10593018E+00  0.10799194E+00  0.79623536E+07  0.36621094E-05  0.10610229E+00  0.11227233E+02       94336  0.73242187E-05  9
     8  0.16000000E-08  0.66948450E-11  0.65917969E+06  0.36138267E+11  0.23803126E+11 -0.52427738E+10  0.77227441E+07  0.36621094E-05  0.10597046E+00  0.17014223E+20  0.15380859E-03  0.10682373E+00  0.64455693E+05  0.11901855E-02  0.10804321E+00 -0.64959014E+07 -0.96120000E+05  0.10579834E+00  0.10799194E+00  0.77227441E+07  0.36621094E-05  0.10597046E+00  0.12118149E+02       93760  0.73242187E-05  9
     9  0.18000000E-08  0.68513771E-11  0.62255859E+06  0.41446550E+11  0.27411915E+11 -0.58226513E+10  0.75130767E+07  0.36621094E-05  0.10584595E+00  0.16977661E+20  0.15380859E-03  0.10682373E+00  0.59894195E+05  0.11901855E-02  0.10804321E+00 -0.63027966E+07 -0.96120000E+05  0.10566650E+00  0.10799194E+00  0.75130767E+07  0.36621094E-05  0.10584595E+00  0.12964380E+02       93568  0.73242187E-05  9
    10  0.20000000E-08  0.69998793E-11  0.62255859E+06  0.46303020E+11  0.30716585E+11 -0.63652799E+10  0.73346026E+07  0.36621094E-05  0.10572144E+00  0.16939241E+20  0.15380859E-03  0.10682373E+00  0.55453462E+05  0.11901855E-02  0.10804321E+00 -0.61303443E+07 -0.96120000E+05  0.10554932E+00  0.10799194E+00  0.73346026E+07  0.36621094E-05  0.10572144E+00  0.13807602E+02       93376  0.73242187E-05  9
    11  0.22000000E-08  0.72447999E-11  0.58593750E+06  0.50756117E+11  0.33757041E+11 -0.68729126E+10  0.71770001E+07  0.36621094E-05  0.10560425E+00  0.16897953E+20  0.15380859E-03  0.10682373E+00  0.31485856E+00  0.10766602E-02  0.10748291E+00 -0.59813443E+07 -0.96120000E+05  0.10543213E+00  0.10805420E+00  0.71770001E+07  0.36621094E-05  0.10560425E+00  0.14612508E+02       90304  0.73242187E-05  9
    12  0.24000000E-08  0.75237203E-11  0.54931641E+06  0.54814744E+11  0.36524817E+11 -0.73547799E+10  0.70366657E+07  0.36621094E-05  0.10549438E+00  0.16858123E+20  0.15380859E-03  0.10682373E+00  0.26082695E+00  0.11059570E-02  0.10754150E+00 -0.58399998E+07 -0.96120000E+05  0.10531494E+00  0.10805420E+00  0.70366657E+07  0.36621094E-05  0.10549438E+00  0.15398897E+02       88384  0.73242187E-05  9
    13  0.26000000E-08  0.78013302E-11  0.54931641E+06  0.58537764E+11  0.39066958E+11 -0.78138367E+10  0.69147702E+07  0.36621094E-05  0.10538452E+00  0.16817625E+20  0.15380859E-03  0.10682373E+00  0.11079212E+00  0.11059570E-02  0.10754150E+00 -0.56945814E+07 -0.96120000E+05  0.10521240E+00  0.10805420E+00  0.69147702E+07  0.36621094E-05  0.10538452E+00  0.16149839E+02       86848  0.73242187E-05  9
    14  0.28000000E-08  0.89442832E-11  0.56792221E+06  0.61964016E+11  0.41410047E+11 -0.82536070E+10  0.67968657E+07  0.73242187E-05  0.10527100E+00  0.16777691E+20  0.15380859E-03  0.10682373E+00  0.46069423E-01  0.10473633E-02  0.10742432E+00 -0.55613783E+07 -0.96120000E+05  0.10510986E+00  0.10805420E+00  0.67968657E+07  0.73242187E-05  0.10527100E+00  0.16876818E+02       86272  0.73242187E-05  9
    15  0.30000000E-08  0.17250443E-10  0.43945312E+06  0.65125346E+11  0.43575873E+11 -0.86768960E+10  0.67071554E+07  0.73242187E-05  0.10518311E+00  0.16740820E+20  0.15380859E-03  0.10682373E+00  0.14684697E+00  0.10034180E-02  0.10735107E+00 -0.54345993E+07 -0.96120000E+05  0.10500732E+00  0.10805420E+00  0.67071554E+07  0.73242187E-05  0.10518311E+00  0.17423311E+02       87616  0.14648437E-04  8
    16  0.32000000E-08  0.17435136E-10  0.51269531E+06  0.68047159E+11  0.45581868E+11 -0.90857446E+10  0.66234021E+07  0.73242187E-05  0.10508057E+00  0.16702481E+20  0.15380859E-03  0.10682373E+00  0.13676981E+00  0.10473633E-02  0.10742432E+00 -0.53190955E+07 -0.96120000E+05  0.10490479E+00  0.10806152E+00  0.66234021E+07  0.73242187E-05  0.10508057E+00  0.17793075E+02       86464  0.14648437E-04  8
    17  0.34000000E-08  0.17613926E-10  0.51269531E+06  0.70754661E+11  0.47445689E+11 -0.94814174E+10  0.65363501E+07  0.73242187E-05  0.10497803E+00  0.16663834E+20  0.15380859E-03  0.10682373E+00  0.10983348E+00  0.10473633E-02  0.10742432E+00 -0.52122494E+07 -0.96120000E+05  0.10481689E+00  0.10806152E+00  0.65363501E+07  0.73242187E-05  0.10497803E+00  0.18189635E+02       87040  0.14648437E-04  8
    18  0.36000000E-08  0.17789465E-10  0.43945313E+06  0.73269845E+11  0.49182567E+11 -0.98651251E+10  0.64635595E+07  0.73242187E-05  0.10489014E+00  0.16625848E+20  0.15380859E-03  0.10682373E+00  0.79679489E-01  0.10473633E-02  0.10742432E+00 -0.51079999E+07 -0.96120000E+05  0.10472900E+00  0.10806152E+00  0.64635595E+07  0.73242187E-05  0.10489014E+00  0.18544069E+02       86464  0.14648437E-04  8
    19  0.38000000E-08  0.17957660E-10  0.43945313E+06  0.75610298E+11  0.50804761E+11 -0.10237732E+11  0.63914308E+07  0.73242187E-05  0.10480225E+00  0.16587123E+20  0.15380859E-03  0.10682373E+00  0.50297379E-01  0.10473633E-02  0.10742432E+00 -0.50111660E+07 -0.96120000E+05  0.10464111E+00  0.10806152E+00  0.63914308E+07  0.73242187E-05  0.10480225E+00  0.18899122E+02       87424  0.14648437E-04  8
    20  0.40000000E-08  0.18119751E-10  0.43945312E+06  0.77791422E+11  0.52322837E+11 -0.10600207E+11  0.63247935E+07  0.73242187E-05  0.10471436E+00  0.16550286E+20  0.15380859E-03  0.10682373E+00  0.67195296E-01  0.10766602E-02  0.10748291E+00 -0.49168697E+07 -0.96120000E+05  0.10455322E+00  0.10806152E+00  0.63247935E+07  0.73242187E-05  0.10471436E+00  0.19317786E+02       86656  0.14648437E-04  8
    21  0.42000000E-08  0.18266951E-10  0.43945313E+06  0.79827673E+11  0.53746651E+11 -0.10953376E+11  0.62645101E+07  0.73242187E-05  0.10462646E+00  0.16516805E+20  0.15380859E-03  0.10682373E+00  0.23192863E+00  0.10034180E-02  0.10735107E+00 -0.48316913E+07 -0.96120000E+05  0.10446533E+00  0.10806152E+00  0.62645101E+07  0.73242187E-05  0.10462646E+00  0.19679551E+02       86656  0.14648437E-04  8
    22  0.44000000E-08  0.18425476E-10  0.43945313E+06  0.81730306E+11  0.55083849E+11 -0.11297859E+11  0.62095252E+07  0.73242187E-05  0.10453857E+00  0.16480392E+20  0.15380859E-03  0.10682373E+00  0.20745595E+00  0.10473633E-02  0.10742432E+00 -0.47366933E+07 -0.96120000E+05  0.10437744E+00  0.10806152E+00  0.62095252E+07  0.73242187E-05  0.10453857E+00  0.20048395E+02       86080  0.14648437E-04  8
