it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09 -0.11920929E-06  0.13156221E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.60468750E-01  0.60468750E-01  0.13689984E+06  0.11956787E-02  0.10798645E+00 -0.98283246E+07 -0.12495600E+06  0.12000000E+00  0.00000000E+00  0.10408521E+07  0.11953125E+00  0.11296875E+00  0.00000000E+00      134272  0.36621094E-05 10
     1  0.20000000E-09  0.19362963E-11  0.00000000E+00  0.55407333E+09  0.55121627E+09 -0.21684500E+07  0.13124161E+08  0.18310547E-05  0.10679993E+00  0.34733858E+18  0.18310547E-05  0.10679993E+00  0.13689908E+06  0.11956787E-02  0.10798645E+00 -0.98280752E+07 -0.12495600E+06  0.10671936E+00  0.10725769E+00  0.13124161E+08  0.18310547E-05  0.10679993E+00  0.30164037E+01      134272  0.36621094E-05 10
     2  0.40000000E-09  0.21187108E-11  0.10986328E+07  0.20464149E+11  0.13798266E+11 -0.31129127E+10  0.11980375E+08  0.18310547E-05  0.10658020E+00  0.43083391E+20  0.26000977E-03  0.10683472E+00  0.13325227E+06  0.11956787E-02  0.10798645E+00 -0.91161048E+07 -0.12495600E+06  0.10638977E+00  0.10784363E+00  0.11980375E+08  0.18310547E-05  0.10658020E+00  0.63685584E+01      137536  0.36621094E-05 10
     3  0.60000000E-09  0.22372304E-11  0.14648438E+07  0.55031799E+11  0.38874695E+11 -0.55008635E+10  0.10998494E+08  0.18310547E-05  0.10628723E+00  0.41135597E+20  0.15380859E-03  0.10682373E+00  0.11802354E+06  0.11956787E-02  0.10798645E+00 -0.86223875E+07 -0.12495600E+06  0.10603638E+00  0.10799194E+00  0.10998494E+08  0.18310547E-05  0.10628723E+00  0.96056063E+01      136576  0.36621094E-05 10
     4  0.80000000E-09  0.23506659E-11  0.14648437E+07  0.90855003E+11  0.65102060E+11 -0.72464295E+10  0.10358918E+08  0.18310547E-05  0.10599426E+00  0.41091046E+20  0.15380859E-03  0.10682373E+00  0.93570831E+05  0.11956787E-02  0.10798645E+00 -0.79348248E+07 -0.12495600E+06  0.10572144E+00  0.10810913E+00  0.10358918E+08  0.18310547E-05  0.10599426E+00  0.12666141E+02      131968  0.36621094E-05 10
     5  0.10000000E-08  0.24444906E-11  0.13732910E+07  0.12366471E+12  0.89135706E+11 -0.87226782E+10  0.98702701E+07  0.18310547E-05  0.10571960E+00  0.40998638E+20  0.15380859E-03  0.10682373E+00  0.69803143E+05  0.11901855E-02  0.10827759E+00 -0.74268514E+07 -0.12495600E+06  0.10543579E+00  0.10822632E+00  0.98702701E+07  0.18310547E-05  0.10571960E+00  0.15479245E+02      125056  0.36621094E-05 10
     6  0.12000000E-08  0.27892590E-11  0.13092361E+07  0.15304185E+12  0.11062452E+12 -0.10052539E+11  0.94938887E+07  0.36621094E-05  0.10545776E+00  0.40890580E+20  0.15380859E-03  0.10682373E+00  0.61778457E+05  0.11901855E-02  0.10827759E+00 -0.71679722E+07 -0.12495600E+06  0.10517212E+00  0.10822632E+00  0.94938887E+07  0.36621094E-05  0.10545776E+00  0.18152756E+02      118912  0.36621094E-05 10
     7  0.14000000E-08  0.61810671E-11  0.12084961E+07  0.17926605E+12  0.12977315E+12 -0.11287574E+11  0.92104996E+07  0.36621094E-05  0.10521606E+00  0.40789094E+20  0.15380859E-03  0.10682373E+00  0.63797832E-01  0.10473633E-02  0.10742432E+00 -0.69371588E+07 -0.12495600E+06  0.10493042E+00  0.10828857E+00  0.92104996E+07  0.36621094E-05  0.10521606E+00  0.19616842E+02      117376  0.73242187E-05  9
     8  0.16000000E-08  0.62993549E-11  0.11718750E+07  0.20284166E+12  0.14697665E+12 -0.12449973E+11  0.89804526E+07  0.36621094E-05  0.10498169E+00  0.40691364E+20  0.15380859E-03  0.10682373E+00  0.70721904E-01  0.10766602E-02  0.10748291E+00 -0.67320660E+07 -0.12495600E+06  0.10470337E+00  0.10828857E+00  0.89804526E+07  0.36621094E-05  0.10498169E+00  0.20706581E+02      117376  0.73242187E-05  9
     9  0.18000000E-08  0.64018444E-11  0.10986328E+07  0.22420106E+12  0.16256556E+12 -0.13552959E+11  0.87975825E+07  0.36621094E-05  0.10476196E+00  0.40593672E+20  0.15380859E-03  0.10682373E+00  0.34252985E+04  0.11938477E-02  0.10787842E+00 -0.65474794E+07 -0.12495600E+06  0.10448364E+00  0.10840576E+00  0.87975825E+07  0.36621094E-05  0.10476196E+00  0.21814811E+02      117760  0.73242187E-05  9
    10  0.20000000E-08  0.64932740E-11  0.10620117E+07  0.24369970E+12  0.17680991E+12 -0.14606534E+11  0.86475915E+07  0.36621094E-05  0.10454956E+00  0.40498473E+20  0.15380859E-03  0.10682373E+00  0.47166196E+04  0.11938477E-02  0.10787842E+00 -0.63810075E+07 -0.12495600E+06  0.10427124E+00  0.10840576E+00  0.86475915E+07  0.36621094E-05  0.10454956E+00  0.22875800E+02      117184  0.73242187E-05  9
    11  0.22000000E-08  0.65739783E-11  0.10253906E+07  0.26162956E+12  0.18993056E+12 -0.15617198E+11  0.85235573E+07  0.36621094E-05  0.10434448E+00  0.40409543E+20  0.15380859E-03  0.10682373E+00  0.18561284E+00  0.10473633E-02  0.10742432E+00 -0.62266962E+07 -0.12495600E+06  0.10406616E+00  0.10840576E+00  0.85235573E+07  0.36621094E-05  0.10434448E+00  0.23899206E+02      114496  0.73242187E-05  9
    12  0.24000000E-08  0.66468134E-11  0.10253906E+07  0.27822581E+12  0.20210383E+12 -0.16589939E+11  0.84219263E+07  0.36621094E-05  0.10413940E+00  0.40317573E+20  0.15380859E-03  0.10682373E+00  0.12321903E+04  0.12084961E-02  0.10790771E+00 -0.60937023E+07 -0.12495600E+06  0.10386841E+00  0.10852295E+00  0.84219263E+07  0.36621094E-05  0.10413940E+00  0.24932785E+02      113920  0.73242187E-05  9
    13  0.26000000E-08  0.67090329E-11  0.98876953E+06  0.29368327E+12  0.21347491E+12 -0.17529125E+11  0.83355550E+07  0.36621094E-05  0.10394165E+00  0.40231761E+20  0.15380859E-03  0.10682373E+00  0.50183391E+04  0.12084961E-02  0.10792236E+00 -0.59646701E+07 -0.12495600E+06  0.10367065E+00  0.10852295E+00  0.83355550E+07  0.36621094E-05  0.10394165E+00  0.25937863E+02      113728  0.73242187E-05  9
    14  0.28000000E-08  0.67655415E-11  0.95214844E+06  0.30816292E+12  0.22416271E+12 -0.18438608E+11  0.82659650E+07  0.36621094E-05  0.10375122E+00  0.40143083E+20  0.15380859E-03  0.10682373E+00  0.77714243E+04  0.12084961E-02  0.10793701E+00 -0.58461942E+07 -0.12495600E+06  0.10348022E+00  0.10852295E+00  0.82659650E+07  0.36621094E-05  0.10375122E+00  0.26940694E+02      113728  0.73242187E-05  9
