it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09  0.00000000E+00  0.12256626E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.67968750E-01  0.10546875E+00  0.92755645E+05  0.11901855E-02  0.10816040E+00 -0.91562725E+07 -0.11641200E+06  0.12000000E+00  0.00000000E+00  0.96968276E+06  0.11953125E+00  0.11296875E+00  0.00000000E+00      123328  0.36621094E-05 10
     1  0.20000000E-09  0.20222018E-11  0.00000000E+00  0.54311390E+09  0.54377996E+09 -0.27346852E+06  0.12253264E+08  0.18310547E-05  0.10679993E+00  0.32004534E+17  0.18310547E-05  0.10679993E+00  0.92755582E+05  0.11901855E-02  0.10816040E+00 -0.91562254E+07 -0.11641200E+06  0.10676331E+00  0.10702332E+00  0.12253264E+08  0.18310547E-05  0.10679993E+00  0.27386698E+01      123328  0.36621094E-05 10
     2  0.40000000E-09  0.22356520E-11  0.78735352E+06  0.94337078E+10  0.61672211E+10 -0.17745356E+10  0.11204840E+08  0.18310547E-05  0.10664246E+00  0.36510681E+20  0.12084961E-03  0.10681274E+00  0.92050389E+05  0.11901855E-02  0.10816040E+00 -0.89251449E+07 -0.11641200E+06  0.10652161E+00  0.10772644E+00  0.11204840E+08  0.18310547E-05  0.10664246E+00  0.59017215E+01      123520  0.36621094E-05 10
     3  0.60000000E-09  0.22632573E-11  0.10803223E+07  0.30728872E+11  0.20871113E+11 -0.41797646E+10  0.10587862E+08  0.18310547E-05  0.10642639E+00  0.32785647E+20  0.15380859E-03  0.10682373E+00  0.87735360E+05  0.11901855E-02  0.10816040E+00 -0.81641265E+07 -0.11641200E+06  0.10621216E+00  0.10787476E+00  0.10587862E+08  0.18310547E-05  0.10642639E+00  0.89557999E+01      124096  0.36621094E-05 10
     4  0.80000000E-09  0.23790539E-11  0.12268066E+07  0.53876713E+11  0.37583974E+11 -0.56543284E+10  0.99888686E+07  0.18310547E-05  0.10618103E+00  0.32725312E+20  0.15380859E-03  0.10682373E+00  0.80644499E+05  0.11901855E-02  0.10816040E+00 -0.78337434E+07 -0.11641200E+06  0.10594116E+00  0.10799194E+00  0.99888686E+07  0.18310547E-05  0.10618103E+00  0.11792832E+02      118144  0.36621094E-05 10
     5  0.10000000E-08  0.26376015E-11  0.11901855E+07  0.75658933E+11  0.53324167E+11 -0.68469342E+10  0.95348261E+07  0.18310547E-05  0.10594299E+00  0.32670197E+20  0.15380859E-03  0.10682373E+00  0.72945848E+05  0.11901855E-02  0.10816040E+00 -0.73221518E+07 -0.11641200E+06  0.10569946E+00  0.10810913E+00  0.95348261E+07  0.18310547E-05  0.10594299E+00  0.14371590E+02      111040  0.36621094E-05 10
     6  0.12000000E-08  0.61763650E-11  0.11078259E+07  0.95579205E+11  0.67717249E+11 -0.79346022E+10  0.91763835E+07  0.36621094E-05  0.10572144E+00  0.32597748E+20  0.15380859E-03  0.10682373E+00  0.65509861E+05  0.11901855E-02  0.10816040E+00 -0.69266782E+07 -0.11641200E+06  0.10547241E+00  0.10810913E+00  0.91763835E+07  0.36621094E-05  0.10572144E+00  0.16157703E+02      109696  0.73242187E-05  9
     7  0.14000000E-08  0.63205890E-11  0.10620117E+07  0.11354431E+12  0.80664292E+11 -0.89595168E+10  0.88885058E+07  0.36621094E-05  0.10550903E+00  0.32517663E+20  0.15380859E-03  0.10682373E+00  0.54347201E+05  0.11901855E-02  0.10804321E+00 -0.67278658E+07 -0.11641200E+06  0.10526001E+00  0.10817139E+00  0.88885058E+07  0.36621094E-05  0.10550903E+00  0.17212416E+02      110272  0.73242187E-05  9
     8  0.16000000E-08  0.64453302E-11  0.98876953E+06  0.12977197E+12  0.92348416E+11 -0.99259408E+10  0.86575346E+07  0.36621094E-05  0.10531128E+00  0.32440998E+20  0.15380859E-03  0.10682373E+00  0.83712737E-01  0.10473633E-02  0.10742432E+00 -0.65498328E+07 -0.11641200E+06  0.10506226E+00  0.10817139E+00  0.86575346E+07  0.36621094E-05  0.10531128E+00  0.18233675E+02      109504  0.73242187E-05  9
     9  0.18000000E-08  0.65550201E-11  0.95214844E+06  0.14445318E+12  0.10291183E+12 -0.10841918E+11  0.84675124E+07  0.36621094E-05  0.10512085E+00  0.32361080E+20  0.15380859E-03  0.10682373E+00  0.16350150E+00  0.10473633E-02  0.10742432E+00 -0.63879912E+07 -0.11641200E+06  0.10487183E+00  0.10817139E+00  0.84675124E+07  0.36621094E-05  0.10512085E+00  0.19234773E+02      109504  0.73242187E-05  9
    10  0.20000000E-08  0.66537071E-11  0.91552734E+06  0.15780953E+12  0.11252608E+12 -0.11713569E+11  0.83104890E+07  0.36621094E-05  0.10493774E+00  0.32283759E+20  0.15380859E-03  0.10682373E+00  0.67689021E-01  0.10034180E-02  0.10735107E+00 -0.62401786E+07 -0.11641200E+06  0.10468872E+00  0.10828857E+00  0.83104890E+07  0.36621094E-05  0.10493774E+00  0.20228157E+02      107200  0.73242187E-05  9
    11  0.22000000E-08  0.67419557E-11  0.87890625E+06  0.17003340E+12  0.12133570E+12 -0.12546471E+11  0.81786828E+07  0.36621094E-05  0.10476196E+00  0.32210691E+20  0.15380859E-03  0.10682373E+00  0.19781093E+00  0.10034180E-02  0.10735107E+00 -0.61099166E+07 -0.11641200E+06  0.10452393E+00  0.10828857E+00  0.81786828E+07  0.36621094E-05  0.10476196E+00  0.21204085E+02      106816  0.73242187E-05  9
    12  0.24000000E-08  0.68245443E-11  0.87890625E+06  0.18128106E+12  0.12945706E+12 -0.13345172E+11  0.80677689E+07  0.36621094E-05  0.10458618E+00  0.32136533E+20  0.15380859E-03  0.10682373E+00  0.11058052E+00  0.10034180E-02  0.10735107E+00 -0.59849688E+07 -0.11641200E+06  0.10434448E+00  0.10828857E+00  0.80677689E+07  0.36621094E-05  0.10458618E+00  0.22188706E+02      106816  0.73242187E-05  9
    13  0.26000000E-08  0.69009745E-11  0.80566406E+06  0.19169002E+12  0.13699182E+12 -0.14113970E+11  0.79738730E+07  0.36621094E-05  0.10442505E+00  0.32063348E+20  0.15380859E-03  0.10682373E+00  0.75362126E-01  0.10473633E-02  0.10742432E+00 -0.58724060E+07 -0.11641200E+06  0.10418335E+00  0.10828857E+00  0.79738730E+07  0.36621094E-05  0.10442505E+00  0.23151765E+02      105280  0.73242187E-05  9
    14  0.28000000E-08  0.69709564E-11  0.84228516E+06  0.20137190E+12  0.14402192E+12 -0.14855998E+11  0.78942931E+07  0.36621094E-05  0.10425659E+00  0.31993726E+20  0.15380859E-03  0.10682373E+00  0.18756290E+00  0.10473633E-02  0.10742432E+00 -0.57627998E+07 -0.11641200E+06  0.10402588E+00  0.10840576E+00  0.78942931E+07  0.36621094E-05  0.10425659E+00  0.24089835E+02      104896  0.73242187E-05  9
    15  0.30000000E-08  0.70364803E-11  0.76904297E+06  0.21041611E+12  0.15061228E+12 -0.15574099E+11  0.78277284E+07  0.36621094E-05  0.10410278E+00  0.31923112E+20  0.15380859E-03  0.10682373E+00  0.12377103E+00  0.10473633E-02  0.10742432E+00 -0.56612641E+07 -0.11641200E+06  0.10386108E+00  0.10840576E+00  0.78277284E+07  0.36621094E-05  0.10410278E+00  0.25015258E+02      105472  0.73242187E-05  9
    16  0.32000000E-08  0.70943474E-11  0.80566406E+06  0.21889790E+12  0.15681731E+12 -0.16270882E+11  0.77693282E+07  0.36621094E-05  0.10394165E+00  0.31852837E+20  0.15380859E-03  0.10682373E+00  0.15343659E+04  0.11938477E-02  0.10786377E+00 -0.55661448E+07 -0.11641200E+06  0.10371460E+00  0.10840576E+00  0.77693282E+07  0.36621094E-05  0.10394165E+00  0.25945798E+02      104128  0.73242187E-05  9
    17  0.34000000E-08  0.71435651E-11  0.73242187E+06  0.22688033E+12  0.16268218E+12 -0.16948775E+11  0.77221105E+07  0.36621094E-05  0.10379517E+00  0.31782128E+20  0.15380859E-03  0.10682373E+00  0.61431467E+04  0.11938477E-02  0.10787842E+00 -0.54761172E+07 -0.11641200E+06  0.10355713E+00  0.10840576E+00  0.77221105E+07  0.36621094E-05  0.10379517E+00  0.26891975E+02      103552  0.73242187E-05  9
    18  0.36000000E-08  0.71833446E-11  0.76904297E+06  0.23441811E+12  0.16824631E+12 -0.17609086E+11  0.76825981E+07  0.36621094E-05  0.10364136E+00  0.31716760E+20  0.15380859E-03  0.10682373E+00  0.80621493E+04  0.11938477E-02  0.10787842E+00 -0.53874903E+07 -0.11641200E+06  0.10341064E+00  0.10852295E+00  0.76825981E+07  0.36621094E-05  0.10364136E+00  0.27768416E+02      102976  0.73242187E-05  9
    19  0.38000000E-08  0.72163584E-11  0.73242188E+06  0.24155707E+12  0.17354200E+12 -0.18253553E+11  0.76490766E+07  0.36621094E-05  0.10349487E+00  0.31647673E+20  0.15380859E-03  0.10682373E+00  0.68917919E+04  0.11938477E-02  0.10787842E+00 -0.53070698E+07 -0.11641200E+06  0.10326782E+00  0.10852295E+00  0.76490766E+07  0.36621094E-05  0.10349487E+00  0.28682202E+02      102976  0.73242187E-05  9
    20  0.40000000E-08  0.72429986E-11  0.73242187E+06  0.24833630E+12  0.17859732E+12 -0.18883203E+11  0.76216695E+07  0.36621094E-05  0.10334839E+00  0.31580256E+20  0.15380859E-03  0.10682373E+00  0.13937731E+05  0.13769531E-02  0.10532227E+00 -0.52282426E+07 -0.11641200E+06  0.10311768E+00  0.10852295E+00  0.76216695E+07  0.36621094E-05  0.10334839E+00  0.29550301E+02      103552  0.73242187E-05  9
    21  0.42000000E-08  0.72642332E-11  0.73242188E+06  0.25479007E+12  0.18343629E+12 -0.19499347E+11  0.76000499E+07  0.36621094E-05  0.10320190E+00  0.31511882E+20  0.15380859E-03  0.10682373E+00  0.23654201E+05  0.14208984E-02  0.10530762E+00 -0.51518690E+07 -0.11641200E+06  0.10298584E+00  0.10852295E+00  0.76000499E+07  0.36621094E-05  0.10320190E+00  0.30457436E+02      101632  0.73242187E-05  9
    22  0.44000000E-08  0.72803574E-11  0.69580078E+06  0.26094789E+12  0.18807966E+12 -0.20102940E+11  0.75815589E+07  0.36621094E-05  0.10306274E+00  0.31443954E+20  0.15380859E-03  0.10682373E+00  0.31518674E+05  0.14501953E-02  0.10524902E+00 -0.50787887E+07 -0.11641200E+06  0.10283936E+00  0.10864014E+00  0.75815589E+07  0.36621094E-05  0.10306274E+00  0.31354742E+02      102592  0.73242187E-05  9
    23  0.46000000E-08  0.72936788E-11  0.73242188E+06  0.26683491E+12  0.19254514E+12 -0.20694730E+11  0.75693936E+07  0.36621094E-05  0.10291626E+00  0.31376946E+20  0.15380859E-03  0.10682373E+00  0.38730872E+05  0.14794922E-02  0.10521973E+00 -0.50083501E+07 -0.11641200E+06  0.10270752E+00  0.10864014E+00  0.75693936E+07  0.36621094E-05  0.10291626E+00  0.32197661E+02      101632  0.73242187E-05  9
    24  0.48000000E-08  0.72993945E-11  0.69580078E+06  0.27247434E+12  0.19684870E+12 -0.21275852E+11  0.75605719E+07  0.36621094E-05  0.10277710E+00  0.31309482E+20  0.15380859E-03  0.10682373E+00  0.42026131E+05  0.15527344E-02  0.10520508E+00 -0.49396598E+07 -0.11641200E+06  0.10255737E+00  0.10864014E+00  0.75605719E+07  0.36621094E-05  0.10277710E+00  0.33088717E+02      100864  0.73242187E-05  9
    25  0.50000000E-08  0.73044306E-11  0.69580078E+06  0.27788616E+12  0.20100437E+12 -0.21846834E+11  0.75547946E+07  0.36621094E-05  0.10263794E+00  0.31241751E+20  0.15380859E-03  0.10682373E+00  0.50633491E+05  0.15527344E-02  0.10514648E+00 -0.48716598E+07 -0.11641200E+06  0.10242554E+00  0.10864014E+00  0.75547946E+07  0.36621094E-05  0.10263794E+00  0.33926017E+02      101056  0.73242187E-05  9
    26  0.52000000E-08  0.73052234E-11  0.69580078E+06  0.28308916E+12  0.20502539E+12 -0.22408145E+11  0.75522497E+07  0.36621094E-05  0.10249878E+00  0.31174631E+20  0.15380859E-03  0.10682373E+00  0.53972392E+05  0.16113281E-02  0.10514648E+00 -0.48002107E+07 -0.11641200E+06  0.10228271E+00  0.10875732E+00  0.75522497E+07  0.36621094E-05  0.10249878E+00  0.34804990E+02      100672  0.73242187E-05  9
    27  0.54000000E-08  0.73056304E-11  0.69580078E+06  0.28809859E+12  0.20892229E+12 -0.22960318E+11  0.75519385E+07  0.36621094E-05  0.10235962E+00  0.31106827E+20  0.15380859E-03  0.10682373E+00  0.62264463E+05  0.16113281E-02  0.10508789E+00 -0.47321267E+07 -0.11641200E+06  0.10215088E+00  0.10875732E+00  0.75519385E+07  0.36621094E-05  0.10235962E+00  0.35676199E+02      101056  0.73242187E-05  9
    28  0.56000000E-08  0.73034932E-11  0.69580078E+06  0.29292780E+12  0.21270413E+12 -0.23504060E+11  0.75532214E+07  0.36621094E-05  0.10222046E+00  0.31037791E+20  0.15380859E-03  0.10682373E+00  0.58540926E+05  0.16992187E-02  0.10505859E+00 -0.46784550E+07 -0.11641200E+06  0.10201904E+00  0.10875732E+00  0.75532214E+07  0.36621094E-05  0.10222046E+00  0.36516231E+02       99520  0.73242187E-05  9
    29  0.58000000E-08  0.72996265E-11  0.69580078E+06  0.29759016E+12  0.21638034E+12 -0.24039642E+11  0.75558216E+07  0.36621094E-05  0.10208130E+00  0.30970945E+20  0.15380859E-03  0.10682373E+00  0.69933532E+05  0.16699219E-02  0.10497070E+00 -0.46292205E+07 -0.11641200E+06  0.10187622E+00  0.10875732E+00  0.75558216E+07  0.36621094E-05  0.10208130E+00  0.37377831E+02      101056  0.73242187E-05  9
