it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09  0.00000000E+00  0.13673522E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.60468750E-01  0.60468750E-01  0.14233930E+06  0.11956787E-02  0.10798645E+00 -0.10214773E+08 -0.12986880E+06  0.12000000E+00  0.00000000E+00  0.10817745E+07  0.11953125E+00  0.11296875E+00  0.00000000E+00      140032  0.36621094E-05 10
     1  0.50000000E-09  0.21514628E-11  0.86425781E+06  0.51248403E+11  0.36344169E+11 -0.51803125E+10  0.11644854E+08  0.18310547E-05  0.10636780E+00  0.46558877E+20  0.15380859E-03  0.10682373E+00  0.12794526E+06  0.11956787E-02  0.10798645E+00 -0.90862389E+07 -0.12986880E+06  0.10610962E+00  0.10799194E+00  0.11644854E+08  0.18310547E-05  0.10636780E+00  0.80992579E+01      145024  0.36621094E-05 10
     2  0.10000000E-08  0.24125793E-11  0.15747070E+07  0.16009655E+12  0.11661032E+12 -0.98208491E+10  0.10037981E+08  0.18310547E-05  0.10558044E+00  0.46361937E+20  0.15380859E-03  0.10682373E+00  0.69111825E+05  0.11901855E-02  0.10839478E+00 -0.75616439E+07 -0.12986880E+06  0.10527466E+00  0.10834351E+00  0.10037981E+08  0.18310547E-05  0.10558044E+00  0.15663283E+02      134656  0.36621094E-05 10
     3  0.15000000E-08  0.61659293E-11  0.13439991E+07  0.24326585E+12  0.17773693E+12 -0.13340895E+11  0.92497982E+07  0.36621094E-05  0.10490845E+00  0.46068730E+20  0.15380859E-03  0.10682373E+00  0.28653849E+04  0.11938477E-02  0.10784912E+00 -0.69094363E+07 -0.12986880E+06  0.10460815E+00  0.10840576E+00  0.92497982E+07  0.36621094E-05  0.10490845E+00  0.21128307E+02      122176  0.73242187E-05  9
     4  0.20000000E-08  0.64081113E-11  0.11865234E+07  0.30763196E+12  0.22502728E+12 -0.16402013E+11  0.88113327E+07  0.36621094E-05  0.10431519E+00  0.45799237E+20  0.15380859E-03  0.10682373E+00  0.14113811E+05  0.12084961E-02  0.10792236E+00 -0.64260706E+07 -0.12986880E+06  0.10401489E+00  0.10852295E+00  0.88113327E+07  0.36621094E-05  0.10431519E+00  0.23705205E+02      121984  0.73242187E-05  9
     5  0.25000000E-08  0.65826829E-11  0.11132812E+07  0.36016940E+12  0.26381223E+12 -0.19160859E+11  0.85488486E+07  0.36621094E-05  0.10375854E+00  0.45548535E+20  0.15380859E-03  0.10682373E+00  0.23660868E+05  0.12084961E-02  0.10795166E+00 -0.60499030E+07 -0.12986880E+06  0.10347290E+00  0.10864014E+00  0.85488486E+07  0.36621094E-05  0.10375854E+00  0.26142079E+02      118144  0.73242187E-05  9
     6  0.30000000E-08  0.67052001E-11  0.10400391E+07  0.40490119E+12  0.29710427E+12 -0.21703226E+11  0.83890704E+07  0.36621094E-05  0.10323853E+00  0.45301408E+20  0.15380859E-03  0.10682373E+00  0.41093144E+05  0.12084961E-02  0.10799561E+00 -0.57434151E+07 -0.12986880E+06  0.10295288E+00  0.10875732E+00  0.83890704E+07  0.36621094E-05  0.10323853E+00  0.28568796E+02      118528  0.73242187E-05  9
     7  0.35000000E-08  0.67797397E-11  0.99609375E+06  0.44420622E+12  0.32665563E+12 -0.24083289E+11  0.82967912E+07  0.36621094E-05  0.10274048E+00  0.45059952E+20  0.15380859E-03  0.10682373E+00  0.52029153E+05  0.12084961E-02  0.10799561E+00 -0.54838180E+07 -0.12986880E+06  0.10245483E+00  0.10887451E+00  0.82967912E+07  0.36621094E-05  0.10274048E+00  0.30945134E+02      117760  0.73242187E-05  9
     8  0.40000000E-08  0.68181970E-11  0.98144531E+06  0.47956022E+12  0.35353873E+12 -0.26337410E+11  0.82540696E+07  0.36621094E-05  0.10224976E+00  0.44822510E+20  0.15380859E-03  0.10682373E+00  0.65447570E+05  0.17285156E-02  0.10502930E+00 -0.52557828E+07 -0.12986880E+06  0.10197144E+00  0.10887451E+00  0.82540696E+07  0.36621094E-05  0.10224976E+00  0.33274845E+02      116416  0.73242187E-05  9
     9  0.45000000E-08  0.68307215E-11  0.96679687E+06  0.51195610E+12  0.37846848E+12 -0.28491169E+11  0.82473540E+07  0.36621094E-05  0.10176636E+00  0.44583238E+20  0.15380859E-03  0.10682373E+00  0.89462592E+05  0.17871094E-02  0.10491211E+00 -0.50579977E+07 -0.12986880E+06  0.10149536E+00  0.10899170E+00  0.82473540E+07  0.36621094E-05  0.10176636E+00  0.35626144E+02      116416  0.73242187E-05  9
    10  0.50000000E-08  0.68240714E-11  0.95214844E+06  0.54209913E+12  0.40195079E+12 -0.30562705E+11  0.82672388E+07  0.36621094E-05  0.10129028E+00  0.44345331E+20  0.15380859E-03  0.10682373E+00  0.10772226E+06  0.19042969E-02  0.10485352E+00 -0.48758976E+07 -0.12986880E+06  0.10101929E+00  0.10910889E+00  0.82672388E+07  0.36621094E-05  0.10129028E+00  0.37943159E+02      116416  0.73242187E-05  9
    11  0.55000000E-08  0.68045036E-11  0.95214844E+06  0.57051139E+12  0.42435835E+12 -0.32566193E+11  0.83058529E+07  0.36621094E-05  0.10081421E+00  0.44108782E+20  0.15380859E-03  0.10682373E+00  0.12529189E+06  0.19628906E-02  0.10479492E+00 -0.47192743E+07 -0.12986880E+06  0.10053955E+00  0.10922607E+00  0.83058529E+07  0.36621094E-05  0.10081421E+00  0.40247025E+02      113728  0.73242187E-05  9
    12  0.60000000E-08  0.67758114E-11  0.96679688E+06  0.59761473E+12  0.44599224E+12 -0.34512324E+11  0.83591846E+07  0.36621094E-05  0.10033081E+00  0.43869383E+20  0.15380859E-03  0.10682373E+00  0.13937832E+06  0.20214844E-02  0.10473633E+00 -0.45801519E+07 -0.12986880E+06  0.10007080E+00  0.10922607E+00  0.83591846E+07  0.36621094E-05  0.10033081E+00  0.42556594E+02      113728  0.73242187E-05  9
    13  0.65000000E-08  0.67407053E-11  0.95214844E+06  0.62374585E+12  0.46709228E+12 -0.36409446E+11  0.84198505E+07  0.36621094E-05  0.99854736E-01  0.43634916E+20  0.15380859E-03  0.10682373E+00  0.15059844E+06  0.20800781E-02  0.10467773E+00 -0.44418371E+07 -0.12986880E+06  0.99583740E-01  0.10934326E+00  0.84198505E+07  0.36621094E-05  0.99854736E-01  0.44811387E+02      115264  0.73242187E-05  9
    14  0.70000000E-08  0.67043481E-11  0.98144531E+06  0.64917292E+12  0.48784739E+12 -0.38265612E+11  0.84879389E+07  0.36621094E-05  0.99364014E-01  0.43396186E+20  0.15380859E-03  0.10682373E+00  0.15937645E+06  0.21386719E-02  0.10461914E+00 -0.43390247E+07 -0.12986880E+06  0.99100342E-01  0.10946045E+00  0.84879389E+07  0.36621094E-05  0.99364014E-01  0.47165175E+02      114688  0.73242187E-05  9
    15  0.75000000E-08  0.66629831E-11  0.98144531E+06  0.67410272E+12  0.50840444E+12 -0.40084828E+11  0.85560644E+07  0.36621094E-05  0.98873291E-01  0.43160563E+20  0.15380859E-03  0.10682373E+00  0.16540076E+06  0.21386719E-02  0.10461914E+00 -0.43853661E+07 -0.12986880E+06  0.98609619E-01  0.10946045E+00  0.85560644E+07  0.36621094E-05  0.98873291E-01  0.49509588E+02      115840  0.73242187E-05  9
    16  0.80000000E-08  0.66244082E-11  0.98144531E+06  0.69869418E+12  0.52887414E+12 -0.41871941E+11  0.86230049E+07  0.36621094E-05  0.98382568E-01  0.42922902E+20  0.15380859E-03  0.10682373E+00  0.17414033E+06  0.21972656E-02  0.10456055E+00 -0.44332108E+07 -0.12986880E+06  0.98118896E-01  0.10957764E+00  0.86230049E+07  0.36621094E-05  0.98382568E-01  0.51924748E+02      115264  0.73242187E-05  9
    17  0.85000000E-08  0.65869512E-11  0.10107422E+07  0.72307292E+12  0.54934201E+12 -0.43632080E+11  0.86841305E+07  0.36621094E-05  0.97877197E-01  0.42688705E+20  0.15380859E-03  0.10682373E+00  0.17458819E+06  0.22851562E-02  0.10447266E+00 -0.44834108E+07 -0.12986880E+06  0.97620850E-01  0.10969482E+00  0.86841305E+07  0.36621094E-05  0.97877197E-01  0.54267513E+02      115264  0.73242187E-05  9
    18  0.90000000E-08  0.65562657E-11  0.10107422E+07  0.74732852E+12  0.56986859E+12 -0.45368199E+11  0.87393661E+07  0.36621094E-05  0.97371826E-01  0.42451700E+20  0.15380859E-03  0.10682373E+00  0.17845193E+06  0.22851562E-02  0.10447266E+00 -0.45384366E+07 -0.12986880E+06  0.97115479E-01  0.10969482E+00  0.87393661E+07  0.36621094E-05  0.97371826E-01  0.56639235E+02      117184  0.73242187E-05  9
    19  0.95000000E-08  0.65286145E-11  0.10107422E+07  0.77152425E+12  0.59049488E+12 -0.47082931E+11  0.87891016E+07  0.36621094E-05  0.96866455E-01  0.42218206E+20  0.15380859E-03  0.10682373E+00  0.17625504E+06  0.22851562E-02  0.10447266E+00 -0.45926804E+07 -0.12986880E+06  0.96602783E-01  0.10981201E+00  0.87891016E+07  0.36621094E-05  0.96866455E-01  0.59049171E+02      116800  0.73242187E-05  9
    20  0.10000000E-07  0.65040637E-11  0.10253906E+07  0.79569470E+12  0.61123991E+12 -0.48779025E+11  0.88283626E+07  0.36621094E-05  0.96353760E-01  0.41985407E+20  0.15380859E-03  0.10682373E+00  0.18531037E+06  0.24023437E-02  0.10447266E+00 -0.46392933E+07 -0.12986880E+06  0.96090088E-01  0.10992920E+00  0.88283626E+07  0.36621094E-05  0.96353760E-01  0.61453035E+02      116992  0.73242187E-05  9
    21  0.10500000E-07  0.64848528E-11  0.10400391E+07  0.81985503E+12  0.63210935E+12 -0.50458387E+11  0.88600906E+07  0.36621094E-05  0.95833740E-01  0.41750345E+20  0.15380859E-03  0.10682373E+00  0.19185358E+06  0.24023437E-02  0.10447266E+00 -0.46735823E+07 -0.12986880E+06  0.95577393E-01  0.10992920E+00  0.88600906E+07  0.36621094E-05  0.95833740E-01  0.63971512E+02      117184  0.73242187E-05  9
    22  0.11000000E-07  0.64690809E-11  0.10400391E+07  0.84401220E+12  0.65310236E+12 -0.52123266E+11  0.88823855E+07  0.36621094E-05  0.95313721E-01  0.41518803E+20  0.15380859E-03  0.10682373E+00  0.19481373E+06  0.24023437E-02  0.10447266E+00 -0.47019615E+07 -0.12986880E+06  0.95057373E-01  0.11004639E+00  0.88823855E+07  0.36621094E-05  0.95313721E-01  0.66403343E+02      117376  0.73242187E-05  9
    23  0.11500000E-07  0.64579925E-11  0.10400391E+07  0.86815952E+12  0.67420921E+12 -0.53774365E+11  0.88972857E+07  0.36621094E-05  0.94793701E-01  0.41288202E+20  0.15380859E-03  0.10682373E+00  0.19533340E+06  0.24023437E-02  0.10447266E+00 -0.47293527E+07 -0.12986880E+06  0.94530029E-01  0.11016357E+00  0.88972857E+07  0.36621094E-05  0.94793701E-01  0.68846328E+02      117376  0.73242187E-05  9
