it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09  0.11920929E-06  0.12908838E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.46875000E-03  0.60468750E-01  0.92439199E+05  0.11901855E-02  0.10827759E+00 -0.96434608E+07 -0.12260640E+06  0.12000000E+00  0.00000000E+00  0.10212806E+07  0.11953125E+00  0.11296875E+00  0.00000000E+00      130240  0.36621094E-05 10
     1  0.20000000E-09  0.19586891E-11  0.00000000E+00  0.54831401E+09  0.54728145E+09 -0.12036824E+07  0.12891916E+08  0.18310547E-05  0.10679993E+00  0.17717681E+18  0.18310547E-05  0.10679993E+00  0.92438988E+05  0.11901855E-02  0.10827759E+00 -0.96433071E+07 -0.12260640E+06  0.10673035E+00  0.10721375E+00  0.12891916E+08  0.18310547E-05  0.10679993E+00  0.29792695E+01      130240  0.36621094E-05 10
     2  0.40000000E-09  0.21442368E-11  0.10070801E+07  0.17029933E+11  0.11380209E+11 -0.27638878E+10  0.11813090E+08  0.18310547E-05  0.10659851E+00  0.41013509E+20  0.26000977E-03  0.10683472E+00  0.91378079E+05  0.11901855E-02  0.10827759E+00 -0.91380075E+07 -0.12260640E+06  0.10642639E+00  0.10775757E+00  0.11813090E+08  0.18310547E-05  0.10659851E+00  0.63389593E+01      132160  0.36621094E-05 10
     3  0.60000000E-09  0.22438272E-11  0.13549805E+07  0.47207854E+11  0.33073462E+11 -0.51020691E+10  0.10881424E+08  0.18310547E-05  0.10632751E+00  0.38699274E+20  0.15380859E-03  0.10682373E+00  0.85895512E+05  0.11901855E-02  0.10827759E+00 -0.85451444E+07 -0.12260640E+06  0.10608765E+00  0.10793335E+00  0.10881424E+08  0.18310547E-05  0.10632751E+00  0.94869495E+01      132928  0.36621094E-05 10
     4  0.80000000E-09  0.23555046E-11  0.13916016E+07  0.78998669E+11  0.56307995E+11 -0.66886417E+10  0.10261486E+08  0.18310547E-05  0.10604919E+00  0.38665354E+20  0.15380859E-03  0.10682373E+00  0.78564844E+05  0.11901855E-02  0.10827759E+00 -0.79104490E+07 -0.12260640E+06  0.10578003E+00  0.10805054E+00  0.10261486E+08  0.18310547E-05  0.10604919E+00  0.12468465E+02      127360  0.36621094E-05 10
     5  0.10000000E-08  0.24727773E-11  0.13183594E+07  0.10845795E+12  0.77835676E+11 -0.80569976E+10  0.97787900E+07  0.18310547E-05  0.10578552E+00  0.38583552E+20  0.15380859E-03  0.10682373E+00  0.71125042E+05  0.11901855E-02  0.10827759E+00 -0.74027370E+07 -0.12260640E+06  0.10550903E+00  0.10822632E+00  0.97787900E+07  0.18310547E-05  0.10578552E+00  0.15272250E+02      121024  0.36621094E-05 10
     6  0.12000000E-08  0.32780657E-11  0.12359958E+07  0.13500474E+12  0.97178582E+11 -0.93315248E+10  0.94039055E+07  0.36621094E-05  0.10553833E+00  0.38482196E+20  0.15380859E-03  0.10682373E+00  0.64233071E+05  0.11901855E-02  0.10827759E+00 -0.71094366E+07 -0.12260640E+06  0.10526001E+00  0.10822632E+00  0.94039055E+07  0.36621094E-05  0.10553833E+00  0.17844613E+02      116608  0.36621094E-05 10
     7  0.14000000E-08  0.62136967E-11  0.11718750E+07  0.15878744E+12  0.11447502E+12 -0.10526507E+11  0.91186480E+07  0.36621094E-05  0.10530396E+00  0.38388769E+20  0.15380859E-03  0.10682373E+00  0.47775823E+05  0.11901855E-02  0.10804321E+00 -0.68904614E+07 -0.12260640E+06  0.10502563E+00  0.10828857E+00  0.91186480E+07  0.36621094E-05  0.10530396E+00  0.19092594E+02      117184  0.73242187E-05  9
     8  0.16000000E-08  0.63342755E-11  0.11352539E+07  0.18017572E+12  0.13001643E+12 -0.11651216E+11  0.88892723E+07  0.36621094E-05  0.10507690E+00  0.38296906E+20  0.15380859E-03  0.10682373E+00  0.39423215E+05  0.11901855E-02  0.10804321E+00 -0.66932053E+07 -0.12260640E+06  0.10479858E+00  0.10828857E+00  0.88892723E+07  0.36621094E-05  0.10507690E+00  0.20136552E+02      115840  0.73242187E-05  9
     9  0.18000000E-08  0.64405192E-11  0.10620117E+07  0.19953478E+12  0.14408431E+12 -0.12715112E+11  0.87019543E+07  0.36621094E-05  0.10486450E+00  0.38201344E+20  0.15380859E-03  0.10682373E+00  0.32499065E+05  0.11901855E-02  0.10804321E+00 -0.65153149E+07 -0.12260640E+06  0.10459351E+00  0.10828857E+00  0.87019543E+07  0.36621094E-05  0.10486450E+00  0.21207359E+02      116416  0.73242187E-05  9
