it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09 -0.11920929E-06  0.12324098E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.46875000E-03  0.60468750E-01  0.93266228E+05  0.11901855E-02  0.10816040E+00 -0.92066746E+07 -0.11705280E+06  0.12000000E+00  0.00000000E+00  0.97502047E+06  0.11953125E+00  0.11296875E+00  0.00000000E+00      124096  0.36621094E-05 10
     1  0.10000000E-08  0.26003010E-11  0.87158203E+06  0.78627426E+11  0.55532312E+11 -0.69658242E+10  0.95685084E+07  0.18310547E-05  0.10592834E+00  0.33249573E+20  0.15380859E-03  0.10682373E+00  0.72805091E+05  0.11901855E-02  0.10816040E+00 -0.73312137E+07 -0.11705280E+06  0.10567749E+00  0.10810913E+00  0.95685084E+07  0.18310547E-05  0.10592834E+00  0.13782755E+02      111616  0.36621094E-05 10
     2  0.20000000E-08  0.66443515E-11  0.10198991E+07  0.16326562E+12  0.11658408E+12 -0.11917604E+11  0.83543695E+07  0.36621094E-05  0.10490845E+00  0.32855868E+20  0.15380859E-03  0.10682373E+00  0.33158004E+05  0.11901855E-02  0.10804321E+00 -0.62552471E+07 -0.11705280E+06  0.10465942E+00  0.10828857E+00  0.83543695E+07  0.36621094E-05  0.10490845E+00  0.19210846E+02      108544  0.73242187E-05  9
     3  0.30000000E-08  0.70261342E-11  0.84960937E+06  0.21751241E+12  0.15591124E+12 -0.15840758E+11  0.78943041E+07  0.36621094E-05  0.10405884E+00  0.32487131E+20  0.15380859E-03  0.10682373E+00  0.56432322E+04  0.11938477E-02  0.10783447E+00 -0.56695580E+07 -0.11705280E+06  0.10382080E+00  0.10840576E+00  0.78943041E+07  0.36621094E-05  0.10405884E+00  0.23488584E+02      105280  0.73242187E-05  9
     4  0.40000000E-08  0.71999489E-11  0.76904297E+06  0.25672502E+12  0.18489380E+12 -0.19203370E+11  0.77153683E+07  0.36621094E-05  0.10328979E+00  0.32138788E+20  0.15380859E-03  0.10682373E+00  0.13953456E+05  0.14208984E-02  0.10533691E+00 -0.52339873E+07 -0.11705280E+06  0.10307373E+00  0.10852295E+00  0.77153683E+07  0.36621094E-05  0.10328979E+00  0.27463277E+02      103744  0.73242187E-05  9
     5  0.50000000E-08  0.72327074E-11  0.72509766E+06  0.28743232E+12  0.20821437E+12 -0.22217205E+11  0.76755951E+07  0.36621094E-05  0.10256470E+00  0.31795456E+20  0.15380859E-03  0.10682373E+00  0.48862102E+05  0.15527344E-02  0.10514648E+00 -0.48780909E+07 -0.11705280E+06  0.10234497E+00  0.10875732E+00  0.76755951E+07  0.36621094E-05  0.10256470E+00  0.31319018E+02      103360  0.73242187E-05  9
     6  0.60000000E-08  0.72034683E-11  0.71044922E+06  0.31277219E+12  0.22807757E+12 -0.24986869E+11  0.77058458E+07  0.36621094E-05  0.10185425E+00  0.31452591E+20  0.15380859E-03  0.10682373E+00  0.72715772E+05  0.17285156E-02  0.10497070E+00 -0.45756802E+07 -0.11705280E+06  0.10164185E+00  0.10887451E+00  0.77058458E+07  0.36621094E-05  0.10185425E+00  0.35106268E+02      102400  0.73242187E-05  9
     7  0.70000000E-08  0.71549032E-11  0.71044922E+06  0.33452400E+12  0.24571722E+12 -0.27574281E+11  0.77634737E+07  0.36621094E-05  0.10114380E+00  0.31109296E+20  0.15380859E-03  0.10682373E+00  0.92161405E+05  0.18164062E-02  0.10494141E+00 -0.43105860E+07 -0.11705280E+06  0.10093872E+00  0.10899170E+00  0.77634737E+07  0.36621094E-05  0.10114380E+00  0.38916683E+02      101248  0.73242187E-05  9
     8  0.80000000E-08  0.71073693E-11  0.69580078E+06  0.35381084E+12  0.26190174E+12 -0.30018534E+11  0.78235188E+07  0.36621094E-05  0.10044800E+00  0.30762799E+20  0.15380859E-03  0.10682373E+00  0.10639644E+06  0.19042969E-02  0.10485352E+00 -0.40488644E+07 -0.11705280E+06  0.10024292E+00  0.10910889E+00  0.78235188E+07  0.36621094E-05  0.10044800E+00  0.42806170E+02      101056  0.73242187E-05  9
     9  0.90000000E-08  0.70688127E-11  0.70312500E+06  0.37131344E+12  0.27708262E+12 -0.32347068E+11  0.78720939E+07  0.36621094E-05  0.99744873E-01  0.30418133E+20  0.15380859E-03  0.10682373E+00  0.11785434E+06  0.12011719E-02  0.10215820E+00 -0.39140402E+07 -0.11705280E+06  0.99547119E-01  0.10934326E+00  0.78720939E+07  0.36621094E-05  0.99744873E-01  0.46602983E+02      100288  0.73242187E-05  9
    10  0.10000000E-07  0.70403643E-11  0.70312500E+06  0.38742373E+12  0.29150663E+12 -0.34579048E+11  0.79023970E+07  0.36621094E-05  0.99041748E-01  0.30074574E+20  0.15380859E-03  0.10682373E+00  0.12886505E+06  0.13183594E-02  0.10204102E+00 -0.39661044E+07 -0.11705280E+06  0.98843994E-01  0.10946045E+00  0.79023970E+07  0.36621094E-05  0.99041748E-01  0.50508622E+02       99904  0.73242187E-05  9
    11  0.11000000E-07  0.70267662E-11  0.70312500E+06  0.40236214E+12  0.30529778E+12 -0.36730920E+11  0.79079151E+07  0.36621094E-05  0.98338623E-01  0.29729366E+20  0.15380859E-03  0.10682373E+00  0.13812638E+06  0.13769531E-02  0.10186523E+00 -0.40010027E+07 -0.11705280E+06  0.98148193E-01  0.10957764E+00  0.79079151E+07  0.36621094E-05  0.98338623E-01  0.54405643E+02       99712  0.73242187E-05  9
    12  0.12000000E-07  0.70265377E-11  0.68847656E+06  0.41627038E+12  0.31852920E+12 -0.38812696E+11  0.78979001E+07  0.36621094E-05  0.97650146E-01  0.29384640E+20  0.15380859E-03  0.10682373E+00  0.14400847E+06  0.14355469E-02  0.10168945E+00 -0.40257103E+07 -0.11705280E+06  0.97459717E-01  0.10981201E+00  0.78979001E+07  0.36621094E-05  0.97650146E-01  0.58335557E+02      100096  0.73242187E-05  9
    13  0.13000000E-07  0.70398301E-11  0.68847656E+06  0.42922415E+12  0.33123113E+12 -0.40831893E+11  0.78705718E+07  0.36621094E-05  0.96961670E-01  0.29042663E+20  0.15380859E-03  0.10682373E+00  0.14351626E+06  0.14648438E-02  0.10154297E+00 -0.40378059E+07 -0.11705280E+06  0.96774902E-01  0.10992920E+00  0.78705718E+07  0.36621094E-05  0.96961670E-01  0.62277163E+02       97792  0.73242187E-05  9
    14  0.14000000E-07  0.70613904E-11  0.68115234E+06  0.44126729E+12  0.34341318E+12 -0.42795597E+11  0.78305028E+07  0.36621094E-05  0.96280518E-01  0.28702847E+20  0.15380859E-03  0.10682373E+00  0.14987481E+06  0.15820312E-02  0.10154297E+00 -0.40332802E+07 -0.11705280E+06  0.96097412E-01  0.11004639E+00  0.78305028E+07  0.36621094E-05  0.96280518E-01  0.66128416E+02       97984  0.73242187E-05  9
    15  0.15000000E-07  0.70896112E-11  0.66650391E+06  0.45243384E+12  0.35508163E+12 -0.44708947E+11  0.77878577E+07  0.36621094E-05  0.95614014E-01  0.28360984E+20  0.15380859E-03  0.10682373E+00  0.15058994E+06  0.15820312E-02  0.10142578E+00 -0.40135099E+07 -0.11705280E+06  0.95430908E-01  0.11028076E+00  0.77878577E+07  0.36621094E-05  0.95614014E-01  0.69882387E+02       97984  0.73242187E-05  9
    16  0.16000000E-07  0.71176573E-11  0.65917969E+06  0.46275320E+12  0.36624276E+12 -0.46576316E+11  0.77432238E+07  0.36621094E-05  0.94954834E-01  0.28021848E+20  0.15380859E-03  0.10682373E+00  0.15075674E+06  0.16992187E-02  0.10154297E+00 -0.39859660E+07 -0.11705280E+06  0.94768066E-01  0.11039795E+00  0.77432238E+07  0.36621094E-05  0.94954834E-01  0.73720980E+02       97024  0.73242187E-05  9
    17  0.17000000E-07  0.71490440E-11  0.65185547E+06  0.47226483E+12  0.37691174E+12 -0.48402430E+11  0.76977189E+07  0.36621094E-05  0.94302979E-01  0.27684155E+20  0.15380859E-03  0.10682373E+00  0.15469108E+06  0.21679687E-02  0.10470703E+00 -0.39519645E+07 -0.11705280E+06  0.94127197E-01  0.11063232E+00  0.76977189E+07  0.36621094E-05  0.94302979E-01  0.77495375E+02       97024  0.73242187E-05  9
    18  0.18000000E-07  0.71784084E-11  0.63720703E+06  0.48100483E+12  0.38710507E+12 -0.50189923E+11  0.76575540E+07  0.36621094E-05  0.93665771E-01  0.27352123E+20  0.15380859E-03  0.10682373E+00  0.16276797E+06  0.21679687E-02  0.10470703E+00 -0.39218928E+07 -0.11705280E+06  0.93493652E-01  0.11074951E+00  0.76575540E+07  0.36621094E-05  0.93665771E-01  0.81235933E+02       97216  0.73242187E-05  9
