it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09  0.00000000E+00  0.13696013E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.52968750E-01  0.97968750E-01  0.14257345E+06  0.11956787E-02  0.10798645E+00 -0.10231575E+08 -0.13008240E+06  0.12000000E+00  0.00000000E+00  0.10835538E+07  0.11953125E+00  0.11296875E+00  0.00000000E+00      140800  0.36621094E-05 10
     1  0.50000000E-09  0.21511088E-11  0.87158203E+06  0.51949531E+11  0.36867327E+11 -0.52137438E+10  0.11655163E+08  0.18310547E-05  0.10636414E+00  0.46789972E+20  0.15380859E-03  0.10682373E+00  0.12795048E+06  0.11956787E-02  0.10798645E+00 -0.90957161E+07 -0.13008240E+06  0.10610962E+00  0.10799194E+00  0.11655163E+08  0.18310547E-05  0.10636414E+00  0.80412830E+01      145408  0.36621094E-05 10
     2  0.10000000E-08  0.24131411E-11  0.15747070E+07  0.16184835E+12  0.11793496E+12 -0.98701278E+10  0.10045570E+08  0.18310547E-05  0.10557678E+00  0.46591588E+20  0.15380859E-03  0.10682373E+00  0.69071744E+05  0.11901855E-02  0.10839478E+00 -0.75673804E+07 -0.13008240E+06  0.10526733E+00  0.10834351E+00  0.10045570E+08  0.18310547E-05  0.10557678E+00  0.15671872E+02      135040  0.36621094E-05 10
     3  0.15000000E-08  0.61618269E-11  0.13513233E+07  0.24574617E+12  0.17961365E+12 -0.13404775E+11  0.92575818E+07  0.36621094E-05  0.10490112E+00  0.46297835E+20  0.15380859E-03  0.10682373E+00  0.73040990E+04  0.11938477E-02  0.10786377E+00 -0.69125723E+07 -0.13008240E+06  0.10459351E+00  0.10840576E+00  0.92575818E+07  0.36621094E-05  0.10490112E+00  0.21179044E+02      122944  0.73242187E-05  9
     4  0.20000000E-08  0.64050296E-11  0.12011719E+07  0.31068502E+12  0.22733698E+12 -0.16481461E+11  0.88202498E+07  0.36621094E-05  0.10430054E+00  0.46026185E+20  0.15380859E-03  0.10682373E+00  0.10928176E+05  0.12084961E-02  0.10790771E+00 -0.64265799E+07 -0.13008240E+06  0.10400024E+00  0.10852295E+00  0.88202498E+07  0.36621094E-05  0.10430054E+00  0.23785002E+02      121984  0.73242187E-05  9
     5  0.25000000E-08  0.65791507E-11  0.10986328E+07  0.36370814E+12  0.26649129E+12 -0.19254597E+11  0.85586481E+07  0.36621094E-05  0.10375122E+00  0.45774344E+20  0.15380859E-03  0.10682373E+00  0.21911983E+05  0.12084961E-02  0.10795166E+00 -0.60513411E+07 -0.13008240E+06  0.10345825E+00  0.10864014E+00  0.85586481E+07  0.36621094E-05  0.10375122E+00  0.26242208E+02      119296  0.73242187E-05  9
     6  0.30000000E-08  0.67006339E-11  0.10546875E+07  0.40887516E+12  0.30011708E+12 -0.21810219E+11  0.83999231E+07  0.36621094E-05  0.10322388E+00  0.45526084E+20  0.15380859E-03  0.10682373E+00  0.38626614E+05  0.12084961E-02  0.10798096E+00 -0.57427589E+07 -0.13008240E+06  0.10293823E+00  0.10875732E+00  0.83999231E+07  0.36621094E-05  0.10322388E+00  0.28709680E+02      118528  0.73242187E-05  9
     7  0.35000000E-08  0.67738545E-11  0.10107422E+07  0.44858344E+12  0.32998039E+12 -0.24202869E+11  0.83086767E+07  0.36621094E-05  0.10271851E+00  0.45283517E+20  0.15380859E-03  0.10682373E+00  0.50494615E+05  0.12084961E-02  0.10799561E+00 -0.54835819E+07 -0.13008240E+06  0.10244019E+00  0.10887451E+00  0.83086767E+07  0.36621094E-05  0.10271851E+00  0.31112088E+02      118528  0.73242187E-05  9
     8  0.40000000E-08  0.68107692E-11  0.98144531E+06  0.48432095E+12  0.35716270E+12 -0.26469218E+11  0.82674780E+07  0.36621094E-05  0.10222778E+00  0.45044986E+20  0.15380859E-03  0.10682373E+00  0.66930096E+05  0.17285156E-02  0.10502930E+00 -0.52578187E+07 -0.13008240E+06  0.10195679E+00  0.10899170E+00  0.82674780E+07  0.36621094E-05  0.10222778E+00  0.33440239E+02      117184  0.73242187E-05  9
     9  0.45000000E-08  0.68222199E-11  0.96679687E+06  0.51708965E+12  0.38238574E+12 -0.28634913E+11  0.82624287E+07  0.36621094E-05  0.10174438E+00  0.44804585E+20  0.15380859E-03  0.10682373E+00  0.89732327E+05  0.17871094E-02  0.10491211E+00 -0.50553799E+07 -0.13008240E+06  0.10147705E+00  0.10899170E+00  0.82624287E+07  0.36621094E-05  0.10174438E+00  0.35788794E+02      115840  0.73242187E-05  9
    10  0.50000000E-08  0.68146085E-11  0.96679688E+06  0.54760126E+12  0.40616029E+12 -0.30718234E+11  0.82824409E+07  0.36621094E-05  0.10126099E+00  0.44565628E+20  0.15380859E-03  0.10682373E+00  0.10927977E+06  0.19042969E-02  0.10485352E+00 -0.48785873E+07 -0.13008240E+06  0.10099365E+00  0.10910889E+00  0.82824409E+07  0.36621094E-05  0.10126099E+00  0.38097393E+02      116416  0.73242187E-05  9
    11  0.55000000E-08  0.67941179E-11  0.95214844E+06  0.57638395E+12  0.42886358E+12 -0.32733436E+11  0.83240063E+07  0.36621094E-05  0.10078491E+00  0.44327926E+20  0.15380859E-03  0.10682373E+00  0.12624805E+06  0.19628906E-02  0.10479492E+00 -0.47170490E+07 -0.13008240E+06  0.10051392E+00  0.10922607E+00  0.83240063E+07  0.36621094E-05  0.10078491E+00  0.40428554E+02      115264  0.73242187E-05  9
    12  0.60000000E-08  0.67643121E-11  0.96679687E+06  0.60386420E+12  0.45080019E+12 -0.34691233E+11  0.83772675E+07  0.36621094E-05  0.10030151E+00  0.44087546E+20  0.15380859E-03  0.10682373E+00  0.14011691E+06  0.20214844E-02  0.10473633E+00 -0.45840975E+07 -0.13008240E+06  0.10003784E+00  0.10922607E+00  0.83772675E+07  0.36621094E-05  0.10030151E+00  0.42755941E+02      114496  0.73242187E-05  9
    13  0.65000000E-08  0.67306023E-11  0.96679688E+06  0.63038119E+12  0.47221167E+12 -0.36600052E+11  0.84390441E+07  0.36621094E-05  0.99818115E-01  0.43848628E+20  0.15380859E-03  0.10682373E+00  0.15143635E+06  0.20800781E-02  0.10467773E+00 -0.44434146E+07 -0.13008240E+06  0.99554443E-01  0.10934326E+00  0.84390441E+07  0.36621094E-05  0.99818115E-01  0.45082507E+02      114688  0.73242187E-05  9
    14  0.70000000E-08  0.66921218E-11  0.98144531E+06  0.65620678E+12  0.49328977E+12 -0.38468037E+11  0.85045563E+07  0.36621094E-05  0.99327393E-01  0.43612035E+20  0.15380859E-03  0.10682373E+00  0.16055733E+06  0.21386719E-02  0.10461914E+00 -0.43527182E+07 -0.13008240E+06  0.99063721E-01  0.10946045E+00  0.85045563E+07  0.36621094E-05  0.99327393E-01  0.47486784E+02      114496  0.73242187E-05  9
    15  0.75000000E-08  0.66511026E-11  0.98144531E+06  0.68154646E+12  0.51418033E+12 -0.40299042E+11  0.85718368E+07  0.36621094E-05  0.98836670E-01  0.43375368E+20  0.15380859E-03  0.10682373E+00  0.16623213E+06  0.21972656E-02  0.10456055E+00 -0.44010789E+07 -0.13008240E+06  0.98572998E-01  0.10946045E+00  0.85718368E+07  0.36621094E-05  0.98836670E-01  0.49870777E+02      114688  0.73242187E-05  9
    16  0.80000000E-08  0.66141147E-11  0.99609375E+06  0.70655936E+12  0.53499393E+12 -0.42098135E+11  0.86353968E+07  0.36621094E-05  0.98338623E-01  0.43136525E+20  0.15380859E-03  0.10682373E+00  0.17422004E+06  0.21972656E-02  0.10456055E+00 -0.44501603E+07 -0.13008240E+06  0.98074951E-01  0.10957764E+00  0.86353968E+07  0.36621094E-05  0.98338623E-01  0.52251818E+02      116224  0.73242187E-05  9
    17  0.85000000E-08  0.65787236E-11  0.10107422E+07  0.73136988E+12  0.55581505E+12 -0.43870414E+11  0.86939610E+07  0.36621094E-05  0.97833252E-01  0.42901213E+20  0.15380859E-03  0.10682373E+00  0.17541958E+06  0.22851562E-02  0.10458984E+00 -0.45025768E+07 -0.13008240E+06  0.97569580E-01  0.10969482E+00  0.86939610E+07  0.36621094E-05  0.97833252E-01  0.54623603E+02      116800  0.73242187E-05  9
    18  0.90000000E-08  0.65505744E-11  0.10107422E+07  0.75606268E+12  0.57670030E+12 -0.45618784E+11  0.87469039E+07  0.36621094E-05  0.97327881E-01  0.42663147E+20  0.15380859E-03  0.10682373E+00  0.17802777E+06  0.22851562E-02  0.10447266E+00 -0.45577650E+07 -0.13008240E+06  0.97064209E-01  0.10969482E+00  0.87469039E+07  0.36621094E-05  0.97327881E-01  0.57032884E+02      116992  0.73242187E-05  9
    19  0.95000000E-08  0.65248929E-11  0.10253906E+07  0.78069702E+12  0.59768735E+12 -0.47345893E+11  0.87919124E+07  0.36621094E-05  0.96815186E-01  0.42428595E+20  0.15380859E-03  0.10682373E+00  0.17526296E+06  0.24023437E-02  0.10447266E+00 -0.46099593E+07 -0.13008240E+06  0.96551514E-01  0.10981201E+00  0.87919124E+07  0.36621094E-05  0.96815186E-01  0.59491580E+02      116992  0.73242187E-05  9
    20  0.10000000E-07  0.65017318E-11  0.10400391E+07  0.80530564E+12  0.61879366E+12 -0.49054527E+11  0.88272588E+07  0.36621094E-05  0.96295166E-01  0.42194761E+20  0.15380859E-03  0.10682373E+00  0.18715195E+06  0.24023437E-02  0.10447266E+00 -0.46513685E+07 -0.13008240E+06  0.96038818E-01  0.10992920E+00  0.88272588E+07  0.36621094E-05  0.96295166E-01  0.61906585E+02      117568  0.73242187E-05  9
    21  0.10500000E-07  0.64838586E-11  0.10253906E+07  0.82990087E+12  0.64002470E+12 -0.50744837E+11  0.88583050E+07  0.36621094E-05  0.95782471E-01  0.41958627E+20  0.15380859E-03  0.10682373E+00  0.19311924E+06  0.24023437E-02  0.10447266E+00 -0.46821036E+07 -0.13008240E+06  0.95518799E-01  0.10992920E+00  0.88583050E+07  0.36621094E-05  0.95782471E-01  0.64390347E+02      118720  0.73242187E-05  9
