it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09  0.00000000E+00  0.13291169E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.52968750E-01  0.97968750E-01  0.13830396E+06  0.11956787E-02  0.10798645E+00 -0.99291314E+07 -0.12623760E+06  0.12000000E+00  0.00000000E+00  0.10515275E+07  0.11953125E+00  0.11296875E+00  0.00000000E+00      135616  0.36621094E-05 10
     1  0.10000000E-08  0.24387924E-11  0.11169434E+07  0.13247936E+12  0.95767695E+11 -0.90043023E+10  0.99241684E+07  0.18310547E-05  0.10568298E+00  0.42368526E+20  0.15380859E-03  0.10682373E+00  0.69448673E+05  0.11901855E-02  0.10827759E+00 -0.74623900E+07 -0.12623760E+06  0.10539185E+00  0.10822632E+00  0.99241684E+07  0.18310547E-05  0.10568298E+00  0.15068441E+02      127360  0.36621094E-05 10
     2  0.20000000E-08  0.64720264E-11  0.11993422E+07  0.25926214E+12  0.18852477E+12 -0.15064116E+11  0.87125592E+07  0.36621094E-05  0.10448364E+00  0.41853276E+20  0.15380859E-03  0.10682373E+00  0.56044944E+04  0.11938477E-02  0.10787842E+00 -0.63926723E+07 -0.12623760E+06  0.10420532E+00  0.10840576E+00  0.87125592E+07  0.36621094E-05  0.10448364E+00  0.22224329E+02      117568  0.73242187E-05  9
     3  0.30000000E-08  0.67754029E-11  0.10034180E+07  0.34203577E+12  0.24954449E+12 -0.19924149E+11  0.82919188E+07  0.36621094E-05  0.10348022E+00  0.41395994E+20  0.15380859E-03  0.10682373E+00  0.21050678E+05  0.12084961E-02  0.10798096E+00 -0.57396509E+07 -0.12623760E+06  0.10320190E+00  0.10864014E+00  0.82919188E+07  0.36621094E-05  0.10348022E+00  0.26758334E+02      114112  0.73242187E-05  9
     4  0.40000000E-08  0.68891623E-11  0.93017578E+06  0.40455883E+12  0.29656615E+12 -0.24156436E+11  0.81545179E+07  0.36621094E-05  0.10255005E+00  0.40954777E+20  0.15380859E-03  0.10682373E+00  0.54546789E+05  0.16113281E-02  0.10508789E+00 -0.52702712E+07 -0.12623760E+06  0.10228271E+00  0.10875732E+00  0.81545179E+07  0.36621094E-05  0.10255005E+00  0.31055500E+02      112768  0.73242187E-05  9
     5  0.50000000E-08  0.68947324E-11  0.90087891E+06  0.45607488E+12  0.33628750E+12 -0.27998711E+11  0.81555759E+07  0.36621094E-05  0.10164917E+00  0.40521371E+20  0.15380859E-03  0.10682373E+00  0.98002175E+05  0.17871094E-02  0.10497070E+00 -0.48905685E+07 -0.12623760E+06  0.10139282E+00  0.10899170E+00  0.81555759E+07  0.36621094E-05  0.10164917E+00  0.35328394E+02      111808  0.73242187E-05  9
     6  0.60000000E-08  0.68541880E-11  0.88623047E+06  0.50103239E+12  0.37187738E+12 -0.31574880E+11  0.82241411E+07  0.36621094E-05  0.10076294E+00  0.40083107E+20  0.15380859E-03  0.10682373E+00  0.12269867E+06  0.19042969E-02  0.10479492E+00 -0.45866133E+07 -0.12623760E+06  0.10051392E+00  0.10910889E+00  0.82241411E+07  0.36621094E-05  0.10076294E+00  0.39605032E+02      110272  0.73242187E-05  9
     7  0.70000000E-08  0.67970967E-11  0.89355469E+06  0.54201176E+12  0.40515730E+12 -0.34957684E+11  0.83231421E+07  0.36621094E-05  0.99869385E-01  0.39650272E+20  0.15380859E-03  0.10682373E+00  0.14465923E+06  0.20214844E-02  0.10473633E+00 -0.43211812E+07 -0.12623760E+06  0.99620361E-01  0.10934326E+00  0.83231421E+07  0.36621094E-05  0.99869385E-01  0.43868756E+02      111616  0.73242187E-05  9
     8  0.80000000E-08  0.67371426E-11  0.90087891E+06  0.58059931E+12  0.43722950E+12 -0.38195300E+11  0.84281607E+07  0.36621094E-05  0.98968506E-01  0.39217599E+20  0.15380859E-03  0.10682373E+00  0.15760601E+06  0.21386719E-02  0.10461914E+00 -0.43149869E+07 -0.12623760E+06  0.98719482E-01  0.10946045E+00  0.84281607E+07  0.36621094E-05  0.98968506E-01  0.48142058E+02      112768  0.73242187E-05  9
     9  0.90000000E-08  0.66788493E-11  0.91552734E+06  0.61771476E+12  0.46871783E+12 -0.41318104E+11  0.85261079E+07  0.36621094E-05  0.98052979E-01  0.38781669E+20  0.15380859E-03  0.10682373E+00  0.16023759E+06  0.21679687E-02  0.10458984E+00 -0.43859004E+07 -0.12623760E+06  0.97811279E-01  0.10957764E+00  0.85261079E+07  0.36621094E-05  0.98052979E-01  0.52505308E+02      112000  0.73242187E-05  9
