it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09 -0.11920929E-06  0.12987551E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.60468750E-01  0.30468750E-01  0.93002824E+05  0.11901855E-02  0.10827759E+00 -0.97022626E+07 -0.12335400E+06  0.12000000E+00  0.00000000E+00  0.10275079E+07  0.11953125E+00  0.11296875E+00  0.00000000E+00      131392  0.36621094E-05 10
     1  0.20000000E-09  0.19515204E-11  0.00000000E+00  0.54978557E+09  0.54829214E+09 -0.14492296E+07  0.12966867E+08  0.18310547E-05  0.10679993E+00  0.21908845E+18  0.18310547E-05  0.10679993E+00  0.93002573E+05  0.11901855E-02  0.10827759E+00 -0.97020838E+07 -0.12335400E+06  0.10672668E+00  0.10722839E+00  0.12966867E+08  0.18310547E-05  0.10679993E+00  0.30651109E+01      131392  0.36621094E-05 10
     2  0.40000000E-09  0.21353102E-11  0.10437012E+07  0.18074213E+11  0.12108524E+11 -0.28767048E+10  0.11869365E+08  0.18310547E-05  0.10659119E+00  0.41650797E+20  0.26000977E-03  0.10683472E+00  0.91514054E+05  0.11901855E-02  0.10827759E+00 -0.91641807E+07 -0.12335400E+06  0.10641541E+00  0.10775757E+00  0.11869365E+08  0.18310547E-05  0.10659119E+00  0.63913478E+01      133696  0.36621094E-05 10
     3  0.60000000E-09  0.22414960E-11  0.13732910E+07  0.49579640E+11  0.34840149E+11 -0.52160722E+10  0.10917933E+08  0.18310547E-05  0.10631653E+00  0.39481194E+20  0.15380859E-03  0.10682373E+00  0.86118679E+05  0.11901855E-02  0.10827759E+00 -0.85735153E+07 -0.12335400E+06  0.10607300E+00  0.10793335E+00  0.10917933E+08  0.18310547E-05  0.10631653E+00  0.97792039E+01      133504  0.36621094E-05 10
     4  0.80000000E-09  0.23537595E-11  0.14282227E+07  0.82561305E+11  0.58978519E+11 -0.68194744E+10  0.10292071E+08  0.18310547E-05  0.10603088E+00  0.39444063E+20  0.15380859E-03  0.10682373E+00  0.78581082E+05  0.11901855E-02  0.10827759E+00 -0.79209569E+07 -0.12335400E+06  0.10576538E+00  0.10810913E+00  0.10292071E+08  0.18310547E-05  0.10603088E+00  0.12954277E+02      127936  0.36621094E-05 10
     5  0.10000000E-08  0.24637941E-11  0.13366699E+07  0.11306177E+12  0.81290329E+11 -0.82123486E+10  0.98076219E+07  0.18310547E-05  0.10576355E+00  0.39358636E+20  0.15380859E-03  0.10682373E+00  0.70987602E+05  0.11901855E-02  0.10827759E+00 -0.74111599E+07 -0.12335400E+06  0.10548706E+00  0.10822632E+00  0.98076219E+07  0.18310547E-05  0.10576355E+00  0.15861230E+02      121600  0.36621094E-05 10
     6  0.12000000E-08  0.29835117E-11  0.12726159E+07  0.14050712E+12  0.10130735E+12 -0.95105072E+10  0.94325500E+07  0.36621094E-05  0.10550903E+00  0.39256127E+20  0.15380859E-03  0.10682373E+00  0.63984439E+05  0.11901855E-02  0.10827759E+00 -0.71311911E+07 -0.12335400E+06  0.10523071E+00  0.10822632E+00  0.94325500E+07  0.36621094E-05  0.10550903E+00  0.18447158E+02      118144  0.36621094E-05 10
     7  0.14000000E-08  0.62021580E-11  0.11718750E+07  0.16507585E+12  0.11919324E+12 -0.10726797E+11  0.91484929E+07  0.36621094E-05  0.10527466E+00  0.39160588E+20  0.15380859E-03  0.10682373E+00  0.46925382E+05  0.11901855E-02  0.10804321E+00 -0.69093168E+07 -0.12335400E+06  0.10499634E+00  0.10828857E+00  0.91484929E+07  0.36621094E-05  0.10527466E+00  0.19793479E+02      116992  0.73242187E-05  9
     8  0.16000000E-08  0.63227484E-11  0.11352539E+07  0.18717554E+12  0.13527427E+12 -0.11868957E+11  0.89182548E+07  0.36621094E-05  0.10504761E+00  0.39067070E+20  0.15380859E-03  0.10682373E+00  0.24155478E+00  0.10034180E-02  0.10735107E+00 -0.67093162E+07 -0.12335400E+06  0.10476929E+00  0.10828857E+00  0.89182548E+07  0.36621094E-05  0.10504761E+00  0.20847293E+02      115648  0.73242187E-05  9
     9  0.18000000E-08  0.64294635E-11  0.10620117E+07  0.20716824E+12  0.14981939E+12 -0.12949992E+11  0.87316973E+07  0.36621094E-05  0.10483521E+00  0.38969719E+20  0.15380859E-03  0.10682373E+00  0.12970163E+04  0.11791992E-02  0.10777588E+00 -0.65291562E+07 -0.12335400E+06  0.10455688E+00  0.10840576E+00  0.87316973E+07  0.36621094E-05  0.10483521E+00  0.21953440E+02      115264  0.73242187E-05  9
    10  0.20000000E-08  0.65223165E-11  0.10620117E+07  0.22539682E+12  0.16309406E+12 -0.13978275E+11  0.85808721E+07  0.36621094E-05  0.10462280E+00  0.38880929E+20  0.15380859E-03  0.10682373E+00  0.25361776E+00  0.10034180E-02  0.10735107E+00 -0.63672299E+07 -0.12335400E+06  0.10435181E+00  0.10840576E+00  0.85808721E+07  0.36621094E-05  0.10462280E+00  0.23033972E+02      115072  0.73242187E-05  9
    11  0.22000000E-08  0.66075611E-11  0.98876953E+06  0.24213560E+12  0.17530499E+12 -0.14960872E+11  0.84569432E+07  0.36621094E-05  0.10442505E+00  0.38792058E+20  0.15380859E-03  0.10682373E+00  0.12938523E+05  0.11938477E-02  0.10783447E+00 -0.62197293E+07 -0.12335400E+06  0.10415405E+00  0.10840576E+00  0.84569432E+07  0.36621094E-05  0.10442505E+00  0.24107887E+02      113920  0.73242187E-05  9
    12  0.24000000E-08  0.66833296E-11  0.98876953E+06  0.25760634E+12  0.18661749E+12 -0.15904365E+11  0.83537707E+07  0.36621094E-05  0.10422729E+00  0.38703420E+20  0.15380859E-03  0.10682373E+00  0.17457915E+05  0.11938477E-02  0.10786377E+00 -0.60859729E+07 -0.12335400E+06  0.10396362E+00  0.10852295E+00  0.83537707E+07  0.36621094E-05  0.10422729E+00  0.25159192E+02      112192  0.73242187E-05  9
    13  0.26000000E-08  0.67512575E-11  0.95214844E+06  0.27199336E+12  0.19716799E+12 -0.16813933E+11  0.82676191E+07  0.36621094E-05  0.10403687E+00  0.38620654E+20  0.15380859E-03  0.10682373E+00  0.23395996E+05  0.11938477E-02  0.10787842E+00 -0.59638339E+07 -0.12335400E+06  0.10377319E+00  0.10852295E+00  0.82676191E+07  0.36621094E-05  0.10403687E+00  0.26200659E+02      112192  0.73242187E-05  9
