# File with transport data and reaction rates for an air chemistry.
# Transport data calculated using the offline BOLSIG- solver with data from the Phelps database (N2, O2), 
# Morgan for O3 ionization, and IST-Lisbon for N and O ionization.
# The reactions are from:
# Ono and Komuro 2020 (https://doi.org/10.1088/1361-6463/ab4e65),
# Panchesnyi 2013 (https://doi.org/10.1088/0022-3727/46/15/155201),
# Kossyi 1992 (https://doi.org/10.1088/0963-0252/1/3/011).

reaction_list
-----------------------
# Rotational excitation
e + N2 -> e + N2*(rot),field_table,C2 N2 Excitation 0.020 eV
e + O2 -> e + O2*(rot),field_table,C30 O2 Excitation 0.020 eV
# Vibrational excitation
e + N2 -> e + N2*(v1),field_table,C3 N2 Excitation 0.29 eV
e + N2 -> e + N2*(v1),field_table,C4 N2 Excitation 0.29 eV
e + N2 -> e + N2*(v2),field_table,C5 N2 Excitation 0.59 eV
e + N2 -> e + N2*(v3),field_table,C6 N2 Excitation 0.88 eV
e + N2 -> e + N2*(v4),field_table,C7 N2 Excitation 1.17 eV
e + N2 -> e + N2*(v5),field_table,C8 N2 Excitation 1.47 eV
e + N2 -> e + N2*(v6),field_table,C9 N2 Excitation 1.76 eV
e + N2 -> e + N2*(v7),field_table,C10 N2 Excitation 2.06 eV
e + N2 -> e + N2*(v8),field_table,C11 N2 Excitation 2.35 eV
e + O2 -> e + O2*(v1),field_table,C31 O2 Excitation 0.19 eV
e + O2 -> e + O2*(v1),field_table,C32 O2 Excitation 0.19 eV
e + O2 -> e + O2*(v2),field_table,C33 O2 Excitation 0.38 eV
e + O2 -> e + O2*(v2),field_table,C34 O2 Excitation 0.38 eV
e + O2 -> e + O2*(v3),field_table,C35 O2 Excitation 0.57 eV
e + O2 -> e + O2*(v4),field_table,C36 O2 Excitation 0.75 eV
# Electronic excitation
e + N2 -> e + N2*(A1),field_table,C12 N2 Excitation 6.17 eV
e + N2 -> e + N2*(A2),field_table,C13 N2 Excitation 7.00 eV
e + N2 -> e + N2*(B),field_table,C14 N2 Excitation 7.35 eV
e + N2 -> e + N2*(B),field_table,C15 N2 Excitation 7.36 eV
e + N2 -> e + N2*(B),field_table,C16 N2 Excitation 7.80 eV
e + N2 -> e + N2*(B),field_table,C17 N2 Excitation 8.16 eV
e + N2 -> e + N2*(a),field_table,C18 N2 Excitation 8.40 eV
e + N2 -> e + N2*(a),field_table,C19 N2 Excitation 8.55 eV
e + N2 -> e + N2*(a),field_table,C20 N2 Excitation 8.89 eV
e + N2 -> e + N2*(C),field_table,C21 N2 Excitation 11.03 eV
e + N2 -> e + N2*(E),field_table,C22 N2 Excitation 11.87 eV
e + N2 -> e + N2*(E),field_table,C23 N2 Excitation 12.25 eV
e + O2 -> e + O2*(a),field_table,C37 O2 Excitation 0.98 eV
e + O2 -> e + O2*(b),field_table,C38 O2 Excitation 1.63 eV
e + O2 -> e + O2*(A),field_table,C39 O2 Excitation 4.50 eV
# Dissociation
e + N2 -> e + N(^4S) + N(^2D),field_table,C24 N2 Excitation 13.00 eV
e + O2 -> e + O(^3P) + O(^3P),field_table,C40 O2 Excitation 6.00 eV
e + O2 -> e + O(^3P) + O(^1D),field_table,C41 O2 Excitation 8.40 eV
e + O2 -> e + O(^3P) + O(^1S),field_table,C42 O2 Excitation 9.97 eV
# Ionization
e + N2 -> e + e + N2+,field_table,C25 N2 Ionization 15.60 eV
e + N2 -> e + e + N2+,field_table,C26 N2 Ionization 18.80 eV
e + O2 -> e + e + O2+,field_table,C43 O2 Ionization 12.06 eV
e + O3 -> e + e + O3+,field_table,C45 O3 Ionization 12.43 eV
e + O(^3P) -> e + e + O+,field_table,C47 O Ionization 13.60 eV
e + N(^4S) -> e + e + N+,field_table,C49 N Ionization 14.54 eV
3.678000000000000158e-01 0.000000000000000000e+00
4.132000000000000117e-01 0.000000000000000000e+00
4.642000000000000015e-01 0.000000000000000000e+00
5.213999999999999746e-01 0.000000000000000000e+00
5.856999999999999984e-01 0.000000000000000000e+00
6.579000000000000403e-01 0.000000000000000000e+00
7.390999999999999792e-01 0.000000000000000000e+00
8.302000000000000490e-01 0.000000000000000000e+00
9.325999999999999845e-01 0.000000000000000000e+00
1.048000000000000043e+00 0.000000000000000000e+00
1.177000000000000046e+00 0.000000000000000000e+00
1.322000000000000064e+00 0.000000000000000000e+00
1.485000000000000098e+00 0.000000000000000000e+00
1.667999999999999927e+00 0.000000000000000000e+00
1.874000000000000110e+00 0.000000000000000000e+00
2.104999999999999982e+00 0.000000000000000000e+00
2.363999999999999879e+00 3.630999999999999770e-29
2.656000000000000139e+00 1.378000000000000059e-28
2.983999999999999986e+00 5.407999999999999554e-28
3.351999999999999869e+00 2.168000000000000046e-27
3.765000000000000124e+00 8.551999999999999950e-27
4.229000000000000092e+00 3.256999999999999732e-26
4.751000000000000334e+00 1.246999999999999913e-25
5.336999999999999744e+00 5.384000000000000368e-25
5.995000000000000107e+00 2.836999999999999865e-24
6.733999999999999986e+00 1.692999999999999945e-23
7.565000000000000391e+00 9.636000000000000488e-23
8.497999999999999332e+00 4.923000000000000307e-22
9.544999999999999929e+00 2.205000000000000000e-21
1.072000000000000064e+01 8.704999999999999493e-21
1.205000000000000071e+01 3.014000000000000270e-20
1.352999999999999936e+01 9.571000000000000437e-20
1.519999999999999929e+01 2.673000000000000144e-19
1.707000000000000028e+01 6.788000000000000011e-19
1.917999999999999972e+01 1.573000000000000027e-18
2.153999999999999915e+01 3.373000000000000079e-18
2.419999999999999929e+01 6.777000000000000224e-18
2.719000000000000128e+01 1.277000000000000061e-17
3.053999999999999915e+01 2.274999999999999989e-17
3.429999999999999716e+01 3.849999999999999698e-17
3.853999999999999915e+01 6.215999999999999588e-17
4.328999999999999915e+01 9.579999999999999869e-17
4.863000000000000256e+01 1.412999999999999985e-16
5.461999999999999744e+01 1.994999999999999877e-16
6.135999999999999943e+01 2.693999999999999994e-16
6.893000000000000682e+01 3.479999999999999848e-16
7.743000000000000682e+01 4.292000000000000027e-16
8.696999999999999886e+01 5.060999999999999802e-16
9.770000000000000284e+01 5.720000000000000255e-16
1.097000000000000028e+02 6.215999999999999835e-16
1.232999999999999972e+02 6.534999999999999693e-16
1.385000000000000000e+02 6.678999999999999667e-16
1.555999999999999943e+02 6.669000000000000490e-16
1.748000000000000114e+02 6.534000000000000269e-16
1.963000000000000114e+02 6.311000000000000392e-16
2.205000000000000000e+02 6.023000000000000446e-16
2.476999999999999886e+02 5.689999999999999768e-16
2.783000000000000114e+02 5.334999999999999916e-16
3.126000000000000227e+02 4.964999999999999820e-16
3.511000000000000227e+02 4.594000000000000299e-16
3.943999999999999773e+02 4.226000000000000039e-16
4.431000000000000227e+02 3.867999999999999941e-16
4.976999999999999886e+02 3.522999999999999758e-16
5.591000000000000227e+02 3.194000000000000230e-16
6.280000000000000000e+02 2.884000000000000123e-16
7.055000000000000000e+02 2.592999999999999931e-16
7.925000000000000000e+02 2.322000000000000063e-16
8.902000000000000455e+02 2.071000000000000027e-16
1.000000000000000000e+03 1.840999999999999988e-16
-----------------------


C10 N2 Excitation 2.06 eV
COMMENT: generated by bolsig_convert.py
-----------------------
1.000000000000000021e-02 0.000000000000000000e+00
1.123000000000000040e-02 0.000000000000000000e+00
1.261999999999999927e-02 0.000000000000000000e+00
1.417000000000000030e-02 0.000000000000000000e+00
1.592000000000000012e-02 0.000000000000000000e+00
1.788999999999999965e-02 0.000000000000000000e+00
2.009000000000000022e-02 0.000000000000000000e+00
2.256999999999999978e-02 0.000000000000000000e+00
2.535000000000000100e-02 0.000000000000000000e+00
2.847999999999999837e-02 0.000000000000000000e+00
3.198999999999999760e-02 0.000000000000000000e+00
3.593999999999999972e-02 0.000000000000000000e+00
4.037000000000000310e-02 0.000000000000000000e+00
4.535000000000000142e-02 0.000000000000000000e+00
5.093999999999999917e-02 0.000000000000000000e+00
5.722000000000000003e-02 0.000000000000000000e+00
6.428000000000000380e-02 0.000000000000000000e+00
7.220999999999999641e-02 0.000000000000000000e+00
8.111000000000000154e-02 0.000000000000000000e+00
9.112000000000000655e-02 0.000000000000000000e+00
1.024000000000000049e-01 0.000000000000000000e+00
1.150000000000000050e-01 0.000000000000000000e+00
1.292000000000000093e-01 0.000000000000000000e+00
1.451000000000000068e-01 0.000000000000000000e+00
1.630000000000000060e-01 0.000000000000000000e+00
1.831000000000000127e-01 0.000000000000000000e+00
2.056999999999999940e-01 0.000000000000000000e+00
2.310000000000000109e-01 0.000000000000000000e+00
2.595000000000000084e-01 0.000000000000000000e+00
2.914999999999999813e-01 0.000000000000000000e+00
3.275000000000000133e-01 0.000000000000000000e+00
3.678000000000000158e-01 0.000000000000000000e+00
4.132000000000000117e-01 0.000000000000000000e+00
4.642000000000000015e-01 0.000000000000000000e+00
5.213999999999999746e-01 0.000000000000000000e+00
5.856999999999999984e-01 0.000000000000000000e+00
6.579000000000000403e-01 0.000000000000000000e+00
7.390999999999999792e-01 0.000000000000000000e+00
8.302000000000000490e-01 0.000000000000000000e+00
9.325999999999999845e-01 0.000000000000000000e+00
1.048000000000000043e+00 0.000000000000000000e+00
1.177000000000000046e+00 0.000000000000000000e+00
1.322000000000000064e+00 0.000000000000000000e+00
1.485000000000000098e+00 0.000000000000000000e+00
1.667999999999999927e+00 0.000000000000000000e+00
1.874000000000000110e+00 0.000000000000000000e+00
2.104999999999999982e+00 0.000000000000000000e+00
2.363999999999999879e+00 7.904999999999999748e-31
2.656000000000000139e+00 2.702999999999999959e-30
2.983999999999999986e+00 9.003999999999999461e-30
3.351999999999999869e+00 3.110999999999999727e-29
3.765000000000000124e+00 1.145000000000000067e-28
4.229000000000000092e+00 4.420000000000000256e-28
4.751000000000000334e+00 1.787999999999999902e-27
5.336999999999999744e+00 8.157000000000000495e-27
5.995000000000000107e+00 4.651999999999999800e-26
6.733999999999999986e+00 3.305999999999999823e-25
7.565000000000000391e+00 2.316999999999999868e-24
8.497999999999999332e+00 1.489000000000000082e-23
9.544999999999999929e+00 8.423999999999999952e-23
1.072000000000000064e+01 4.186999999999999805e-22
1.205000000000000071e+01 1.804999999999999887e-21
1.352999999999999936e+01 7.142000000000000629e-21
1.519999999999999929e+01 2.433999999999999974e-20
1.707000000000000028e+01 7.449000000000000047e-20
1.917999999999999972e+01 2.049999999999999925e-19
2.153999999999999915e+01 5.144000000000000323e-19
2.419999999999999929e+01 1.197999999999999904e-18
2.719000000000000128e+01 2.583000000000000045e-18
3.053999999999999915e+01 5.208000000000000329e-18
3.429999999999999716e+01 9.862000000000000371e-18
3.853999999999999915e+01 1.763999999999999858e-17
4.328999999999999915e+01 2.979999999999999859e-17
4.863000000000000256e+01 4.772000000000000184e-17
5.461999999999999744e+01 7.243000000000000055e-17
6.135999999999999943e+01 1.043000000000000012e-16
6.893000000000000682e+01 1.424000000000000065e-16
7.743000000000000682e+01 1.843000000000000069e-16
8.696999999999999886e+01 2.264999999999999827e-16
9.770000000000000284e+01 2.652000000000000002e-16
1.097000000000000028e+02 2.969999999999999943e-16
1.232999999999999972e+02 3.202000000000000064e-16
1.385000000000000000e+02 3.344000000000000202e-16
1.555999999999999943e+02 3.399000000000000110e-16
1.748000000000000114e+02 3.381000000000000113e-16
1.963000000000000114e+02 3.306999999999999798e-16
2.205000000000000000e+02 3.190000000000000066e-16
2.476999999999999886e+02 3.041000000000000012e-16
2.783000000000000114e+02 2.873000000000000043e-16
3.126000000000000227e+02 2.691000000000000241e-16
3.511000000000000227e+02 2.503999999999999865e-16
3.943999999999999773e+02 2.315000000000000146e-16
4.431000000000000227e+02 2.127000000000000099e-16
4.976999999999999886e+02 1.945000000000000051e-16
5.591000000000000227e+02 1.769000000000000001e-16
6.280000000000000000e+02 1.601000000000000032e-16
7.055000000000000000e+02 1.442999999999999979e-16
7.925000000000000000e+02 1.296000000000000006e-16
8.902000000000000455e+02 1.158000000000000032e-16
1.000000000000000000e+03 1.031000000000000014e-16
-----------------------


C11 N2 Excitation 2.35 eV
COMMENT: generated by bolsig_convert.py
-----------------------
1.000000000000000021e-02 0.000000000000000000e+00
1.123000000000000040e-02 0.000000000000000000e+00
1.261999999999999927e-02 0.000000000000000000e+00
1.417000000000000030e-02 0.000000000000000000e+00
1.592000000000000012e-02 0.000000000000000000e+00
1.788999999999999965e-02 0.000000000000000000e+00
2.009000000000000022e-02 0.000000000000000000e+00
2.256999999999999978e-02 0.000000000000000000e+00
2.535000000000000100e-02 0.000000000000000000e+00
2.847999999999999837e-02 0.000000000000000000e+00
3.198999999999999760e-02 0.000000000000000000e+00
3.593999999999999972e-02 0.000000000000000000e+00
4.037000000000000310e-02 0.000000000000000000e+00
4.535000000000000142e-02 0.000000000000000000e+00
5.093999999999999917e-02 0.000000000000000000e+00
5.722000000000000003e-02 0.000000000000000000e+00
6.428000000000000380e-02 0.000000000000000000e+00
7.220999999999999641e-02 0.000000000000000000e+00
8.111000000000000154e-02 0.000000000000000000e+00
9.112000000000000655e-02 0.000000000000000000e+00
1.024000000000000049e-01 0.000000000000000000e+00
1.150000000000000050e-01 0.000000000000000000e+00
1.292000000000000093e-01 0.000000000000000000e+00
1.451000000000000068e-01 0.000000000000000000e+00
1.630000000000000060e-01 0.000000000000000000e+00
1.831000000000000127e-01 0.000000000000000000e+00
2.056999999999999940e-01 0.000000000000000000e+00
2.310000000000000109e-01 0.000000000000000000e+00
2.595000000000000084e-01 0.000000000000000000e+00
2.914999999999999813e-01 0.000000000000000000e+00
3.275000000000000133e-01 0.000000000000000000e+00
3.678000000000000158e-01 0.000000000000000000e+00
4.132000000000000117e-01 0.000000000000000000e+00
4.642000000000000015e-01 0.000000000000000000e+00
5.213999999999999746e-01 0.000000000000000000e+00
5.856999999999999984e-01 0.000000000000000000e+00
6.579000000000000403e-01 0.000000000000000000e+00
7.390999999999999792e-01 0.000000000000000000e+00
8.302000000000000490e-01 0.000000000000000000e+00
9.325999999999999845e-01 0.000000000000000000e+00
1.048000000000000043e+00 0.000000000000000000e+00
1.177000000000000046e+00 0.000000000000000000e+00
1.322000000000000064e+00 0.000000000000000000e+00
1.485000000000000098e+00 0.000000000000000000e+00
1.667999999999999927e+00 0.000000000000000000e+00
1.874000000000000110e+00 0.000000000000000000e+00
2.104999999999999982e+00 0.000000000000000000e+00
2.363999999999999879e+00 7.329000000000000009e-35
2.656000000000000139e+00 3.065000000000000038e-34
2.983999999999999986e+00 1.090000000000000047e-33
3.351999999999999869e+00 3.370000000000000113e-33
3.765000000000000124e+00 9.526999999999999930e-33
4.229000000000000092e+00 2.813999999999999992e-32
4.751000000000000334e+00 1.072000000000000049e-31
5.336999999999999744e+00 5.723000000000000246e-31
5.995000000000000107e+00 4.159999999999999926e-30
6.733999999999999986e+00 5.825000000000000009e-28
7.565000000000000391e+00 7.309999999999999679e-27
8.497999999999999332e+00 8.541000000000000383e-26
9.544999999999999929e+00 8.445000000000000885e-25
1.072000000000000064e+01 6.959000000000000684e-24
1.205000000000000071e+01 4.679999999999999974e-23
1.352999999999999936e+01 2.792999999999999975e-22
1.519999999999999929e+01 1.344000000000000050e-21
1.707000000000000028e+01 5.559999999999999809e-21
1.917999999999999972e+01 1.982999999999999868e-20
2.153999999999999915e+01 6.229999999999999783e-20
2.419999999999999929e+01 1.770000000000000019e-19
2.719000000000000128e+01 4.534000000000000295e-19
3.053999999999999915e+01 1.064000000000000078e-18
3.429999999999999716e+01 2.295999999999999955e-18
3.853999999999999915e+01 4.603000000000000082e-18
4.328999999999999915e+01 8.572000000000000302e-18
4.863000000000000256e+01 1.492999999999999990e-17
5.461999999999999744e+01 2.432999999999999919e-17
6.135999999999999943e+01 3.719999999999999927e-17
6.893000000000000682e+01 5.347000000000000283e-17
7.743000000000000682e+01 7.223000000000000470e-17
8.696999999999999886e+01 9.202000000000000185e-17
9.770000000000000284e+01 1.110000000000000041e-16
1.097000000000000028e+02 1.275000000000000010e-16
1.232999999999999972e+02 1.403000000000000069e-16
1.385000000000000000e+02 1.490999999999999970e-16
1.555999999999999943e+02 1.536999999999999880e-16
1.748000000000000114e+02 1.547999999999999960e-16
1.963000000000000114e+02 1.529999999999999963e-16
2.205000000000000000e+02 1.487999999999999971e-16
2.476999999999999886e+02 1.428999999999999900e-16
2.783000000000000114e+02 1.358000000000000077e-16
3.126000000000000227e+02 1.278999999999999927e-16
3.511000000000000227e+02 1.196000000000000107e-16
3.943999999999999773e+02 1.110000000000000041e-16
4.431000000000000227e+02 1.023000000000000057e-16
4.976999999999999886e+02 9.383000000000000070e-17
5.591000000000000227e+02 8.558000000000000222e-17
6.280000000000000000e+02 7.766000000000000123e-17
7.055000000000000000e+02 7.014000000000000426e-17
7.925000000000000000e+02 6.309000000000000557e-17
8.902000000000000455e+02 5.645999999999999694e-17
1.000000000000000000e+03 5.034000000000000177e-17
-----------------------


C12 N2 Excitation 6.17 eV
COMMENT: generated by bolsig_convert.py
-----------------------
1.000000000000000021e-02 0.000000000000000000e+00
1.123000000000000040e-02 0.000000000000000000e+00
1.261999999999999927e-02 0.000000000000000000e+00
1.417000000000000030e-02 0.000000000000000000e+00
1.592000000000000012e-02 0.000000000000000000e+00
1.788999999999999965e-02 0.000000000000000000e+00
2.009000000000000022e-02 0.000000000000000000e+00
2.256999999999999978e-02 0.000000000000000000e+00
2.535000000000000100e-02 0.000000000000000000e+00
2.847999999999999837e-02 0.000000000000000000e+00
3.198999999999999760e-02 0.000000000000000000e+00
3.593999999999999972e-02 0.000000000000000000e+00
4.037000000000000310e-02 0.000000000000000000e+00
4.535000000000000142e-02 0.000000000000000000e+00
5.093999999999999917e-02 0.000000000000000000e+00
5.722000000000000003e-02 0.000000000000000000e+00
6.428000000000000380e-02 0.000000000000000000e+00
7.220999999999999641e-02 0.000000000000000000e+00
8.111000000000000154e-02 0.000000000000000000e+00
9.112000000000000655e-02 0.000000000000000000e+00
1.024000000000000049e-01 0.000000000000000000e+00
1.150000000000000050e-01 0.000000000000000000e+00
1.292000000000000093e-01 0.000000000000000000e+00
1.451000000000000068e-01 0.000000000000000000e+00
1.630000000000000060e-01 0.000000000000000000e+00
1.831000000000000127e-01 0.000000000000000000e+00
2.056999999999999940e-01 0.000000000000000000e+00
2.310000000000000109e-01 0.000000000000000000e+00
2.595000000000000084e-01 0.000000000000000000e+00
2.914999999999999813e-01 0.000000000000000000e+00
3.275000000000000133e-01 0.000000000000000000e+00
3.678000000000000158e-01 0.000000000000000000e+00
4.132000000000000117e-01 0.000000000000000000e+00
4.642000000000000015e-01 0.000000000000000000e+00
5.213999999999999746e-01 0.000000000000000000e+00
5.856999999999999984e-01 0.000000000000000000e+00
6.579000000000000403e-01 0.000000000000000000e+00
7.390999999999999792e-01 0.000000000000000000e+00
8.302000000000000490e-01 0.000000000000000000e+00
9.325999999999999845e-01 0.000000000000000000e+00
1.048000000000000043e+00 0.000000000000000000e+00
1.177000000000000046e+00 0.000000000000000000e+00
1.322000000000000064e+00 0.000000000000000000e+00
1.485000000000000098e+00 0.000000000000000000e+00
1.667999999999999927e+00 0.000000000000000000e+00
1.874000000000000110e+00 0.000000000000000000e+00
2.104999999999999982e+00 0.000000000000000000e+00
2.363999999999999879e+00 0.000000000000000000e+00
2.656000000000000139e+00 0.000000000000000000e+00
2.983999999999999986e+00 0.000000000000000000e+00
3.351999999999999869e+00 0.000000000000000000e+00
3.765000000000000124e+00 0.000000000000000000e+00
4.229000000000000092e+00 0.000000000000000000e+00
4.751000000000000334e+00 0.000000000000000000e+00
5.336999999999999744e+00 0.000000000000000000e+00
5.995000000000000107e+00 0.000000000000000000e+00
6.733999999999999986e+00 0.000000000000000000e+00
7.565000000000000391e+00 0.000000000000000000e+00
8.497999999999999332e+00 0.000000000000000000e+00
9.544999999999999929e+00 0.000000000000000000e+00
1.072000000000000064e+01 0.000000000000000000e+00
1.205000000000000071e+01 0.000000000000000000e+00
1.352999999999999936e+01 8.200999999999999983e-28
1.519999999999999929e+01 2.483999999999999969e-26
1.707000000000000028e+01 2.990999999999999797e-25
1.917999999999999972e+01 2.785000000000000013e-24
2.153999999999999915e+01 2.014999999999999989e-23
2.419999999999999929e+01 1.193000000000000038e-22
2.719000000000000128e+01 5.796000000000000076e-22
3.053999999999999915e+01 2.397000000000000115e-21
3.429999999999999716e+01 8.536000000000000082e-21
3.853999999999999915e+01 2.682000000000000022e-20
4.328999999999999915e+01 7.478999999999999839e-20
4.863000000000000256e+01 1.881000000000000093e-19
5.461999999999999744e+01 4.300999999999999782e-19
6.135999999999999943e+01 9.008000000000000524e-19
6.893000000000000682e+01 1.740999999999999826e-18
7.743000000000000682e+01 3.109000000000000174e-18
8.696999999999999886e+01 5.170999999999999679e-18
9.770000000000000284e+01 8.054000000000000439e-18
1.097000000000000028e+02 1.184000000000000017e-17
1.232999999999999972e+02 1.656000000000000125e-17
1.385000000000000000e+02 2.221000000000000123e-17
1.555999999999999943e+02 2.873999999999999961e-17
1.748000000000000114e+02 3.613000000000000111e-17
1.963000000000000114e+02 4.434000000000000288e-17
2.205000000000000000e+02 5.329999999999999834e-17
2.476999999999999886e+02 6.295000000000000477e-17
2.783000000000000114e+02 7.318999999999999959e-17
3.126000000000000227e+02 8.389000000000000582e-17
3.511000000000000227e+02 9.489999999999999885e-17
3.943999999999999773e+02 1.059999999999999968e-16
4.431000000000000227e+02 1.170999999999999947e-16
4.976999999999999886e+02 1.278000000000000010e-16
5.591000000000000227e+02 1.380999999999999909e-16
6.280000000000000000e+02 1.476999999999999891e-16
7.055000000000000000e+02 1.564000000000000121e-16
7.925000000000000000e+02 1.640000000000000025e-16
8.902000000000000455e+02 1.705000000000000095e-16
1.000000000000000000e+03 1.756000000000000086e-16
-----------------------


C13 N2 Excitation 7.00 eV
COMMENT: generated by bolsig_convert.py
-----------------------
1.000000000000000021e-02 0.000000000000000000e+00
1.123000000000000040e-02 0.000000000000000000e+00
1.261999999999999927e-02 0.000000000000000000e+00
1.417000000000000030e-02 0.000000000000000000e+00
1.592000000000000012e-02 0.000000000000000000e+00
1.788999999999999965e-02 0.000000000000000000e+00
2.009000000000000022e-02 0.000000000000000000e+00
2.256999999999999978e-02 0.000000000000000000e+00
2.535000000000000100e-02 0.000000000000000000e+00
2.847999999999999837e-02 0.000000000000000000e+00
3.198999999999999760e-02 0.000000000000000000e+00
3.593999999999999972e-02 0.000000000000000000e+00
4.037000000000000310e-02 0.000000000000000000e+00
4.535000000000000142e-02 0.000000000000000000e+00
5.093999999999999917e-02 0.000000000000000000e+00
5.722000000000000003e-02 0.000000000000000000e+00
6.428000000000000380e-02 0.000000000000000000e+00
7.220999999999999641e-02 0.000000000000000000e+00
8.111000000000000154e-02 0.000000000000000000e+00
9.112000000000000655e-02 0.000000000000000000e+00
1.024000000000000049e-01 0.000000000000000000e+00
1.150000000000000050e-01 0.000000000000000000e+00
1.292000000000000093e-01 0.000000000000000000e+00
1.451000000000000068e-01 0.000000000000000000e+00
1.630000000000000060e-01 0.000000000000000000e+00
1.831000000000000127e-01 0.000000000000000000e+00
2.056999999999999940e-01 0.000000000000000000e+00
2.310000000000000109e-01 0.000000000000000000e+00
2.595000000000000084e-01 0.000000000000000000e+00
2.914999999999999813e-01 0.000000000000000000e+00
3.275000000000000133e-01 0.000000000000000000e+00
3.678000000000000158e-01 0.000000000000000000e+00
4.132000000000000117e-01 0.000000000000000000e+00
4.642000000000000015e-01 0.000000000000000000e+00
5.213999999999999746e-01 0.000000000000000000e+00
5.856999999999999984e-01 0.000000000000000000e+00
6.579000000000000403e-01 0.000000000000000000e+00
7.390999999999999792e-01 0.000000000000000000e+00
8.302000000000000490e-01 0.000000000000000000e+00
9.325999999999999845e-01 0.000000000000000000e+00
1.048000000000000043e+00 0.000000000000000000e+00
1.177000000000000046e+00 0.000000000000000000e+00
1.322000000000000064e+00 0.000000000000000000e+00
1.485000000000000098e+00 0.000000000000000000e+00
1.667999999999999927e+00 0.000000000000000000e+00
1.874000000000000110e+00 0.000000000000000000e+00
2.104999999999999982e+00 0.000000000000000000e+00
2.363999999999999879e+00 0.000000000000000000e+00
2.656000000000000139e+00 0.000000000000000000e+00
2.983999999999999986e+00 0.000000000000000000e+00
3.351999999999999869e+00 0.000000000000000000e+00
3.765000000000000124e+00 0.000000000000000000e+00
4.229000000000000092e+00 0.000000000000000000e+00
4.751000000000000334e+00 0.000000000000000000e+00
5.336999999999999744e+00 0.000000000000000000e+00
5.995000000000000107e+00 0.000000000000000000e+00
6.733999999999999986e+00 0.000000000000000000e+00
7.565000000000000391e+00 0.000000000000000000e+00
8.497999999999999332e+00 0.000000000000000000e+00
9.544999999999999929e+00 0.000000000000000000e+00
1.072000000000000064e+01 0.000000000000000000e+00
1.205000000000000071e+01 0.000000000000000000e+00
1.352999999999999936e+01 1.192000000000000099e-28
1.519999999999999929e+01 3.537999999999999970e-26
1.707000000000000028e+01 5.104000000000000242e-25
1.917999999999999972e+01 5.230999999999999699e-24
2.153999999999999915e+01 4.122999999999999751e-23
2.419999999999999929e+01 2.639000000000000103e-22
2.719000000000000128e+01 1.376000000000000007e-21
3.053999999999999915e+01 6.066000000000000237e-21
3.429999999999999716e+01 2.288999999999999975e-20
3.853999999999999915e+01 7.578999999999999548e-20
4.328999999999999915e+01 2.215999999999999899e-19
4.863000000000000256e+01 5.815999999999999521e-19
5.461999999999999744e+01 1.381000000000000009e-18
6.135999999999999943e+01 2.991999999999999949e-18
6.893000000000000682e+01 5.958999999999999646e-18
7.743000000000000682e+01 1.092999999999999962e-17
8.696999999999999886e+01 1.860999999999999881e-17
9.770000000000000284e+01 2.960000000000000273e-17
1.097000000000000028e+02 4.432999999999999754e-17
1.232999999999999972e+02 6.302999999999999818e-17
1.385000000000000000e+02 8.577999999999999808e-17
1.555999999999999943e+02 1.125000000000000038e-16
1.748000000000000114e+02 1.430999999999999981e-16
1.963000000000000114e+02 1.775000000000000000e-16
2.205000000000000000e+02 2.154000000000000094e-16
2.476999999999999886e+02 2.564999999999999771e-16
2.783000000000000114e+02 3.005000000000000019e-16
3.126000000000000227e+02 3.466999999999999933e-16
3.511000000000000227e+02 3.945000000000000009e-16
3.943999999999999773e+02 4.430000000000000001e-16
4.431000000000000227e+02 4.913999999999999583e-16
4.976999999999999886e+02 5.386000000000000153e-16
5.591000000000000227e+02 5.838999999999999822e-16
6.280000000000000000e+02 6.260999999999999580e-16
7.055000000000000000e+02 6.647000000000000330e-16
7.925000000000000000e+02 6.985999999999999528e-16
8.902000000000000455e+02 7.273000000000000050e-16
1.000000000000000000e+03 7.502000000000000418e-16
-----------------------


C14 N2 Excitation 7.35 eV
COMMENT: generated by bolsig_convert.py
-----------------------
1.000000000000000021e-02 0.000000000000000000e+00
1.123000000000000040e-02 0.000000000000000000e+00
1.261999999999999927e-02 0.000000000000000000e+00
1.417000000000000030e-02 0.000000000000000000e+00
1.592000000000000012e-02 0.000000000000000000e+00
1.788999999999999965e-02 0.000000000000000000e+00
2.009000000000000022e-02 0.000000000000000000e+00
2.256999999999999978e-02 0.000000000000000000e+00
2.535000000000000100e-02 0.000000000000000000e+00
2.847999999999999837e-02 0.000000000000000000e+00
3.198999999999999760e-02 0.000000000000000000e+00
3.593999999999999972e-02 0.000000000000000000e+00
4.037000000000000310e-02 0.000000000000000000e+00
4.535000000000000142e-02 0.000000000000000000e+00
5.093999999999999917e-02 0.000000000000000000e+00
5.722000000000000003e-02 0.000000000000000000e+00
6.428000000000000380e-02 0.000000000000000000e+00
7.220999999999999641e-02 0.000000000000000000e+00
8.111000000000000154e-02 0.000000000000000000e+00
9.112000000000000655e-02 0.000000000000000000e+00
1.024000000000000049e-01 0.000000000000000000e+00
1.150000000000000050e-01 0.000000000000000000e+00
1.292000000000000093e-01 0.000000000000000000e+00
1.451000000000000068e-01 0.000000000000000000e+00
1.630000000000000060e-01 0.000000000000000000e+00
