time  field
5.70114023e-10  1.50000000e+06
5.76115223e-10  1.50000000e+06
5.82116423e-10  1.50000000e+06
5.88117624e-10  1.50000000e+06
5.94118824e-10  1.50000000e+06
6.00120024e-10  1.50000000e+06
6.06121224e-10  1.50000000e+06
6.12122424e-10  1.50000000e+06
6.18123625e-10  1.50000000e+06
6.24124825e-10  1.50000000e+06
6.30126025e-10  1.50000000e+06
6.36127225e-10  1.50000000e+06
6.42128426e-10  1.50000000e+06
6.48129626e-10  1.50000000e+06
6.54130826e-10  1.50000000e+06
6.60132026e-10  1.50000000e+06
6.66133227e-10  1.50000000e+06
6.72134427e-10  1.50000000e+06
6.78135627e-10  1.50000000e+06
6.84136827e-10  1.50000000e+06
6.90138028e-10  1.50000000e+06
6.96139228e-10  1.50000000e+06
7.02140428e-10  1.50000000e+06
7.08141628e-10  1.50000000e+06
7.14142829e-10  1.50000000e+06
7.20144029e-10  1.50000000e+06
7.26145229e-10  1.50000000e+06
7.32146429e-10  1.50000000e+06
7.38147630e-10  1.50000000e+06
7.44148830e-10  1.50000000e+06
7.50150030e-10  1.50000000e+06
7.56151230e-10  1.50000000e+06
7.62152430e-10  1.50000000e+06
7.68153631e-10  1.50000000e+06
7.74154831e-10  1.50000000e+06
7.80156031e-10  1.50000000e+06
7.86157231e-10  1.50000000e+06
7.92158432e-10  1.50000000e+06
7.98159632e-10  1.50000000e+06
8.04160832e-10  1.50000000e+06
8.10162032e-10  1.50000000e+06
8.16163233e-10  1.50000000e+06
8.22164433e-10  1.50000000e+06
8.28165633e-10  1.50000000e+06
8.34166833e-10  1.50000000e+06
8.40168034e-10  1.50000000e+06
8.46169234e-10  1.50000000e+06
8.52170434e-10  1.50000000e+06
8.58171634e-10  1.50000000e+06
8.64172835e-10  1.50000000e+06
8.70174035e-10  1.50000000e+06
8.76175235e-10  1.50000000e+06
8.82176435e-10  1.50000000e+06
8.88177636e-10  1.50000000e+06
8.94178836e-10  1.50000000e+06
9.00180036e-10  1.50000000e+06
9.06181236e-10  1.50000000e+06
9.12182436e-10  1.50000000e+06
9.18183637e-10  1.50000000e+06
9.24184837e-10  1.50000000e+06
9.30186037e-10  1.50000000e+06
9.36187237e-10  1.50000000e+06
9.42188438e-10  1.50000000e+06
9.48189638e-10  1.50000000e+06
9.54190838e-10  1.50000000e+06
9.60192038e-10  1.50000000e+06
9.66193239e-10  1.50000000e+06
9.72194439e-10  1.50000000e+06
9.78195639e-10  1.50000000e+06
9.84196839e-10  1.50000000e+06
9.90198040e-10  1.50000000e+06
9.96199240e-10  1.50000000e+06
1.00220044e-09  1.50000000e+06
1.00820164e-09  1.50000000e+06
1.01420284e-09  1.50000000e+06
1.02020404e-09  1.50000000e+06
1.02620524e-09  1.50000000e+06
1.03220644e-09  1.50000000e+06
1.03820764e-09  1.50000000e+06
1.04420884e-09  1.50000000e+06
1.05021004e-09  1.50000000e+06
1.05621124e-09  1.50000000e+06
1.06221244e-09  1.50000000e+06
1.06821364e-09  1.50000000e+06
1.07421484e-09  1.50000000e+06
1.08021604e-09  1.50000000e+06
1.08621724e-09  1.50000000e+06
1.09221844e-09  1.50000000e+06
1.09821964e-09  1.50000000e+06
1.10422084e-09  1.50000000e+06
1.11022204e-09  1.50000000e+06
1.11622324e-09  1.50000000e+06
1.12222444e-09  1.50000000e+06
1.12822565e-09  1.50000000e+06
1.13422685e-09  1.50000000e+06
1.14022805e-09  1.50000000e+06
1.14622925e-09  1.50000000e+06
1.15223045e-09  1.50000000e+06
1.15823165e-09  1.50000000e+06
1.16423285e-09  1.50000000e+06
1.17023405e-09  1.50000000e+06
1.17623525e-09  1.50000000e+06
1.18223645e-09  1.50000000e+06
1.18823765e-09  1.50000000e+06
1.19423885e-09  1.50000000e+06
1.20024005e-09  1.50000000e+06
1.20624125e-09  1.50000000e+06
1.21224245e-09  1.50000000e+06
1.21824365e-09  1.50000000e+06
1.22424485e-09  1.50000000e+06
1.23024605e-09  1.50000000e+06
1.23624725e-09  1.50000000e+06
1.24224845e-09  1.50000000e+06
1.24824965e-09  1.50000000e+06
1.25425085e-09  1.50000000e+06
1.26025205e-09  1.50000000e+06
1.26625325e-09  1.50000000e+06
1.27225445e-09  1.50000000e+06
1.27825565e-09  1.50000000e+06
1.28425685e-09  1.50000000e+06
1.29025805e-09  1.50000000e+06
1.29625925e-09  1.50000000e+06
1.30226045e-09  1.50000000e+06
1.30826165e-09  1.50000000e+06
1.31426285e-09  1.50000000e+06
1.32026405e-09  1.50000000e+06
1.32626525e-09  1.50000000e+06
1.33226645e-09  1.50000000e+06
1.33826765e-09  1.50000000e+06
1.34426885e-09  1.50000000e+06
1.35027005e-09  1.50000000e+06
1.35627125e-09  1.50000000e+06
1.36227245e-09  1.50000000e+06
1.36827365e-09  1.50000000e+06
1.37427485e-09  1.50000000e+06
1.38027606e-09  1.50000000e+06
1.38627726e-09  1.50000000e+06
1.39227846e-09  1.50000000e+06
1.39827966e-09  1.50000000e+06
1.40428086e-09  1.50000000e+06
1.41028206e-09  1.50000000e+06
1.41628326e-09  1.50000000e+06
1.42228446e-09  1.50000000e+06
1.42828566e-09  1.50000000e+06
1.43428686e-09  1.50000000e+06
1.44028806e-09  1.50000000e+06
1.44628926e-09  1.50000000e+06
1.45229046e-09  1.50000000e+06
1.45829166e-09  1.50000000e+06
1.46429286e-09  1.50000000e+06
1.47029406e-09  1.50000000e+06
1.47629526e-09  1.50000000e+06
1.48229646e-09  1.50000000e+06
1.48829766e-09  1.50000000e+06
1.49429886e-09  1.50000000e+06
1.50030006e-09  1.50000000e+06
1.50630126e-09  1.50000000e+06
1.51230246e-09  1.50000000e+06
1.51830366e-09  1.50000000e+06
1.52430486e-09  1.50000000e+06
1.53030606e-09  1.50000000e+06
1.53630726e-09  1.50000000e+06
1.54230846e-09  1.50000000e+06
1.54830966e-09  1.50000000e+06
1.55431086e-09  1.50000000e+06
1.56031206e-09  1.50000000e+06
1.56631326e-09  1.50000000e+06
1.57231446e-09  1.50000000e+06
1.57831566e-09  1.50000000e+06
1.58431686e-09  1.50000000e+06
1.59031806e-09  1.50000000e+06
1.59631926e-09  1.50000000e+06
1.60232046e-09  1.50000000e+06
1.60832166e-09  1.50000000e+06
1.61432286e-09  1.50000000e+06
1.62032406e-09  1.50000000e+06
1.62632527e-09  1.50000000e+06
1.63232647e-09  1.50000000e+06
1.63832767e-09  1.50000000e+06
1.64432887e-09  1.50000000e+06
1.65033007e-09  1.50000000e+06
1.65633127e-09  1.50000000e+06
1.66233247e-09  1.50000000e+06
1.66833367e-09  1.50000000e+06
1.67433487e-09  1.50000000e+06
1.68033607e-09  1.50000000e+06
1.68633727e-09  1.50000000e+06
1.69233847e-09  1.50000000e+06
1.69833967e-09  1.50000000e+06
1.70434087e-09  1.50000000e+06
1.71034207e-09  1.50000000e+06
1.71634327e-09  1.50000000e+06
1.72234447e-09  1.50000000e+06
1.72834567e-09  1.50000000e+06
1.73434687e-09  1.50000000e+06
1.74034807e-09  1.50000000e+06
1.74634927e-09  1.50000000e+06
1.75235047e-09  1.50000000e+06
1.75835167e-09  1.50000000e+06
1.76435287e-09  1.50000000e+06
1.77035407e-09  1.50000000e+06
1.77635527e-09  1.50000000e+06
1.78235647e-09  1.50000000e+06
1.78835767e-09  1.50000000e+06
1.79435887e-09  1.50000000e+06
1.80036007e-09  1.50000000e+06
1.80636127e-09  1.50000000e+06
1.81236247e-09  1.50000000e+06
1.81836367e-09  1.50000000e+06
1.82436487e-09  1.50000000e+06
1.83036607e-09  1.50000000e+06
1.83636727e-09  1.50000000e+06
1.84236847e-09  1.50000000e+06
1.84836967e-09  1.50000000e+06
1.85437087e-09  1.50000000e+06
1.86037207e-09  1.50000000e+06
1.86637327e-09  1.50000000e+06
1.87237447e-09  1.50000000e+06
1.87837568e-09  1.50000000e+06
1.88437688e-09  1.50000000e+06
1.89037808e-09  1.50000000e+06
1.89637928e-09  1.50000000e+06
1.90238048e-09  1.50000000e+06
1.90838168e-09  1.50000000e+06
1.91438288e-09  1.50000000e+06
1.92038408e-09  1.50000000e+06
1.92638528e-09  1.50000000e+06
1.93238648e-09  1.50000000e+06
1.93838768e-09  1.50000000e+06
1.94438888e-09  1.50000000e+06
1.95039008e-09  1.50000000e+06
1.95639128e-09  1.50000000e+06
1.96239248e-09  1.50000000e+06
1.96839368e-09  1.50000000e+06
1.97439488e-09  1.50000000e+06
1.98039608e-09  1.50000000e+06
1.98639728e-09  1.50000000e+06
1.99239848e-09  1.50000000e+06
1.99839968e-09  1.50000000e+06
2.00440088e-09  1.50000000e+06
2.01040208e-09  1.50000000e+06
2.01640328e-09  1.50000000e+06
2.02240448e-09  1.50000000e+06
2.02840568e-09  1.50000000e+06
2.03440688e-09  1.50000000e+06
2.04040808e-09  1.50000000e+06
2.04640928e-09  1.50000000e+06
2.05241048e-09  1.50000000e+06
2.05841168e-09  1.50000000e+06
2.06441288e-09  1.50000000e+06
2.07041408e-09  1.50000000e+06
2.07641528e-09  1.50000000e+06
2.08241648e-09  1.50000000e+06
2.08841768e-09  1.50000000e+06
2.09441888e-09  1.50000000e+06
2.10042008e-09  1.50000000e+06
2.10642128e-09  1.50000000e+06
2.11242248e-09  1.50000000e+06
2.11842368e-09  1.50000000e+06
2.12442488e-09  1.50000000e+06
2.13042609e-09  1.50000000e+06
2.13642729e-09  1.50000000e+06
2.14242849e-09  1.50000000e+06
2.14842969e-09  1.50000000e+06
2.15443089e-09  1.50000000e+06
2.16043209e-09  1.50000000e+06
2.16643329e-09  1.50000000e+06
2.17243449e-09  1.50000000e+06
2.17843569e-09  1.50000000e+06
2.18443689e-09  1.50000000e+06
2.19043809e-09  1.50000000e+06
2.19643929e-09  1.50000000e+06
2.20244049e-09  1.50000000e+06
2.20844169e-09  1.50000000e+06
2.21444289e-09  1.50000000e+06
2.22044409e-09  1.50000000e+06
2.22644529e-09  1.50000000e+06
2.23244649e-09  1.50000000e+06
2.23844769e-09  1.50000000e+06
2.24444889e-09  1.50000000e+06
2.25045009e-09  1.50000000e+06
2.25645129e-09  1.50000000e+06
2.26245249e-09  1.50000000e+06
2.26845369e-09  1.50000000e+06
2.27445489e-09  1.50000000e+06
2.28045609e-09  1.50000000e+06
2.28645729e-09  1.50000000e+06
2.29245849e-09  1.50000000e+06
2.29845969e-09  1.50000000e+06
2.30446089e-09  1.50000000e+06
2.31046209e-09  1.50000000e+06
2.31646329e-09  1.50000000e+06
2.32246449e-09  1.50000000e+06
2.32846569e-09  1.50000000e+06
2.33446689e-09  1.50000000e+06
2.34046809e-09  1.50000000e+06
2.34646929e-09  1.50000000e+06
2.35247049e-09  1.50000000e+06
2.35847169e-09  1.50000000e+06
2.36447289e-09  1.50000000e+06
2.37047409e-09  1.50000000e+06
2.37647530e-09  1.50000000e+06
2.38247650e-09  1.50000000e+06
2.38847770e-09  1.50000000e+06
2.39447890e-09  1.50000000e+06
2.40048010e-09  1.50000000e+06
2.40648130e-09  1.50000000e+06
2.41248250e-09  1.50000000e+06
2.41848370e-09  1.50000000e+06
2.42448490e-09  1.50000000e+06
2.43048610e-09  1.50000000e+06
2.43648730e-09  1.50000000e+06
2.44248850e-09  1.50000000e+06
2.44848970e-09  1.50000000e+06
2.45449090e-09  1.50000000e+06
2.46049210e-09  1.50000000e+06
2.46649330e-09  1.50000000e+06
2.47249450e-09  1.50000000e+06
2.47849570e-09  1.50000000e+06
2.48449690e-09  1.50000000e+06
2.49049810e-09  1.50000000e+06
2.49649930e-09  1.50000000e+06
2.50250050e-09  1.50000000e+06
2.50850170e-09  1.50000000e+06
2.51450290e-09  1.50000000e+06
2.52050410e-09  1.50000000e+06
2.52650530e-09  1.50000000e+06
2.53250650e-09  1.50000000e+06
2.53850770e-09  1.50000000e+06
2.54450890e-09  1.50000000e+06
2.55051010e-09  1.50000000e+06
2.55651130e-09  1.50000000e+06
2.56251250e-09  1.50000000e+06
2.56851370e-09  1.50000000e+06
2.57451490e-09  1.50000000e+06
2.58051610e-09  1.50000000e+06
2.58651730e-09  1.50000000e+06
2.59251850e-09  1.50000000e+06
2.59851970e-09  1.50000000e+06
2.60452090e-09  1.50000000e+06
2.61052210e-09  1.50000000e+06
2.61652330e-09  1.50000000e+06
2.62252450e-09  1.50000000e+06
2.62852571e-09  1.50000000e+06
2.63452691e-09  1.50000000e+06
2.64052811e-09  1.50000000e+06
2.64652931e-09  1.50000000e+06
2.65253051e-09  1.50000000e+06
2.65853171e-09  1.50000000e+06
2.66453291e-09  1.50000000e+06
2.67053411e-09  1.50000000e+06
2.67653531e-09  1.50000000e+06
2.68253651e-09  1.50000000e+06
2.68853771e-09  1.50000000e+06
2.69453891e-09  1.50000000e+06
2.70054011e-09  1.50000000e+06
2.70654131e-09  1.50000000e+06
2.71254251e-09  1.50000000e+06
2.71854371e-09  1.50000000e+06
2.72454491e-09  1.50000000e+06
2.73054611e-09  1.50000000e+06
2.73654731e-09  1.50000000e+06
2.74254851e-09  1.50000000e+06
2.74854971e-09  1.50000000e+06
2.75455091e-09  1.50000000e+06
2.76055211e-09  1.50000000e+06
2.76655331e-09  1.50000000e+06
2.77255451e-09  1.50000000e+06
2.77855571e-09  1.50000000e+06
2.78455691e-09  1.50000000e+06
2.79055811e-09  1.50000000e+06
2.79655931e-09  1.50000000e+06
2.80256051e-09  1.50000000e+06
2.80856171e-09  1.50000000e+06
2.81456291e-09  1.50000000e+06
2.82056411e-09  1.50000000e+06
2.82656531e-09  1.50000000e+06
2.83256651e-09  1.50000000e+06
2.83856771e-09  1.50000000e+06
2.84456891e-09  1.50000000e+06
2.85057011e-09  1.50000000e+06
2.85657131e-09  1.50000000e+06
2.86257251e-09  1.50000000e+06
2.86857371e-09  1.50000000e+06
2.87457491e-09  1.50000000e+06
2.88057612e-09  1.50000000e+06
2.88657732e-09  1.50000000e+06
2.89257852e-09  1.50000000e+06
2.89857972e-09  1.50000000e+06
2.90458092e-09  1.50000000e+06
2.91058212e-09  1.50000000e+06
2.91658332e-09  1.50000000e+06
2.92258452e-09  1.50000000e+06
2.92858572e-09  1.50000000e+06
2.93458692e-09  1.50000000e+06
2.94058812e-09  1.50000000e+06
2.94658932e-09  1.50000000e+06
2.95259052e-09  1.50000000e+06
2.95859172e-09  1.50000000e+06
2.96459292e-09  1.50000000e+06
2.97059412e-09  1.50000000e+06
2.97659532e-09  1.50000000e+06
2.98259652e-09  1.50000000e+06
2.98859772e-09  1.50000000e+06
2.99459892e-09  1.50000000e+06
3.00060012e-09  1.50000000e+06
3.00660132e-09  1.50000000e+06
3.01260252e-09  1.50000000e+06
3.01860372e-09  1.50000000e+06
3.02460492e-09  1.50000000e+06
3.03060612e-09  1.50000000e+06
3.03660732e-09  1.50000000e+06
3.04260852e-09  1.50000000e+06
3.04860972e-09  1.50000000e+06
3.05461092e-09  1.50000000e+06
3.06061212e-09  1.50000000e+06
3.06661332e-09  1.50000000e+06
3.07261452e-09  1.50000000e+06
3.07861572e-09  1.50000000e+06
3.08461692e-09  1.50000000e+06
3.09061812e-09  1.50000000e+06
3.09661932e-09  1.50000000e+06
3.10262052e-09  1.50000000e+06
3.10862172e-09  1.50000000e+06
3.11462292e-09  1.50000000e+06
3.12062412e-09  1.50000000e+06
3.12662533e-09  1.50000000e+06
3.13262653e-09  1.50000000e+06
3.13862773e-09  1.50000000e+06
3.14462893e-09  1.50000000e+06
3.15063013e-09  1.50000000e+06
3.15663133e-09  1.50000000e+06
3.16263253e-09  1.50000000e+06
3.16863373e-09  1.50000000e+06
3.17463493e-09  1.50000000e+06
3.18063613e-09  1.50000000e+06
3.18663733e-09  1.50000000e+06
3.19263853e-09  1.50000000e+06
3.19863973e-09  1.50000000e+06
3.20464093e-09  1.50000000e+06
3.21064213e-09  1.50000000e+06
3.21664333e-09  1.50000000e+06
3.22264453e-09  1.50000000e+06
3.22864573e-09  1.50000000e+06
3.23464693e-09  1.50000000e+06
3.24064813e-09  1.50000000e+06
3.24664933e-09  1.50000000e+06
3.25265053e-09  1.50000000e+06
3.25865173e-09  1.50000000e+06
3.26465293e-09  1.50000000e+06
3.27065413e-09  1.50000000e+06
3.27665533e-09  1.50000000e+06
3.28265653e-09  1.50000000e+06
3.28865773e-09  1.50000000e+06
3.29465893e-09  1.50000000e+06
3.30066013e-09  1.50000000e+06
3.30666133e-09  1.50000000e+06
3.31266253e-09  1.50000000e+06
3.31866373e-09  1.50000000e+06
3.32466493e-09  1.50000000e+06
3.33066613e-09  1.50000000e+06
3.33666733e-09  1.50000000e+06
3.34266853e-09  1.50000000e+06
3.34866973e-09  1.50000000e+06
3.35467093e-09  1.50000000e+06
3.36067213e-09  1.50000000e+06
3.36667333e-09  1.50000000e+06
3.37267453e-09  1.50000000e+06
3.37867574e-09  1.50000000e+06
3.38467694e-09  1.50000000e+06
3.39067814e-09  1.50000000e+06
3.39667934e-09  1.50000000e+06
3.40268054e-09  1.50000000e+06
3.40868174e-09  1.50000000e+06
3.41468294e-09  1.50000000e+06
3.42068414e-09  1.50000000e+06
3.42668534e-09  1.50000000e+06
3.43268654e-09  1.50000000e+06
3.43868774e-09  1.50000000e+06
3.44468894e-09  1.50000000e+06
3.45069014e-09  1.50000000e+06
3.45669134e-09  1.50000000e+06
3.46269254e-09  1.50000000e+06
3.46869374e-09  1.50000000e+06
3.47469494e-09  1.50000000e+06
3.48069614e-09  1.50000000e+06
3.48669734e-09  1.50000000e+06
3.49269854e-09  1.50000000e+06
3.49869974e-09  1.50000000e+06
3.50470094e-09  1.50000000e+06
3.51070214e-09  1.50000000e+06
3.51670334e-09  1.50000000e+06
3.52270454e-09  1.50000000e+06
3.52870574e-09  1.50000000e+06
3.53470694e-09  1.50000000e+06
3.54070814e-09  1.50000000e+06
3.54670934e-09  1.50000000e+06
3.55271054e-09  1.50000000e+06
3.55871174e-09  1.50000000e+06
3.56471294e-09  1.50000000e+06
3.57071414e-09  1.50000000e+06
3.57671534e-09  1.50000000e+06
3.58271654e-09  1.50000000e+06
3.58871774e-09  1.50000000e+06
3.59471894e-09  1.50000000e+06
3.60072014e-09  1.50000000e+06
3.60672134e-09  1.50000000e+06
3.61272254e-09  1.50000000e+06
3.61872374e-09  1.50000000e+06
3.62472494e-09  1.50000000e+06
3.63072615e-09  1.50000000e+06
3.63672735e-09  1.50000000e+06
3.64272855e-09  1.50000000e+06
3.64872975e-09  1.50000000e+06
3.65473095e-09  1.50000000e+06
3.66073215e-09  1.50000000e+06
3.66673335e-09  1.50000000e+06
3.67273455e-09  1.50000000e+06
3.67873575e-09  1.50000000e+06
3.68473695e-09  1.50000000e+06
3.69073815e-09  1.50000000e+06
3.69673935e-09  1.50000000e+06
3.70274055e-09  1.50000000e+06
3.70874175e-09  1.50000000e+06
3.71474295e-09  1.50000000e+06
3.72074415e-09  1.50000000e+06
3.72674535e-09  1.50000000e+06
3.73274655e-09  1.50000000e+06
3.73874775e-09  1.50000000e+06
3.74474895e-09  1.50000000e+06
3.75075015e-09  1.50000000e+06
3.75675135e-09  1.50000000e+06
3.76275255e-09  1.50000000e+06
3.76875375e-09  1.50000000e+06
3.77475495e-09  1.50000000e+06
3.78075615e-09  1.50000000e+06
3.78675735e-09  1.50000000e+06
3.79275855e-09  1.50000000e+06
3.79875975e-09  1.50000000e+06
3.80476095e-09  1.50000000e+06
3.81076215e-09  1.50000000e+06
3.81676335e-09  1.50000000e+06
3.82276455e-09  1.50000000e+06
3.82876575e-09  1.50000000e+06
3.83476695e-09  1.50000000e+06
3.84076815e-09  1.50000000e+06
3.84676935e-09  1.50000000e+06
3.85277055e-09  1.50000000e+06
3.85877175e-09  1.50000000e+06
3.86477295e-09  1.50000000e+06
3.87077415e-09  1.50000000e+06
3.87677536e-09  1.50000000e+06
3.88277656e-09  1.50000000e+06
3.88877776e-09  1.50000000e+06
3.89477896e-09  1.50000000e+06
3.90078016e-09  1.50000000e+06
3.90678136e-09  1.50000000e+06
3.91278256e-09  1.50000000e+06
3.91878376e-09  1.50000000e+06
3.92478496e-09  1.50000000e+06
3.93078616e-09  1.50000000e+06
3.93678736e-09  1.50000000e+06
3.94278856e-09  1.50000000e+06
3.94878976e-09  1.50000000e+06
3.95479096e-09  1.50000000e+06
3.96079216e-09  1.50000000e+06
3.96679336e-09  1.50000000e+06
3.97279456e-09  1.50000000e+06
3.97879576e-09  1.50000000e+06
3.98479696e-09  1.50000000e+06
3.99079816e-09  1.50000000e+06
3.99679936e-09  1.50000000e+06
4.00280056e-09  1.50000000e+06
4.00880176e-09  1.50000000e+06
4.01480296e-09  1.50000000e+06
4.02080416e-09  1.50000000e+06
4.02680536e-09  1.50000000e+06
4.03280656e-09  1.50000000e+06
4.03880776e-09  1.50000000e+06
4.04480896e-09  1.50000000e+06
4.05081016e-09  1.50000000e+06
4.05681136e-09  1.50000000e+06
4.06281256e-09  1.50000000e+06
4.06881376e-09  1.50000000e+06
4.07481496e-09  1.50000000e+06
4.08081616e-09  1.50000000e+06
4.08681736e-09  1.50000000e+06
4.09281856e-09  1.50000000e+06
4.09881976e-09  1.50000000e+06
4.10482096e-09  1.50000000e+06
4.11082216e-09  1.50000000e+06
4.11682336e-09  1.50000000e+06
4.12282456e-09  1.50000000e+06
4.12882577e-09  1.50000000e+06
4.13482697e-09  1.50000000e+06
4.14082817e-09  1.50000000e+06
4.14682937e-09  1.50000000e+06
4.15283057e-09  1.50000000e+06
4.15883177e-09  1.50000000e+06
4.16483297e-09  1.50000000e+06
4.17083417e-09  1.50000000e+06
4.17683537e-09  1.50000000e+06
4.18283657e-09  1.50000000e+06
4.18883777e-09  1.50000000e+06
4.19483897e-09  1.50000000e+06
4.20084017e-09  1.50000000e+06
4.20684137e-09  1.50000000e+06
4.21284257e-09  1.50000000e+06
4.21884377e-09  1.50000000e+06
4.22484497e-09  1.50000000e+06
4.23084617e-09  1.50000000e+06
4.23684737e-09  1.50000000e+06
4.24284857e-09  1.50000000e+06
4.24884977e-09  1.50000000e+06
4.25485097e-09  1.50000000e+06
4.26085217e-09  1.50000000e+06
4.26685337e-09  1.50000000e+06
4.27285457e-09  1.50000000e+06
4.27885577e-09  1.50000000e+06
4.28485697e-09  1.50000000e+06
4.29085817e-09  1.50000000e+06
4.29685937e-09  1.50000000e+06
4.30286057e-09  1.50000000e+06
4.30886177e-09  1.50000000e+06
4.31486297e-09  1.50000000e+06
4.32086417e-09  1.50000000e+06
4.32686537e-09  1.50000000e+06
4.33286657e-09  1.50000000e+06
4.33886777e-09  1.50000000e+06
4.34486897e-09  1.50000000e+06
4.35087017e-09  1.50000000e+06
4.35687137e-09  1.50000000e+06
4.36287257e-09  1.50000000e+06
4.36887377e-09  1.50000000e+06
4.37487497e-09  1.50000000e+06
4.38087618e-09  1.50000000e+06
4.38687738e-09  1.50000000e+06
4.39287858e-09  1.50000000e+06
4.39887978e-09  1.50000000e+06
4.40488098e-09  1.50000000e+06
4.41088218e-09  1.50000000e+06
4.41688338e-09  1.50000000e+06
4.42288458e-09  1.50000000e+06
4.42888578e-09  1.50000000e+06
4.43488698e-09  1.50000000e+06
4.44088818e-09  1.50000000e+06
4.44688938e-09  1.50000000e+06
4.45289058e-09  1.50000000e+06
4.45889178e-09  1.50000000e+06
4.46489298e-09  1.50000000e+06
4.47089418e-09  1.50000000e+06
4.47689538e-09  1.50000000e+06
4.48289658e-09  1.50000000e+06
4.48889778e-09  1.50000000e+06
4.49489898e-09  1.50000000e+06
4.50090018e-09  1.50000000e+06
4.50690138e-09  1.50000000e+06
4.51290258e-09  1.50000000e+06
4.51890378e-09  1.50000000e+06
4.52490498e-09  1.50000000e+06
4.53090618e-09  1.50000000e+06
4.53690738e-09  1.50000000e+06
4.54290858e-09  1.50000000e+06
4.54890978e-09  1.50000000e+06
4.55491098e-09  1.50000000e+06
4.56091218e-09  1.50000000e+06
4.56691338e-09  1.50000000e+06
4.57291458e-09  1.50000000e+06
4.57891578e-09  1.50000000e+06
4.58491698e-09  1.50000000e+06
4.59091818e-09  1.50000000e+06
4.59691938e-09  1.50000000e+06
4.60292058e-09  1.50000000e+06
4.60892178e-09  1.50000000e+06
4.61492298e-09  1.50000000e+06
4.62092418e-09  1.50000000e+06
4.62692539e-09  1.50000000e+06
4.63292659e-09  1.50000000e+06
4.63892779e-09  1.50000000e+06
4.64492899e-09  1.50000000e+06
4.65093019e-09  1.50000000e+06
4.65693139e-09  1.50000000e+06
4.66293259e-09  1.50000000e+06
4.66893379e-09  1.50000000e+06
4.67493499e-09  1.50000000e+06
4.68093619e-09  1.50000000e+06
4.68693739e-09  1.50000000e+06
4.69293859e-09  1.50000000e+06
4.69893979e-09  1.50000000e+06
4.70494099e-09  1.50000000e+06
4.71094219e-09  1.50000000e+06
4.71694339e-09  1.50000000e+06
4.72294459e-09  1.50000000e+06
4.72894579e-09  1.50000000e+06
4.73494699e-09  1.50000000e+06
4.74094819e-09  1.50000000e+06
4.74694939e-09  1.50000000e+06
4.75295059e-09  1.50000000e+06
4.75895179e-09  1.50000000e+06
4.76495299e-09  1.50000000e+06
4.77095419e-09  1.50000000e+06
4.77695539e-09  1.50000000e+06
4.78295659e-09  1.50000000e+06
4.78895779e-09  1.50000000e+06
4.79495899e-09  1.50000000e+06
4.80096019e-09  1.50000000e+06
4.80696139e-09  1.50000000e+06
4.81296259e-09  1.50000000e+06
4.81896379e-09  1.50000000e+06
4.82496499e-09  1.50000000e+06
4.83096619e-09  1.50000000e+06
4.83696739e-09  1.50000000e+06
4.84296859e-09  1.50000000e+06
4.84896979e-09  1.50000000e+06
4.85497099e-09  1.50000000e+06
4.86097219e-09  1.50000000e+06
4.86697339e-09  1.50000000e+06
4.87297459e-09  1.50000000e+06
4.87897580e-09  1.50000000e+06
4.88497700e-09  1.50000000e+06
4.89097820e-09  1.50000000e+06
4.89697940e-09  1.50000000e+06
4.90298060e-09  1.50000000e+06
4.90898180e-09  1.50000000e+06
4.91498300e-09  1.50000000e+06
4.92098420e-09  1.50000000e+06
4.92698540e-09  1.50000000e+06
4.93298660e-09  1.50000000e+06
4.93898780e-09  1.50000000e+06
4.94498900e-09  1.50000000e+06
4.95099020e-09  1.50000000e+06
4.95699140e-09  1.50000000e+06
4.96299260e-09  1.50000000e+06
4.96899380e-09  1.50000000e+06
4.97499500e-09  1.50000000e+06
4.98099620e-09  1.50000000e+06
4.98699740e-09  1.50000000e+06
4.99299860e-09  1.50000000e+06
4.99899980e-09  1.50000000e+06
5.00500100e-09  1.50000000e+06
5.01100220e-09  1.50000000e+06
5.01700340e-09  1.50000000e+06
5.02300460e-09  1.50000000e+06
5.02900580e-09  1.50000000e+06
5.03500700e-09  1.50000000e+06
5.04100820e-09  1.50000000e+06
5.04700940e-09  1.50000000e+06
5.05301060e-09  1.50000000e+06
5.05901180e-09  1.50000000e+06
5.06501300e-09  1.50000000e+06
5.07101420e-09  1.50000000e+06
5.07701540e-09  1.50000000e+06
5.08301660e-09  1.50000000e+06
5.08901780e-09  1.50000000e+06
5.09501900e-09  1.50000000e+06
5.10102020e-09  1.50000000e+06
5.10702140e-09  1.50000000e+06
5.11302260e-09  1.50000000e+06
5.11902380e-09  1.50000000e+06
5.12502501e-09  1.50000000e+06
5.13102621e-09  1.50000000e+06
5.13702741e-09  1.50000000e+06
5.14302861e-09  1.50000000e+06
5.14902981e-09  1.50000000e+06
5.15503101e-09  1.50000000e+06
5.16103221e-09  1.50000000e+06
5.16703341e-09  1.50000000e+06
5.17303461e-09  1.50000000e+06
5.17903581e-09  1.50000000e+06
5.18503701e-09  1.50000000e+06
5.19103821e-09  1.50000000e+06
5.19703941e-09  1.50000000e+06
5.20304061e-09  1.50000000e+06
5.20904181e-09  1.50000000e+06
5.21504301e-09  1.50000000e+06
5.22104421e-09  1.50000000e+06
5.22704541e-09  1.50000000e+06
