it time dt v sum(n_e) sum(n_i) sum(charge) max(E) x y max(n_e) x y max(E_r) x y min(E_r) voltage ne_zmin ne_zmax max(Etip) x y wc_time n_cells min(dx) highest(lvl) 
     0  0.00000000E+00  0.10000000E-13  0.00000000E+00  0.54286141E+09  0.54286141E+09 -0.11920929E-06  0.16424929E+08  0.18310547E-05  0.10679993E+00  0.10000000E+12  0.10546875E+00  0.97968750E-01  0.17101899E+06  0.11956787E-02  0.10798645E+00 -0.12270133E+08 -0.15600000E+06  0.12000000E+00  0.00000000E+00  0.12994409E+07  0.11953125E+00  0.11296875E+00  0.00000000E+00      153472  0.36621094E-05 10
     1  0.20000000E-09  0.18599778E-11  0.62255859E+06  0.15276351E+11  0.10788778E+11 -0.19788991E+10  0.15130271E+08  0.18310547E-05  0.10667542E+00  0.90569549E+20  0.17761230E-03  0.10681458E+00  0.16997806E+06  0.11956787E-02  0.10798645E+00 -0.12057516E+08 -0.15600000E+06  0.10651062E+00  0.10778503E+00  0.15130271E+08  0.18310547E-05  0.10667542E+00  0.39469017E+01      154240  0.36621094E-05 10
     2  0.40000000E-09  0.20027960E-11  0.24719238E+07  0.13921122E+12  0.10391200E+12 -0.78815635E+10  0.13414363E+08  0.18310547E-05  0.10618103E+00  0.83052544E+20  0.15380859E-03  0.10682373E+00  0.13517392E+06  0.11956787E-02  0.10798645E+00 -0.12755003E+08 -0.15600000E+06  0.10581665E+00  0.10816772E+00  0.13414363E+08  0.18310547E-05  0.10618103E+00  0.82220791E+01      163840  0.36621094E-05 10
     3  0.60000000E-09  0.21357246E-11  0.26000977E+07  0.27947529E+12  0.21035084E+12 -0.11372956E+11  0.12149123E+08  0.18310547E-05  0.10566101E+00  0.82856943E+20  0.15380859E-03  0.10682373E+00  0.84319267E+05  0.11901855E-02  0.10862915E+00 -0.91290891E+07 -0.15600000E+06  0.10526001E+00  0.10851929E+00  0.12149123E+08  0.18310547E-05  0.10566101E+00  0.12292155E+02      160000  0.36621094E-05 10
     4  0.80000000E-09  0.22350037E-11  0.23620605E+07  0.40337701E+12  0.30391902E+12 -0.14381196E+11  0.11337713E+08  0.18310547E-05  0.10518860E+00  0.82604236E+20  0.15380859E-03  0.10682373E+00  0.73918291E+05  0.11901855E-02  0.10862915E+00 -0.84852742E+07 -0.15600000E+06  0.10477661E+00  0.10864014E+00  0.11337713E+08  0.18310547E-05  0.10518860E+00  0.16130415E+02      151552  0.36621094E-05 10
     5  0.10000000E-08  0.24693544E-11  0.21789551E+07  0.51084817E+12  0.38477296E+12 -0.17132813E+11  0.10801616E+08  0.18310547E-05  0.10475281E+00  0.82368356E+20  0.15380859E-03  0.10682373E+00  0.37399289E+05  0.12084961E-02  0.10790771E+00 -0.79587728E+07 -0.15600000E+06  0.10434448E+00  0.10875732E+00  0.10801616E+08  0.18310547E-05  0.10475281E+00  0.19686574E+02      142912  0.36621094E-05 10
     6  0.12000000E-08  0.56955611E-11  0.20416465E+07  0.60535838E+12  0.45574158E+12 -0.19688776E+11  0.10434873E+08  0.36621094E-05  0.10434448E+00  0.82159911E+20  0.15380859E-03  0.10682373E+00  0.59275691E+05  0.12084961E-02  0.10793701E+00 -0.75240640E+07 -0.15600000E+06  0.10394165E+00  0.10887451E+00  0.10434873E+08  0.36621094E-05  0.10434448E+00  0.22248967E+02      137920  0.73242187E-05  9
     7  0.14000000E-08  0.58164746E-11  0.19042969E+07  0.69006235E+12  0.51932428E+12 -0.22087369E+11  0.10168925E+08  0.36621094E-05  0.10396362E+00  0.81964415E+20  0.15380859E-03  0.10682373E+00  0.92822541E+05  0.12084961E-02  0.10798096E+00 -0.71576175E+07 -0.15600000E+06  0.10356079E+00  0.10899170E+00  0.10168925E+08  0.36621094E-05  0.10396362E+00  0.23738089E+02      137728  0.73242187E-05  9
     8  0.16000000E-08  0.59139054E-11  0.18676758E+07  0.76727662E+12  0.57732610E+12 -0.24359657E+11  0.99737463E+07  0.36621094E-05  0.10359009E+00  0.81777051E+20  0.15380859E-03  0.10682373E+00  0.12924657E+06  0.12084961E-02  0.10799561E+00 -0.68432814E+07 -0.15600000E+06  0.10318726E+00  0.10910889E+00  0.99737463E+07  0.36621094E-05  0.10359009E+00  0.25191040E+02      136192  0.73242187E-05  9
     9  0.18000000E-08  0.59887950E-11  0.17944336E+07  0.83863015E+12  0.63101005E+12 -0.26528156E+11  0.98292501E+07  0.36621094E-05  0.10323120E+00  0.81598225E+20  0.15380859E-03  0.10682373E+00  0.15098110E+06  0.12084961E-02  0.10799561E+00 -0.65670645E+07 -0.15600000E+06  0.10283569E+00  0.10910889E+00  0.98292501E+07  0.36621094E-05  0.10323120E+00  0.26637271E+02      134656  0.73242187E-05  9
    10  0.20000000E-08  0.60472422E-11  0.17211914E+07  0.90538553E+12  0.68134583E+12 -0.28610689E+11  0.97246617E+07  0.36621094E-05  0.10288696E+00  0.81420056E+20  0.15380859E-03  0.10682373E+00  0.15832094E+06  0.12084961E-02  0.10801025E+00 -0.63251114E+07 -0.15600000E+06  0.10248413E+00  0.10922607E+00  0.97246617E+07  0.36621094E-05  0.10288696E+00  0.28076773E+02      135040  0.73242187E-05  9
    11  0.22000000E-08  0.60884138E-11  0.17211914E+07  0.96848659E+12  0.72905368E+12 -0.30621295E+11  0.96488576E+07  0.36621094E-05  0.10254272E+00  0.81252417E+20  0.15380859E-03  0.10682373E+00  0.16184877E+06  0.12084961E-02  0.10801025E+00 -0.61083798E+07 -0.15600000E+06  0.10214722E+00  0.10934326E+00  0.96488576E+07  0.36621094E-05  0.10254272E+00  0.29520793E+02      135424  0.73242187E-05  9
    12  0.24000000E-08  0.61198370E-11  0.16845703E+07  0.10286586E+13  0.77468338E+12 -0.32571322E+11  0.95959767E+07  0.36621094E-05  0.10220581E+00  0.81078707E+20  0.15380859E-03  0.10682373E+00  0.15966944E+06  0.12084961E-02  0.10802490E+00 -0.59175865E+07 -0.15600000E+06  0.10181396E+00  0.10934326E+00  0.95959767E+07  0.36621094E-05  0.10220581E+00  0.30894198E+02      135232  0.73242187E-05  9
    13  0.26000000E-08  0.61406603E-11  0.16845703E+07  0.10864733E+13  0.81866655E+12 -0.34469660E+11  0.95627483E+07  0.36621094E-05  0.10186890E+00  0.80908186E+20  0.15380859E-03  0.10682373E+00  0.15832356E+06  0.12084961E-02  0.10802490E+00 -0.57438550E+07 -0.15600000E+06  0.10147705E+00  0.10934326E+00  0.95627483E+07  0.36621094E-05  0.10186890E+00  0.32308546E+02      136384  0.73242187E-05  9
    14  0.28000000E-08  0.61529207E-11  0.16479492E+07  0.11423895E+13  0.86134872E+12 -0.36323341E+11  0.95447858E+07  0.36621094E-05  0.10153931E+00  0.80738410E+20  0.15380859E-03  0.10682373E+00  0.15474521E+06  0.12084961E-02  0.10803955E+00 -0.55862079E+07 -0.15600000E+06  0.10114380E+00  0.10946045E+00  0.95447858E+07  0.36621094E-05  0.10153931E+00  0.33665801E+02      134464  0.73242187E-05  9
    15  0.30000000E-08  0.61581232E-11  0.16479492E+07  0.11967840E+13  0.90301278E+12 -0.38138647E+11  0.95390005E+07  0.36621094E-05  0.10120972E+00  0.80569476E+20  0.15380859E-03  0.10682373E+00  0.15175789E+06  0.12084961E-02  0.10803955E+00 -0.54423770E+07 -0.15600000E+06  0.10081421E+00  0.10946045E+00  0.95390005E+07  0.36621094E-05  0.10120972E+00  0.35066636E+02      135232  0.73242187E-05  9
    16  0.32000000E-08  0.61577062E-11  0.16845703E+07  0.12499758E+13  0.94389770E+12 -0.39920653E+11  0.95448892E+07  0.36621094E-05  0.10087280E+00  0.80400927E+20  0.15380859E-03  0.10682373E+00  0.14849869E+06  0.12084961E-02  0.10805420E+00 -0.53161264E+07 -0.15600000E+06  0.10048462E+00  0.10957764E+00  0.95448892E+07  0.36621094E-05  0.10087280E+00  0.36476577E+02      135040  0.73242187E-05  9
    17  0.34000000E-08  0.61526683E-11  0.16479492E+07  0.13022361E+13  0.98420630E+12 -0.41674058E+11  0.95591796E+07  0.36621094E-05  0.10054321E+00  0.80232685E+20  0.15380859E-03  0.10682373E+00  0.14455548E+06  0.12084961E-02  0.10805420E+00 -0.52130354E+07 -0.15600000E+06  0.10015503E+00  0.10957764E+00  0.95591796E+07  0.36621094E-05  0.10054321E+00  0.37868931E+02      134464  0.73242187E-05  9
    18  0.36000000E-08  0.61440002E-11  0.16479492E+07  0.13538070E+13  0.10241198E+13 -0.43402900E+11  0.95795364E+07  0.36621094E-05  0.10021362E+00  0.80064938E+20  0.15380859E-03  0.10682373E+00  0.14166921E+06  0.12084961E-02  0.10806885E+00 -0.51799889E+07 -0.15600000E+06  0.99821777E-01  0.10957764E+00  0.95795364E+07  0.36621094E-05  0.10021362E+00  0.39274071E+02      134464  0.73242187E-05  9
    19  0.38000000E-08  0.61327909E-11  0.16845703E+07  0.14048963E+13  0.10637941E+13 -0.45109739E+11  0.96051602E+07  0.36621094E-05  0.99876709E-01  0.79898976E+20  0.15380859E-03  0.10682373E+00  0.13765304E+06  0.12084961E-02  0.10806885E+00 -0.51764806E+07 -0.15600000E+06  0.99484863E-01  0.10969482E+00  0.96051602E+07  0.36621094E-05  0.99876709E-01  0.40645158E+02      133120  0.73242187E-05  9
    20  0.40000000E-08  0.61195085E-11  0.16845703E+07  0.14556858E+13  0.11033651E+13 -0.46797486E+11  0.96338654E+07  0.36621094E-05  0.99539795E-01  0.79733307E+20  0.15380859E-03  0.10682373E+00  0.13488554E+06  0.12084961E-02  0.10808350E+00 -0.51865767E+07 -0.15600000E+06  0.99151611E-01  0.10969482E+00  0.96338654E+07  0.36621094E-05  0.99539795E-01  0.42028498E+02      135616  0.73242187E-05  9
